,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
04:48:03.219,300000.0,0.4,1.7,-1.8,0.25,5.1,0.0,6564.0,250.0,1.0
04:48:07.255,145651.0,0.4,1.4,-10.0,0.25,3.8,0.0,32000.0,430.0,1.0
04:48:11.269,200.0,0.7,0.9,4.5,0.25,0.0,0.0,28729.0,0.0,1.0
04:48:15.308,161128.0,0.0,2.0,-5.6,0.25,1.8,0.0,14844.0,1000.0,1.0
04:48:19.328,98952.0,0.7,1.0,-10.0,0.25,2.2,0.0,32000.0,1000.0,1.0
04:48:23.353,252590.0,0.0,0.3,-10.0,0.25,2.4,0.0,32000.0,350.0,1.0
04:48:27.375,161751.0,0.7,0.4,6.7,0.25,0.0,0.0,4202.0,1000.0,1.0
04:48:31.416,284393.0,0.3,1.0,10.1,0.25,3.4,0.0,13028.0,1000.0,1.0
04:48:35.439,204478.0,0.0,1.6,10.1,0.25,0.6,0.0,0.0,400.0,1.0
04:48:39.453,21426.0,1.1,0.7,-8.4,0.25,0.5,0.0,12377.0,1000.0,1.0
04:48:43.488,199403.0,0.7,0.5,7.9,0.25,3.2,0.0,0.0,250.0,1.0
04:48:47.512,93241.0,0.8,1.5,-9.1,0.25,3.9,0.0,22767.0,360.0,1.0
04:48:51.035,239983.0,0.3,0.1,-10.0,0.25,5.1,0.0,17086.0,1000.0,1.0
04:48:55.058,62310.0,0.2,0.5,10.1,0.25,0.5,0.0,25980.0,1000.0,1.0
04:48:58.071,200.0,1.1,2.0,6.5,0.25,2.2,0.0,0.0,0.0,1.0
04:49:02.108,300000.0,0.9,0.3,10.1,0.25,0.5,0.0,30406.0,370.0,1.0
04:49:06.135,118446.0,0.0,0.0,10.1,0.25,3.4,0.0,20809.0,1000.0,1.0
04:49:10.169,243943.0,1.1,1.3,10.1,0.25,3.7,0.0,32000.0,0.0,1.0
04:49:14.210,300000.0,0.9,2.0,-4.4,0.25,1.4,0.0,26503.0,780.0,1.0
04:49:18.232,200.0,0.5,2.0,2.7,0.25,0.0,0.0,0.0,20.0,1.0
04:49:22.246,200.0,0.6,1.3,8.0,0.25,0.0,0.0,7039.0,260.0,1.0
04:49:26.282,200.0,0.6,0.4,10.1,0.25,0.0,0.0,2242.0,1000.0,1.0
04:49:30.311,40194.0,0.6,1.5,10.1,0.25,0.0,0.0,0.0,330.0,1.0
04:49:34.351,139503.0,0.5,1.1,-10.0,0.25,3.0,0.0,0.0,370.0,1.0
04:49:38.373,104136.0,0.0,1.1,1.8,0.25,4.0,0.0,20880.0,1000.0,1.0
04:49:42.388,200.0,0.4,0.0,-6.5,0.25,0.0,0.0,23923.0,460.0,1.0
04:49:46.420,147278.0,0.4,1.8,-10.0,0.25,4.1,0.0,27811.0,810.0,1.0
04:49:50.463,300000.0,0.2,0.0,5.7,0.25,5.1,0.0,20403.0,300.0,1.0
04:49:54.502,300000.0,0.0,2.0,10.1,0.25,4.4,0.0,17864.0,700.0,1.0
04:49:58.021,81671.0,0.9,0.2,-5.6,0.25,1.7,0.0,7691.0,0.0,1.0
04:50:02.046,77598.0,1.1,1.4,0.2,0.25,4.1,0.0,32000.0,1000.0,1.0
04:50:06.066,200.0,0.5,2.0,-3.2,0.25,0.0,0.0,22661.0,70.0,1.0
04:50:10.095,61078.0,0.3,0.0,-10.0,0.25,0.0,0.0,6684.0,0.0,1.0
04:50:14.124,203505.0,1.1,0.4,10.1,0.25,5.1,0.0,18211.0,0.0,1.0
04:50:18.170,219769.0,1.1,0.0,-0.2,0.25,1.2,0.0,15201.0,0.0,1.0
04:50:22.189,200.0,1.1,1.3,-10.0,0.25,1.0,0.0,9856.0,790.0,1.0
04:50:26.219,277706.0,0.0,0.3,6.1,0.25,4.9,0.0,0.0,680.0,1.0
04:50:30.235,200.0,0.2,1.3,7.0,0.25,0.1,0.0,8033.0,1000.0,1.0
04:50:34.281,200.0,0.6,0.5,-1.6,0.25,5.1,0.0,20997.0,0.0,1.0
04:50:38.310,266357.0,0.7,1.4,10.1,0.25,2.0,0.0,17909.0,830.0,1.0
04:50:42.345,265573.0,1.1,2.0,-8.0,0.25,2.1,0.0,2225.0,1000.0,1.0
04:50:46.378,272999.0,1.1,1.2,-7.8,0.25,0.0,0.0,13386.0,810.0,1.0
04:50:50.411,205341.0,0.2,2.0,-8.8,0.25,2.5,0.0,2692.0,190.0,1.0
