,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
16:34:27.249,0.0,0.0,1.0,-180.0,-0.5,560.0,-1.0,-0.5,-171.0,0.0,0.0,2000.0,250.0,0.0,0.0,29.0,1.0,0.505,3.0,9.0,0.09,0.0,1.0,-9.0,48.0
16:34:31.670,0.0,0.0,1.0,180.0,-0.5,910.0,-1.0,-0.5,-21.0,79.0,0.0,3500.0,250.0,0.0,100.0,100.0,1.0,0.29,3.0,2.0,0.11,0.02,1.0,61.0,-180.0
16:34:37.428,0.0,0.0,1.0,118.0,-0.5,1000.0,-1.0,-0.5,180.0,100.0,97.0,400.0,25.0,0.0,50.0,62.0,1.0,0.51,3.0,8.0,0.03,0.01,1.0,180.0,-175.0
16:34:41.320,0.0,0.0,1.0,89.0,-0.5,1000.0,-1.0,-0.5,180.0,0.0,59.0,3400.0,113.0,0.0,51.0,81.0,6.0,0.515,3.0,8.0,0.18,0.0,1.0,-75.0,180.0
16:34:45.317,0.0,0.0,1.0,-180.0,-0.5,800.0,-1.0,-0.5,-180.0,0.0,0.0,4500.0,212.0,0.0,69.0,79.0,9.0,0.48,3.0,3.0,0.2,0.011,1.0,65.0,-25.0
16:34:53.261,0.0,0.0,1.0,171.0,-0.5,0.0,-1.0,-0.5,-180.0,41.0,15.0,4500.0,211.0,0.0,100.0,52.0,8.0,0.39,3.0,5.0,0.08,0.007,1.0,-166.0,-4.0
16:34:57.601,0.0,0.0,1.0,-180.0,-0.5,0.0,-1.0,-0.5,-95.0,55.0,29.0,100.0,250.0,0.0,72.0,0.0,3.0,0.335,3.0,10.0,0.04,0.017,1.0,7.0,175.0
16:35:01.760,0.0,0.0,1.0,117.0,-0.5,400.0,-1.0,-0.5,22.0,70.0,46.0,4500.0,84.0,0.0,38.0,0.0,3.0,0.19,3.0,1.0,0.11,0.02,1.0,180.0,2.0
16:35:07.092,0.0,0.0,1.0,-24.0,-0.5,1000.0,-1.0,-0.5,32.0,100.0,19.0,0.0,76.0,0.0,39.0,89.0,6.0,0.535,3.0,1.0,0.2,0.013,1.0,-99.0,111.0
16:35:11.776,0.0,0.0,1.0,-60.0,-0.5,1000.0,-1.0,-0.5,61.0,41.0,0.0,4500.0,25.0,0.0,25.0,100.0,9.0,0.415,3.0,1.0,0.01,0.006,1.0,81.0,-172.0
16:35:17.437,0.0,0.0,1.0,-21.0,-0.5,230.0,-1.0,-0.5,2.0,48.0,94.0,1100.0,161.0,0.0,37.0,0.0,3.0,0.215,3.0,1.0,0.04,0.02,1.0,-33.0,-180.0
16:35:21.864,0.0,0.0,1.0,180.0,-0.5,1000.0,-1.0,-0.5,-103.0,72.0,0.0,0.0,209.0,0.0,76.0,0.0,10.0,0.38,3.0,10.0,0.07,0.002,1.0,12.0,-161.0
16:35:39.115,0.0,0.0,1.0,-180.0,-0.5,1000.0,-1.0,-0.5,-85.0,41.0,50.0,0.0,144.0,0.0,79.0,0.0,3.0,0.555,3.0,1.0,0.09,0.0,1.0,-23.0,134.0
16:35:55.316,0.0,0.0,1.0,-180.0,-0.5,1000.0,-1.0,-0.5,180.0,4.0,46.0,3900.0,179.0,0.0,100.0,28.0,1.0,0.385,3.0,9.0,0.01,0.006,1.0,56.0,-53.0
16:36:06.500,0.0,0.0,1.0,-37.0,-0.5,1000.0,-1.0,-0.5,-98.0,31.0,84.0,2100.0,131.0,0.0,40.0,44.0,8.0,0.37,3.0,4.0,0.01,0.003,1.0,-179.0,180.0
16:36:10.588,0.0,0.0,1.0,11.0,-0.5,330.0,-1.0,-0.5,-11.0,0.0,78.0,900.0,179.0,0.0,6.0,0.0,9.0,0.38,3.0,4.0,0.18,0.003,1.0,-162.0,180.0
16:36:16.200,0.0,0.0,1.0,180.0,-0.5,20.0,-1.0,-0.5,-55.0,37.0,19.0,2800.0,25.0,0.0,0.0,94.0,10.0,0.6,3.0,10.0,0.14,0.014,1.0,180.0,147.0
16:36:20.706,0.0,0.0,1.0,-37.0,-0.5,280.0,-1.0,-0.5,-180.0,97.0,34.0,1100.0,178.0,0.0,75.0,12.0,8.0,0.205,3.0,10.0,0.2,0.002,1.0,163.0,180.0
16:36:24.844,0.0,0.0,1.0,-170.0,-0.5,1000.0,-1.0,-0.5,180.0,100.0,100.0,4500.0,250.0,0.0,78.0,12.0,9.0,0.45,3.0,8.0,0.2,0.02,1.0,-170.0,-47.0
