time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
16:34:05,1500.0,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0,-0.0008446520077995956,0.001033501815982163,0.023867271840572357,0.0002511849161237478,0.00027341837994754314,0.0019458435708656907,STABILIZE
16:34:16,1500.0,-35.3632622,149.1652375,1.3333333333333333,-1.0,1.6666666666666667,-0.3333333333333333,1500.0,0.0,2.6666666666666665,-998.3333333333334,0.16666666666666666,0.0,0.6666666666666666,-0.0004536322036680455,0.0009774677164386958,0.021786011134584744,0.0002501732184706877,0.0003083531725375603,0.0016251937098180254,AUTO
16:34:22,1500.0,-35.36326204,149.16523764,1370.4,1.0,6.6,-138.6,1500.0,0.0,-0.6,-1033.4,37.4,-5.2,1.2,0.021739820158109067,-0.0012412136886268855,0.01981409080326557,0.0373400361277163,-0.006002436333801597,0.002097250276710838,AUTO
16:34:24,1500.0,-35.363260649999994,149.16524339999998,4282.666666666667,10.166666666666666,20.0,-146.16666666666666,1500.0,0.8333333333333334,-7.0,-1002.5,-82.0,4.5,-43.833333333333336,-0.04619167341540257,0.0029915019986219704,-0.052280659787356853,-0.08275854703970253,0.004078033535430829,-0.04377656430006027,AUTO
16:34:26,1500.0,-35.363260249999996,149.1652366,7362.0,-12.333333333333334,-50.166666666666664,-150.33333333333334,1444.1666666666667,-5.0,11.5,-1003.1666666666666,66.0,9.166666666666666,-2.1666666666666665,0.01182573571956406,0.01602713018655777,-0.09433819477756818,0.06575961783528328,0.008809256716631353,-0.001889791339635849,AUTO
16:34:28,1500.0,-35.363266016666664,149.16523466666666,10360.833333333334,-37.833333333333336,50.5,-137.66666666666666,1165.0,11.166666666666666,9.166666666666666,-1001.8333333333334,88.5,-95.0,-766.1666666666666,0.07411249944319327,0.05044693251450857,-0.8660350839296976,0.0882504532734553,-0.09608255699276924,-0.7662951946258545,AUTO
16:34:30,1500.0,-35.36326571666667,149.1652513,13233.0,-4.166666666666667,54.666666666666664,-146.5,1444.1666666666667,7.166666666666667,11.0,-1011.1666666666666,7.666666666666667,-88.16666666666667,-352.1666666666667,-0.014766354657088717,-0.08287716470658779,-2.228872378667196,0.007175465269635121,-0.08924517532189687,-0.35226240443686646,AUTO
16:34:32,1500.0,-35.363273416666665,149.16524523333334,16253.333333333334,-39.666666666666664,-105.66666666666667,-145.33333333333334,1500.0,-18.166666666666668,-17.5,-1002.5,28.833333333333332,79.0,56.5,0.10540377348661423,-0.022580522345378995,-2.285154422124227,0.028315587279697258,0.07874898239970207,0.05725845760510614,AUTO
16:34:34,1500.0,-35.36327130000001,149.16521931666668,19117.333333333332,44.833333333333336,-90.16666666666667,-152.33333333333334,1500.0,1.3333333333333333,-25.833333333333332,-1010.0,-80.66666666666667,33.5,12.333333333333334,-0.02488992996707869,0.06939030562837918,-2.2440923849741616,-0.08165205580492814,0.033297525408367314,0.012976852400849262,AUTO
16:34:36,1500.0,-35.363264066666666,149.16522161666668,22185.166666666668,37.5,113.16666666666667,-143.5,1500.0,16.333333333333332,17.666666666666668,-1001.6666666666666,58.0,-46.833333333333336,18.0,-0.05494056370419761,0.08185850953062375,-2.2057641744613647,0.057550135999917984,-0.047819813092549644,0.018946036075552303,AUTO
16:34:38,1500.0,-35.36325411666666,149.16524751666668,25399.166666666668,55.666666666666664,32.0,-153.83333333333334,1419.0,15.166666666666666,3.6666666666666665,-999.8333333333334,-104.16666666666667,-4.666666666666667,-57.333333333333336,0.02365888693990807,-0.1062227642784516,-2.1181492805480957,-0.10525862189630668,-0.005751561373472214,-0.056761993716160454,AUTO
16:34:40,1500.0,-35.36325683333333,149.16524586666665,28229.333333333332,-72.83333333333333,7.666666666666667,-143.0,1257.0,-15.333333333333334,-8.666666666666666,-1005.1666666666666,-13.333333333333334,100.5,-678.5,-0.058042810608943306,-0.025913645513355732,-0.9476121664047241,-0.014375335614507398,0.10025656626870234,-0.6789070268472036,AUTO
16:34:42,1500.0,-35.3632627,149.16525523333334,31195.0,45.666666666666664,33.666666666666664,-147.33333333333334,1459.5,-12.333333333333334,6.5,-1007.8333333333334,128.0,111.0,-247.83333333333334,-0.02408390212804079,0.0976090586433808,2.0156331260999045,0.12759292094657818,0.11041738154987495,-0.247811333121111,AUTO
16:34:44,1500.0,-35.363258050000006,149.16523493333332,34058.666666666664,-42.166666666666664,-197.83333333333334,-132.16666666666666,1500.0,44.333333333333336,-4.333333333333333,-1011.3333333333334,-20.5,-136.0,70.66666666666667,0.11699050664901733,0.022337939726033557,2.0208487311999,-0.02177243648717801,-0.13756358002622923,0.07106576258471857,AUTO
16:34:46,1500.0,-35.36328405,149.1652051,36909.666666666664,-208.16666666666666,-12.5,-142.16666666666666,1500.0,15.0,-46.666666666666664,-1007.1666666666666,-95.66666666666667,-8.666666666666666,-67.16666666666667,-0.003930524515453726,-0.1392970271408558,1.9837165077527363,-0.09727729111909866,-0.009369305955866972,-0.06767270465691884,AUTO
16:34:52,1500.0,-35.363309,149.16524045,40063.0,61.0,234.0,-136.0,1500.0,-57.0,-2.75,-1025.0,46.0,165.25,7.25,-0.16800915077328682,0.03984222421422601,1.8761548697948456,0.04549401253461838,0.1649482250213623,0.007778527331538498,AUTO
16:34:54,1500.0,-35.363269233333334,149.16525976666665,42904.0,274.0,-158.33333333333334,-111.66666666666667,1500.0,6.25,66.25,-1006.25,112.0,-49.0,68.25,0.045920271426439285,0.23389052848021188,1.9019486506779988,0.10192947834730148,-0.08455182984471321,0.08561741312344869,AUTO
16:34:56,1500.0,-35.363244699999996,149.16521336666668,44983.333333333336,34.166666666666664,-261.3333333333333,-148.16666666666666,1309.0,61.166666666666664,24.166666666666668,-1050.1666666666667,-62.5,-177.5,-325.0,0.11796620488166809,-0.10823033610358834,1.9098432461420696,-0.06390372182553013,-0.17871945599714914,-0.32499462986985844,AUTO
16:34:58,1500.0,-35.36326046666667,149.1652002666667,48456.666666666664,-60.333333333333336,183.0,-117.0,1118.0,26.5,-28.0,-995.25,-140.5,-37.0,-724.0,0.16444380581378937,-0.12064968546231587,0.23031743864218393,-0.18389221280813217,-0.014324994757771492,-0.7234589656194051,AUTO
16:35:00,1500.0,-35.363259400000004,149.1652328,50252.0,16.333333333333332,37.333333333333336,-22.666666666666668,1500.0,5.75,-1.5,-939.25,162.0,55.75,11.25,-0.05793830255667368,0.025705205897490185,-0.28507118423779804,0.13787420031925043,0.03060335215801994,0.005422267286727826,AUTO
16:35:02,1500.0,-35.36326055,149.1652372,50178.833333333336,-12.166666666666666,15.0,16.333333333333332,1500.0,7.5,-24.0,-995.6666666666666,-368.5,-53.0,3.0,-0.010450577964851012,-0.0077780261635780334,-0.284904216726621,-0.3672172452012698,-0.054349356020490326,0.0022213521103064218,AUTO
16:35:04,1500.0,-35.363257133333335,149.16523916666668,49976.666666666664,71.0,-21.333333333333332,0.5,1500.0,-14.166666666666666,-8.0,-1002.3333333333334,83.66666666666667,-18.666666666666668,94.0,-0.0019767915558380387,-0.0802357258896033,-0.19953270008166632,0.0826304384196798,-0.02001991185049216,0.09379947616253048,AUTO
16:35:06,1500.0,-35.36323231666667,149.1652324,49954.333333333336,227.83333333333334,-47.833333333333336,0.0,1500.0,-45.5,-30.166666666666668,-1005.3333333333334,7.5,-33.166666666666664,-2.1666666666666665,0.03192718016604582,-0.15361677606900534,-0.16212402284145355,0.007132050891717275,-0.03466300262759129,-0.0026574075842897096,AUTO
16:35:08,1500.0,-35.363160199999996,149.1652167,49953.0,437.0,-69.0,-2.5,1374.0,-48.0,-77.5,-995.0,39.0,-15.5,-829.5,0.1288990080356598,-0.09375055134296417,-0.7641662359237671,0.286702424287796,-0.020814567804336548,-0.8312947154045105,AUTO
16:35:10,1500.0,-35.36309685,149.16520421666667,49979.333333333336,494.0,-83.66666666666667,-2.8333333333333335,1374.0,64.66666666666667,-80.33333333333333,-996.3333333333334,83.83333333333333,7.0,-711.6666666666666,0.11153822143872578,0.05844224034808576,-1.769309977690379,0.08232329785823822,0.006495845348884662,-0.7128374377886454,AUTO
16:35:12,1500.0,-35.36298385,149.1651831,50021.5,495.5,-74.0,-4.0,1500.0,99.0,-52.0,-990.0,-396.5,-18.5,-7.0,0.01247267471626401,0.08548017218708992,-2.295340895652771,-0.39803338050842285,-0.019829895813018084,-0.008480151183903217,AUTO
