,A.LAND1
12:21:44.533,-1.0
12:21:44.735,-1.0
12:21:44.936,-1.0
12:21:45.137,-1.0
12:21:45.344,-1.0
12:21:45.547,-1.0
12:21:45.751,-1.0
12:21:45.954,-1.0
12:21:46.156,-1.0
12:21:46.359,-1.0
12:21:46.561,-1.0
12:21:46.763,-1.0
12:21:46.965,-1.0
12:21:47.166,-1.0
12:21:47.368,-1.0
12:21:47.570,-1.0
12:21:47.773,-1.0
12:21:47.977,-1.0
12:21:48.182,-1.0
12:21:48.384,-1.0
12:21:48.588,-1.0
12:21:48.790,-1.0
12:21:48.991,-1.0
12:21:49.196,-1.0
12:21:49.399,-1.0
12:21:49.601,-1.0
12:21:49.803,-1.0
12:21:50.005,-1.0
12:21:50.206,-1.0
12:21:50.409,-1.0
12:21:50.611,-1.0
12:21:50.813,-1.0
12:21:51.014,-1.0
12:21:51.218,-1.0
12:21:51.424,-1.0
12:21:51.625,-1.0
12:21:51.827,-1.0
12:21:52.029,-1.0
12:21:52.231,-1.0
12:21:52.433,-1.0
12:21:52.635,-1.0
12:21:52.837,-1.0
12:21:53.043,-1.0
12:21:53.247,-1.0
12:21:53.448,-1.0
12:21:53.652,-1.0
12:21:53.854,-1.0
12:21:54.057,-1.0
12:21:54.259,-1.0
12:21:54.462,-1.0
12:21:54.664,-1.0
12:21:54.866,-1.0
12:21:55.069,-1.0
12:21:55.273,-1.0
12:21:55.475,-1.0
12:21:55.678,-1.0
12:21:55.881,-1.0
12:21:56.083,-1.0
12:21:56.286,-1.0
12:21:56.488,-1.0
12:21:56.690,-1.0
12:21:56.891,-1.0
12:21:57.092,-1.0
12:21:57.295,-1.0
12:21:57.497,-1.0
12:21:57.701,-1.0
12:21:57.903,-1.0
12:21:58.106,-1.0
12:21:58.309,-1.0
12:21:58.513,-1.0
12:21:58.716,-1.0
12:21:58.918,-1.0
12:21:59.123,-1.0
12:21:59.326,-1.0
12:21:59.529,-1.0
12:21:59.730,-1.0
12:21:59.933,-1.0
12:22:00.137,-1.0
12:22:00.339,-1.0
12:22:00.544,-1.0
12:22:00.746,-1.0
12:22:00.948,-1.0
12:22:01.151,-1.0
12:22:01.354,-1.0
12:22:01.556,-1.0
12:22:01.758,-1.0
12:22:01.960,-1.0
12:22:02.165,-1.0
12:22:02.366,-1.0
12:22:02.568,-1.0
12:22:02.772,-1.0
12:22:02.973,-1.0
12:22:03.177,-1.0
12:22:03.379,-1.0
12:22:03.581,-1.0
12:22:03.784,-1.0
12:22:03.987,-1.0
12:22:04.189,-1.0
12:22:04.391,-1.0
12:22:04.593,-1.0
12:22:04.798,-1.0
12:22:04.999,-1.0
12:22:05.201,-1.0
12:22:05.403,-1.0
12:22:05.604,-1.0
