time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,EK2_ALT_SOURCE
16:51:46,0.009401827119290829,0.006153067961956064,-0.15701181441545486,0.001300092078357314,0.0017617768511020888,-0.01525624499966701,AUTO,-0.8333333333333334,0.0,-999.5,1.8333333333333333,1.8333333333333333,-15.0,1500.0,600176.6666666666,-35.36326175,149.1652356,16190.666666666666,0.8333333333333334,-0.3333333333333333,-152.0,600.1766560872396,0.0
16:51:52,-0.00015297303131471077,0.004049026135665675,-0.2521955817937851,0.012136129448966434,0.0005098485174433639,0.003706090811950465,AUTO,0.0,0.3333333333333333,-1000.6666666666666,12.833333333333334,1.5,3.6666666666666665,1500.0,609560.0,-35.363261916666666,149.16523666666666,25574.666666666668,-3.5,0.16666666666666666,-152.5,609.5599772135416,0.0
16:52:05,0.0027177847805432975,0.0011907032749149948,-0.09349303878843784,-0.000107578031020239,-0.0001565492566442117,0.00700403843075037,AUTO,0.0,0.0,-1000.0,1.25,1.0,6.75,1500.0,629285.0,-35.363262,149.165237325,45299.25,-1.0,1.0,-153.0,629.2849884033203,0.0
16:52:08,0.03647026866674423,-0.04037366695702076,0.2902105927467346,0.0059175616130232814,0.0291836277814582,-0.02949466686695814,AUTO,-1.0,0.8,-971.4,7.4,30.0,-28.8,1500.0,633464.0,-35.3632645,149.16523262,49476.4,7.6,4.8,-57.4,633.4639770507813,0.0
16:52:29,0.008133994104961554,-0.03215551127990087,1.0672155221303303,-0.4904707471529643,0.0022603427059948444,0.0008594431759168705,AUTO,-30.666666666666668,-40.666666666666664,-1000.3333333333334,-489.0,3.6666666666666665,1.0,1500.0,624230.0,-35.363186,149.16535636666666,40242.0,80.66666666666667,119.0,-8.333333333333334,624.22998046875,0.0
16:52:59,0.022758589312434196,-0.12007254511117935,1.1141529321670531,-0.05021599754691124,-0.06730374321341515,-0.0059285290539264675,AUTO,-29.8,-19.6,-1029.6,-47.0,-64.0,-4.6,1500.0,616288.0,-35.36270094,149.16621135999998,32301.4,49.6,144.0,-28.6,616.2879760742187,0.0
16:54:27,0.043638977222144604,-0.010363343608332798,-2.305659294128418,0.05641372688114643,-0.08464917540550232,0.0003613862209022045,AUTO,-16.0,34.5,-1005.0,71.0,-81.25,3.25,1500.0,608987.5,-35.362951975,149.166362225,25001.75,-53.75,-36.5,72.25,608.9874877929688,0.0
