,A.RTL3
17:54:21.694,-1.0
17:54:21.896,-1.0
17:54:22.098,-1.0
17:54:22.302,-1.0
17:54:22.505,-1.0
17:54:22.707,-1.0
17:54:22.910,-1.0
17:54:23.114,-1.0
17:54:23.316,-1.0
17:54:23.519,-1.0
17:54:23.723,-1.0
17:54:23.924,-1.0
17:54:24.127,-1.0
17:54:24.331,-1.0
17:54:24.532,-1.0
17:54:24.735,-1.0
17:54:24.936,-1.0
17:54:25.139,-1.0
17:54:25.341,-1.0
17:54:25.542,-1.0
17:54:25.744,-1.0
17:54:25.945,-1.0
17:54:26.148,-1.0
17:54:26.352,-1.0
17:54:26.554,-1.0
17:54:26.757,-1.0
17:54:26.958,-1.0
17:54:27.160,-1.0
17:54:27.361,-1.0
17:54:27.563,-1.0
17:54:27.764,-1.0
17:54:27.968,-1.0
17:54:28.172,-1.0
17:54:28.375,-1.0
17:54:28.577,-1.0
17:54:28.779,-1.0
17:54:28.981,-1.0
17:54:29.182,-1.0
17:54:29.383,-1.0
17:54:29.585,-1.0
17:54:29.787,-1.0
17:54:29.989,-1.0
17:54:30.191,-1.0
17:54:30.393,-1.0
17:54:30.595,-1.0
17:54:30.796,-1.0
17:54:31.000,-1.0
17:54:31.202,-1.0
17:54:31.403,-1.0
17:54:31.605,-1.0
17:54:31.806,-1.0
17:54:32.010,-1.0
17:54:32.213,-1.0
17:54:32.414,-1.0
17:54:32.617,-1.0
17:54:32.818,-1.0
17:54:33.021,-1.0
17:54:33.223,-1.0
17:54:33.428,-1.0
17:54:33.630,-1.0
17:54:33.831,-1.0
17:54:34.033,-1.0
17:54:34.236,-1.0
17:54:34.437,-1.0
17:54:34.639,-1.0
17:54:34.842,-1.0
17:54:35.045,-1.0
17:54:35.248,-1.0
17:54:35.449,-1.0
17:54:35.652,-1.0
17:54:35.855,-1.0
17:54:36.058,-1.0
17:54:36.259,-1.0
17:54:36.461,-1.0
17:54:36.662,-1.0
17:54:36.864,-1.0
17:54:37.066,-1.0
17:54:37.268,-1.0
17:54:37.471,-1.0
17:54:37.672,-1.0
17:54:37.874,-1.0
17:54:38.075,-1.0
17:54:38.280,-1.0
17:54:38.482,-1.0
17:54:38.685,-1.0
17:54:38.887,-1.0
17:54:39.089,-1.0
17:54:39.292,-1.0
17:54:39.495,-1.0
17:54:39.696,-1.0
17:54:39.898,-1.0
17:54:40.100,-1.0
17:54:40.304,-1.0
17:54:40.507,-1.0
17:54:40.708,-1.0
17:54:40.910,-1.0
17:54:41.112,-1.0
17:54:41.313,-1.0
17:54:41.515,-1.0
17:54:41.717,-1.0
17:54:41.919,-1.0
17:54:42.122,-1.0
17:54:42.324,-1.0
17:54:42.525,-1.0
17:54:42.729,-1.0
17:54:42.931,-1.0
17:54:43.134,-1.0
17:54:43.336,-1.0
17:54:43.539,-1.0
17:54:43.740,-1.0
17:54:43.942,-1.0
17:54:44.144,-1.0
17:54:44.346,-1.0
17:54:44.547,-1.0
17:54:44.750,-1.0
17:54:44.953,-1.0
17:54:45.155,-1.0
17:54:45.357,-1.0
17:54:45.559,-1.0
17:54:45.760,-1.0
17:54:45.962,-1.0
17:54:46.164,-1.0
17:54:46.369,-1.0
17:54:46.572,-1.0
17:54:46.774,-1.0
17:54:46.979,-1.0
17:54:47.180,-1.0
17:54:47.385,-1.0
17:54:47.587,-1.0
17:54:47.788,-1.0
17:54:47.992,-1.0
17:54:51.644,-1.0
17:54:51.846,-1.0
17:54:52.047,-1.0
