time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,MODE
05:47:20,1500.0,-0.0010192312765866518,0.0009668325656093657,0.02349962294101715,0.00015930080553516746,0.00028247444424778223,0.0016837023431435227,0.0,1.0,-1000.0,0.0,0.5,0.5,-35.3632622,149.1652375,0.0,-1.0,1.0,1.0,STABILIZE
05:47:24,1500.0,-0.001052144158165902,0.0009862974984571338,0.02250522468239069,0.0002516703971195966,0.0002923899737652391,0.0016286128666251898,0.0,1.0,-1000.0,1.0,0.0,0.0,-35.3632622,149.1652375,2.0,-1.0,1.0,0.0,AUTO
05:47:25,221839.0,-0.0010241914715152234,0.001042935997247696,0.022289873100817204,0.00028743973234668374,0.0002460784453433007,0.001502262952271849,0.0,1.5,-1000.0,0.25,1.0,0.75,-35.363262125,149.1652375,12.25,-0.25,-0.25,-2.25,AUTO
05:47:26,221839.0,-0.0008314215810969472,0.0012595572625286877,0.022070426493883133,0.00022961635841056705,0.0002967262698803097,0.001485534361563623,0.0,1.0,-1000.0,0.0,0.5,0.5,-35.3632621,149.1652375,21.5,0.0,0.0,-2.5,AUTO
05:47:28,221839.0,0.0007390193350147456,0.0009659087227191776,0.021584942936897278,-0.001403258356731385,0.0023743367346469313,0.0016968449344858527,0.0,1.0,-1065.0,-0.5,2.5,1.0,-35.3632621,149.1652375,125.0,0.0,1.0,-37.0,AUTO
05:47:29,106687.0,0.009325879102107137,0.0005562755686696619,0.0212682350538671,0.02589060558238998,-0.0027183390193386003,0.0010329942451789975,0.0,0.0,-1062.75,26.25,-2.25,0.25,-35.3632621,149.1652375,918.0,0.0,2.5,-128.75,AUTO
05:47:30,106687.0,0.04831783473491669,-0.0058078584261238575,0.0068612785544246435,0.013826004229485989,0.009780078427866101,-0.021987488609738648,1.0,-4.0,-999.5,14.5,10.5,-22.5,-35.363261800000004,149.1652387,2382.0,4.5,28.0,-148.0,AUTO
05:47:32,106687.0,-0.059495845809578896,0.0018266845618200023,-0.08439858257770538,-0.014487963169813156,-0.006070875679142773,-0.025624563917517662,1.0,-1.5,-1001.0,-13.5,-5.0,-25.5,-35.3632608,149.1652459,5431.5,-0.5,-1.0,-149.0,AUTO
05:47:33,300000.0,-0.03503266628831625,0.0023399529309244826,-0.10276311822235584,0.06304336246103048,0.007835651049390435,-0.0066359672928228974,-5.0,9.5,-1001.5,63.25,7.75,-6.25,-35.363260975,149.16524275,6962.25,-6.75,-54.75,-149.25,AUTO
05:47:34,300000.0,0.03081022435799241,0.01109303580597043,-0.1037522666156292,0.065890122205019,0.005655808708979748,0.0020163194130873308,-3.0,12.0,-1003.0,66.5,6.0,1.5,-35.36326205,149.16523660000001,8510.0,-16.5,-43.5,-152.0,AUTO
05:47:36,300000.0,-0.016703849541954696,-0.02487516010296531,-0.07461366057395935,-0.058518993319012225,0.059578798711299896,-0.060548193752765656,-1.0,-7.0,-1003.0,-57.5,60.0,-60.5,-35.36326315,149.1652367,11602.0,21.5,21.0,-149.0,AUTO
05:47:37,21054.0,-0.020181354600936174,0.01500383485108614,-0.14449241198599339,0.03367314301431179,0.020794348092749715,-0.05080565623939037,-5.25,-1.5,-1001.75,33.75,21.0,-50.75,-35.36326095,149.165237325,13145.75,18.25,-10.25,-151.75,AUTO
05:47:38,21054.0,0.010449376190081239,0.021111628971993923,-0.17117053270339966,0.019309681141749024,-0.003114457940682769,-0.0075489922892302275,-2.5,1.5,-999.5,19.5,-2.5,-8.0,-35.36326015,149.1652358,14710.0,-2.5,-10.0,-152.5,AUTO
05:47:40,21054.0,0.00232321149087511,-0.0002208314253948629,-0.1745123490691185,-0.006269273464567959,-0.0054469507886096835,-0.014211253495886922,1.5,0.0,-1000.5,-5.0,-4.0,-14.0,-35.36326155,149.16523575,17818.0,-9.5,8.5,-151.5,AUTO
05:47:41,128991.0,-0.0010116888079210185,-0.001792747265426442,-0.1943807639181614,0.0018618330941535532,0.002547345997299999,-0.02590275788679719,0.25,0.0,-1000.25,2.5,3.0,-25.75,-35.36326205,149.16523632500002,19377.25,-3.75,4.5,-152.0,AUTO
05:47:42,128991.0,0.0014735853037564084,0.0008382804589928128,-0.2199726328253746,0.004186948644928634,0.004569011856801808,-0.025255185551941395,0.0,0.0,-1000.0,4.5,5.0,-25.5,-35.3632621,149.1652365,20932.5,-0.5,1.5,-152.0,AUTO
05:47:44,128991.0,0.0030452770879492164,0.0034766505705192685,-0.2631475627422333,-0.0007487056136596948,0.0004692660295404494,-0.017176487483084202,0.0,0.0,-1000.0,0.0,0.5,-16.5,-35.3632621,149.16523654999997,24051.0,-1.0,3.0,-152.0,AUTO
05:47:45,160528.0,-0.0036376590251165908,0.005519915837794542,-0.270381361246109,0.003663569048512727,0.002079351761494763,0.011428326833993196,0.0,0.0,-1000.5,4.75,2.5,11.0,-35.3632621,149.1652367,25608.0,-2.75,1.25,-151.75,AUTO
05:47:46,160528.0,0.007710393285378814,0.0032082705292850733,-0.2459157630801201,0.008473353693261743,-0.004502511699683964,0.02592453919351101,0.0,0.0,-1000.5,9.5,-3.0,25.0,-35.3632623,149.1652367,27162.0,-4.0,2.5,-152.5,AUTO
05:47:48,160528.0,-0.000248782365815714,0.0013317288248799741,-0.20236465334892273,-0.003302524914033711,0.0004930667346343398,0.01902714930474758,0.0,-0.5,-1000.0,-2.0,1.0,18.5,-35.3632624,149.16523769999998,30261.0,0.0,6.5,-152.0,AUTO
