time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
04:49:10,-0.0010912692523561418,0.0009360823896713555,0.024489671923220158,0.00020573753863573074,0.00024464138550683856,0.0017812171718105674,-35.3632621,149.1652375,0.0,-1.0,0.0,-0.5,STABILIZE,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0
04:49:14,-0.000961755053140223,0.0009555450524203479,0.023229636251926422,0.00020367151591926813,0.0001402858179062605,0.0016557389171794057,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,STABILIZE,1500.0,0.0,1.5,-1000.0,1.0,0.0,0.0
04:49:18,-0.0010781678138300776,0.000991273671388626,0.022285012528300285,0.00028299359837546945,0.00026106875156983733,0.0016880456823855639,-35.3632622,149.1652375,10.0,-1.0,1.0,0.0,AUTO,1500.0,0.0,1.0,-1000.0,0.0,0.0,0.0
04:49:20,-0.0007572148557907591,0.0012516786810010672,0.021931881085038185,0.0002526046203759809,0.0002903741163512071,0.001500163887006541,-35.3632621,149.1652375,11.666666666666666,0.0,0.0,0.0,AUTO,1500.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.6666666666666666,0.6666666666666666
04:49:21,-0.0002864102498278953,0.0015451467188540846,0.02164092054590583,0.0003225520340492949,0.0002686085499590263,0.0014392675657290965,-35.3632621,149.1652375,12.0,0.0,0.0,0.0,AUTO,25355.0,0.0,1.5,-1000.0,0.25,0.25,0.0
04:49:22,0.0010413165728095919,0.0011915329960174859,0.021387606859207153,-0.0027659146580845118,0.002416679897578433,0.0014100685948505998,-35.3632621,149.1652375,146.5,0.0,0.0,-41.5,AUTO,25355.0,0.0,1.0,-1061.0,-2.0,2.5,0.5
04:49:24,0.048265593126416206,-0.003810129128396511,0.0035633291117846966,-0.009393209591507912,0.031956147868186235,-0.04381880653090775,-35.36326175,149.16523899999999,2499.5,5.5,30.5,-147.5,AUTO,25355.0,1.0,-5.0,-997.5,-9.0,32.5,-44.0
04:49:26,-0.06022254377603531,0.010574509389698505,-0.08641449920833111,-0.015101546421647072,0.053099854034371674,-0.0788603350520134,-35.3632599,149.1652459,5551.0,8.5,-5.0,-149.0,AUTO,30958.5,-1.5,-2.0,-1000.5,-14.5,53.0,-79.0
04:49:28,0.016225304687395692,0.01051468774676323,-0.1333259791135788,0.027672091498970985,-0.059702931364881806,0.05311793275177479,-35.3632638,149.16523625000002,8619.5,-48.0,-43.5,-150.5,AUTO,36562.0,1.5,14.0,-1003.0,28.5,-59.0,52.5
04:49:30,0.04590465687215328,-0.06468425877392292,-0.022202479653060436,-0.0826635044068098,0.061434077098965645,-0.035674093291163445,-35.36326615,149.1652343,11724.0,49.0,36.0,-146.5,AUTO,36562.0,-3.5,-10.0,-994.0,-82.5,62.5,-36.0
04:49:31,-0.02542471227934584,0.01196890464052558,-0.10629776306450367,-0.06148940837010741,0.07274410221725702,-0.10873070731759071,-35.3632599,149.16523875000001,13232.25,75.0,35.25,-149.5,AUTO,199519.0,-10.0,-17.75,-1013.25,-60.5,73.0,-108.25
04:49:32,-0.05191306956112385,0.048293109983205795,-0.1847587153315544,0.0266378375235945,0.03112340997904539,-0.05209682695567608,-35.36325505,149.16523949999998,14791.0,25.5,-16.5,-153.0,AUTO,199519.0,-8.5,-3.5,-1004.0,26.5,31.0,-51.5
04:49:34,0.04567026346921921,0.026586059539113194,-0.1965552195906639,-0.020415280014276505,-0.11261371616274118,0.08034321130253375,-35.3632601,149.16523410000002,17895.0,-69.5,9.5,-150.0,AUTO,199519.0,11.0,10.0,-999.5,-19.5,-111.5,80.0
04:49:36,-0.0024057049304246902,-0.01496671448694542,0.018679477274417877,0.1119579803198576,0.043407038785517216,0.01024960121139884,-35.36326435,149.1652358,20587.0,22.0,-17.5,-87.0,AUTO,199519.0,-6.0,0.0,-944.0,112.5,43.5,10.0
04:49:37,0.04008514480665326,0.012070797965861857,0.011464926647022367,-0.02106634946539998,0.011859541642479599,-0.003220806334866211,-35.36326235,149.165234575,21261.25,17.0,6.75,-46.0,AUTO,113292.0,-2.75,-2.75,-971.75,-19.75,12.25,-2.75
04:49:38,0.009537648817058653,0.014708823058754206,0.008135885000228882,-0.07050458714365959,-0.0015636635944247246,-0.0027716297190636396,-35.363261300000005,149.1652363,21594.5,5.0,22.5,-22.5,AUTO,113292.0,1.0,-6.5,-977.0,-69.0,-0.5,-2.5
04:49:40,0.007529526017606258,0.04308028053492308,0.0022317334078252316,0.2009943574666977,0.03447784669697285,0.0010908020194619894,-35.36326225,149.165239,21525.5,-27.0,3.0,12.5,AUTO,113292.0,5.5,18.0,-1018.5,202.5,35.0,1.0
04:49:42,0.1307499222457409,-0.0054176729172468185,1.21102836728096,0.07104887068271637,0.022039490228053182,1.0829759538173676,-35.36327665,149.1652459,21505.5,-151.5,77.5,-9.0,AUTO,89199.5,14.0,-31.5,-1009.5,72.5,23.0,1082.5
04:49:44,0.03464055713266134,-0.19181478768587112,2.7933253049850464,0.12262745574116707,-0.009538592654280365,0.07378950715065002,-35.3633223,149.16527424999998,21745.0,-357.0,176.5,-18.5,AUTO,65107.0,-82.5,-36.0,-1009.0,123.0,-9.0,73.5
04:49:46,0.06446530297398567,-0.1861538216471672,2.7232561111450195,0.0171003577997908,0.02209829818457365,-0.02667926112189889,-35.3634044,149.1653233,22234.0,-542.0,259.5,-35.5,AUTO,65107.0,-123.5,-59.5,-1007.0,18.0,22.5,-26.5
