,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:01:38.082,1.4,0.1,247.0,5000.0,0.1,0.0,0.0,110.0,130.0,0.0,14.0,79.0,20.0,49.0,58.0,0.0,17.0,88.0,72.0,54.0,28.0,0.0,0.0,1.0,45.0
16:01:42.706,1.6,0.1,250.0,2900.0,0.1,0.0,0.0,130.0,110.0,170.0,49.0,100.0,38.0,120.0,45.0,70.0,69.0,28.0,120.0,76.0,96.0,107.0,0.0,1.0,10.0
16:01:47.229,1.6,0.1,175.0,909.0,0.1,0.0,0.0,50.0,60.0,0.0,0.0,100.0,25.0,120.0,120.0,21.0,28.0,0.0,0.0,1.0,51.0,120.0,0.0,1.0,45.0
16:01:52.079,2.0,0.1,187.0,0.0,0.1,0.0,0.0,0.0,90.0,40.0,0.0,0.0,29.0,120.0,36.0,10.0,60.0,0.0,120.0,75.0,93.0,26.0,0.0,1.0,35.0
16:01:56.665,0.5,0.1,25.0,2284.0,0.1,0.0,0.0,0.0,0.0,130.0,83.0,0.0,36.0,100.0,0.0,120.0,120.0,0.0,68.0,0.0,0.0,120.0,0.0,1.0,35.0
16:02:02.074,2.0,0.1,242.0,1766.0,0.1,0.0,0.0,80.0,90.0,190.0,97.0,100.0,0.0,96.0,75.0,82.0,109.0,75.0,28.0,32.0,21.0,0.0,0.0,1.0,25.0
16:02:13.342,2.0,0.1,250.0,4066.0,0.1,0.0,0.0,40.0,60.0,180.0,0.0,8.0,0.0,36.0,102.0,72.0,69.0,0.0,120.0,80.0,32.0,98.0,0.0,1.0,50.0
16:02:19.132,0.0,0.1,202.0,3243.0,0.1,0.0,0.0,130.0,70.0,60.0,92.0,100.0,14.0,47.0,114.0,92.0,39.0,65.0,30.0,10.0,112.0,81.0,0.0,1.0,35.0
16:02:23.571,1.8,0.1,70.0,5000.0,0.1,0.0,0.0,60.0,110.0,0.0,0.0,0.0,0.0,68.0,46.0,84.0,0.0,120.0,0.0,0.0,120.0,27.0,0.0,1.0,50.0
16:02:29.421,1.1,0.1,228.0,3697.0,0.1,0.0,0.0,120.0,130.0,150.0,58.0,40.0,0.0,49.0,0.0,73.0,37.0,105.0,106.0,73.0,120.0,120.0,0.0,1.0,20.0
