time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
09:34:19.667,STABILIZE,-35.3632622,149.1652375,2,-0.000552575453184545,0.0014774720184504986,0.026145126670598984,0.00024263421073555946,0.0004778582078870386,0.0021364663261920214,0,1,-1000,0,0,0,-2,2,2,583940,583.9400024414062,0.0,1500.0
09:34:19.869,STABILIZE,-35.3632622,149.1652375,2,-0.000552575453184545,0.0014774720184504986,0.026145126670598984,0.00024263421073555946,0.0004778582078870386,0.0021364663261920214,0,1,-1000,0,0,0,-2,2,2,583940,583.9400024414062,0.0,1500.0
09:34:20.072,STABILIZE,-35.3632622,149.1652375,2,-0.000552575453184545,0.0014774720184504986,0.026145126670598984,0.00024263421073555946,0.0004778582078870386,0.0021364663261920214,0,1,-1000,0,0,0,-2,2,2,583940,583.9400024414062,0.0,1500.0
09:34:20.275,AUTO,-35.3632622,149.1652375,2,-0.000552575453184545,0.0014774720184504986,0.026145126670598984,0.00024263421073555946,0.0004778582078870386,0.0021364663261920214,0,1,-1000,0,0,0,-2,2,2,583940,583.9400024414062,0.0,1500.0
09:34:20.485,AUTO,-35.363262,149.1652375,1448,0.005686950404196978,0.00229968992061913,0.023545794188976288,0.04082171618938446,-0.0037040947936475277,0.0006444900063797832,0,0,-1035,0,2,0,0,0,-146,585380,585.010009765625,0.0,1500.0
09:34:20.691,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:20.901,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:21.104,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:21.310,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:21.519,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:21.723,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:21.926,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:22.132,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:22.334,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:22.537,AUTO,-35.363262,149.1652375,1831,0.017303649336099625,0.000843797461129725,0.023265499621629715,0.04706142470240593,-0.006579945329576731,0.001821634010411799,0,0,-1009,47,-6,1,0,2,-149,585770,585.7699584960938,0.0,1500.0
09:34:22.739,AUTO,-35.3632611,149.1652431,4341,0.020464854314923286,0.031940724700689316,-0.061848029494285583,-0.09854758530855179,0.007371304556727409,-0.0764162465929985,5,-12,-1000,-98,7,-77,4,60,-146,588280,588.2799682617188,0.0,1500.0
09:34:22.942,AUTO,-35.3632611,149.1652461,5064,-0.038546331226825714,0.014655939303338528,-0.08200584352016449,-0.11411702632904053,-0.04573018103837967,-0.022560063749551773,7,-10,-1006,-113,-45,-23,-3,49,-147,589000,589.0,0.0,1500.0
09:34:23.143,AUTO,-35.3632611,149.1652461,5064,-0.038546331226825714,0.014655939303338528,-0.08200584352016449,-0.11411702632904053,-0.04573018103837967,-0.022560063749551773,7,-10,-1006,-113,-45,-23,-3,49,-147,589000,589.0,0.0,1500.0
09:34:23.346,AUTO,-35.3632611,149.1652461,5064,-0.038546331226825714,0.014655939303338528,-0.08200584352016449,-0.11411702632904053,-0.04573018103837967,-0.022560063749551773,7,-10,-1006,-113,-45,-23,-3,49,-147,589000,589.0,0.0,1500.0
09:34:23.550,AUTO,-35.3632611,149.1652461,5064,-0.038546331226825714,0.014655939303338528,-0.08200584352016449,-0.11411702632904053,-0.04573018103837967,-0.022560063749551773,7,-10,-1006,-113,-45,-23,-3,49,-147,589000,589.0,0.0,1500.0
09:34:23.752,AUTO,-35.3632611,149.1652461,5064,-0.038546331226825714,0.014655939303338528,-0.08200584352016449,-0.11411702632904053,-0.04573018103837967,-0.022560063749551773,7,-10,-1006,-113,-45,-23,-3,49,-147,589000,589.0,0.0,1500.0
