,A.LOITER1
16:13:14.015,-1.0
16:13:14.231,-1.0
16:13:14.435,-1.0
16:13:14.637,-1.0
16:13:14.840,-1.0
16:13:15.049,-1.0
16:13:15.262,-1.0
16:13:15.468,-1.0
16:13:15.674,-1.0
16:13:15.878,-1.0
16:13:16.081,-1.0
16:13:16.287,-1.0
16:13:16.499,-1.0
16:13:16.707,-1.0
16:13:16.916,-1.0
16:13:17.122,-1.0
16:13:17.329,-1.0
16:13:17.533,-1.0
16:13:17.740,-1.0
16:13:17.942,-1.0
16:13:18.160,-1.0
16:13:18.368,-1.0
16:13:18.573,-1.0
16:13:18.778,-1.0
16:13:18.980,-1.0
16:13:19.182,-1.0
16:13:19.386,-1.0
16:13:19.593,-1.0
16:13:19.797,-1.0
16:13:19.999,-1.0
16:13:20.227,-1.0
16:13:20.434,-1.0
16:13:20.637,-1.0
16:13:20.841,-1.0
16:13:21.044,-1.0
16:13:21.249,-1.0
16:13:21.452,-1.0
16:13:21.657,-1.0
16:13:21.859,-1.0
16:13:22.061,-1.0
16:13:22.272,-1.0
16:13:22.475,-1.0
16:13:22.681,-1.0
16:13:22.887,-1.0
16:13:23.096,-1.0
16:13:23.299,-1.0
16:13:23.503,-1.0
16:13:23.706,-1.0
16:13:23.909,-1.0
16:13:24.114,-1.0
16:13:24.348,-1.0
16:13:24.558,-1.0
16:13:24.765,-1.0
16:13:24.970,-1.0
16:13:25.178,-1.0
16:13:25.384,-1.0
16:13:25.587,-1.0
16:13:25.789,-1.0
16:13:25.991,-1.0
16:13:26.208,-1.0
16:13:26.420,-1.0
16:13:26.626,-1.0
16:13:26.832,-1.0
16:13:27.043,-1.0
16:13:27.252,-1.0
16:13:27.458,-1.0
16:13:27.661,-1.0
16:13:27.863,-1.0
16:13:28.070,-1.0
16:13:28.273,-1.0
16:13:28.476,-1.0
16:13:28.681,-1.0
16:13:30.306,-1.0
16:13:30.509,-1.0
16:13:30.712,-1.0
16:13:30.918,-1.0
16:13:31.123,-1.0
16:13:31.329,-1.0
16:13:31.531,-1.0
16:13:31.737,-1.0
16:13:31.940,-1.0
16:13:32.142,-1.0
16:13:32.350,-1.0
16:13:32.555,-1.0
16:13:32.757,-1.0
16:13:32.963,-1.0
16:13:33.166,-1.0
16:13:33.370,-1.0
16:13:33.578,-1.0
16:13:33.784,-1.0
16:13:33.988,-1.0
16:13:34.190,-1.0
16:13:34.395,-1.0
16:13:34.599,-1.0
16:13:34.801,-1.0
16:13:35.005,-1.0
16:13:35.208,-1.0
16:13:35.412,-1.0
16:13:35.622,-1.0
16:13:35.825,-1.0
16:13:36.033,-1.0
16:13:36.235,-1.0
16:13:36.437,-1.0
16:13:36.641,-1.0
16:13:36.849,-1.0
16:13:37.063,-1.0
16:13:37.268,-1.0
16:13:37.475,-1.0
16:13:37.680,-1.0
16:13:37.884,-1.0
16:13:38.087,-1.0
16:13:38.290,-1.0
16:13:38.493,-1.0
16:13:38.698,-1.0
16:13:38.910,-1.0
16:13:39.113,-1.0
16:13:39.316,-1.0
16:13:39.526,-1.0
16:13:39.728,-1.0
16:13:39.931,-1.0
16:13:40.134,-1.0
16:13:40.336,-1.0
16:13:40.540,-1.0
16:13:40.747,-1.0
16:13:40.951,-1.0
16:13:41.158,-1.0
16:13:41.362,-1.0
16:13:41.564,-1.0
16:13:41.766,-1.0
16:13:41.979,-1.0
16:13:42.182,-1.0
16:13:42.385,-1.0
16:13:42.598,-1.0
16:13:42.803,-1.0
16:13:43.007,-1.0
16:13:43.210,-1.0
16:13:43.413,-1.0
16:13:43.624,-1.0
16:13:43.828,-1.0
16:13:44.035,-1.0
16:13:44.239,-1.0
16:13:44.442,-1.0
16:13:44.646,-1.0
16:13:44.852,-1.0
16:13:45.057,-1.0
16:13:45.260,-1.0
16:13:45.462,-1.0
16:13:45.665,-1.0
16:13:45.871,-1.0
16:13:46.074,-1.0
16:13:46.279,-1.0
16:13:46.482,-1.0
16:13:46.688,-1.0
16:13:46.892,-1.0
16:13:47.096,-1.0
16:13:47.298,-1.0
16:13:47.502,-1.0
16:13:47.711,-1.0
16:13:47.914,-1.0
16:13:48.117,-1.0
16:13:48.321,-1.0
16:13:48.523,-1.0
16:13:48.726,-1.0
16:13:48.929,-1.0
16:13:49.132,-1.0
16:13:49.336,-1.0
16:13:49.538,-1.0
16:13:49.742,-1.0
16:13:49.947,-1.0
16:13:50.154,-1.0
16:13:50.365,-1.0
16:13:50.567,-1.0
16:13:50.771,-1.0
16:13:50.974,-1.0
16:13:51.177,-1.0
16:13:51.380,-1.0
16:13:51.582,-1.0
16:13:51.786,-1.0
16:13:51.989,-1.0
16:13:52.192,-1.0
16:13:52.403,-1.0
16:13:52.605,-1.0
16:13:52.811,-1.0
16:13:53.018,-1.0
16:13:53.222,-1.0
16:13:53.425,-1.0
16:13:53.627,-1.0
16:13:53.832,-1.0
16:13:54.036,-1.0
16:13:54.240,-1.0
16:13:54.445,-1.0
16:13:54.648,-1.0
16:13:54.851,-1.0
16:13:55.055,-1.0
16:13:55.262,-1.0
16:13:55.467,-1.0
16:13:55.670,-1.0
16:13:55.874,-1.0
16:13:56.077,-1.0
16:13:56.281,-1.0
16:13:56.484,-1.0
16:13:56.686,-1.0
16:13:56.888,-1.0
16:13:57.091,-1.0
16:13:57.294,-1.0
16:13:57.498,-1.0
16:13:57.700,-1.0
16:13:57.906,-1.0
16:13:58.111,-1.0
16:13:58.314,-1.0
16:13:58.518,0.097
16:13:58.728,0.097
16:13:58.931,0.097
16:13:59.136,0.097
16:13:59.338,0.097
16:13:59.544,0.097
16:13:59.746,0.097
16:13:59.953,0.097
16:14:00.156,0.097
16:14:00.360,0.048
16:14:00.563,0.043
16:14:00.766,0.043
16:14:00.969,0.043
16:14:01.173,0.043
16:14:01.379,0.043
16:14:01.584,0.043
16:14:01.787,0.043
16:14:01.996,0.043
16:14:02.200,-1.0
16:14:02.404,-1.0
16:14:03.962,-1.0
16:14:04.165,-1.0
16:14:04.370,-1.0
16:14:04.573,-1.0
16:14:04.777,-1.0
16:14:04.981,-1.0
16:14:05.184,-1.0
16:14:05.392,-1.0
16:14:05.597,-1.0
16:14:05.801,-1.0
16:14:06.008,-1.0
16:14:06.213,-1.0
16:14:06.417,-1.0
16:14:06.621,-1.0
16:14:06.823,-1.0
16:14:07.030,-1.0
16:14:07.233,-1.0
16:14:07.438,-1.0
16:14:07.644,-1.0
16:14:07.849,-1.0
16:14:08.054,-1.0
16:14:08.259,-1.0
16:14:08.465,-1.0
16:14:08.673,-1.0
16:14:08.876,-1.0
16:14:09.082,-1.0
16:14:09.284,-1.0
16:14:09.490,-1.0
16:14:09.704,-1.0
16:14:09.906,-1.0
16:14:10.110,-1.0
16:14:10.314,-1.0
16:14:10.517,-1.0
16:14:10.721,-1.0
16:14:10.923,-1.0
