,A.RTL3
12:37:06.104,-1.0
12:37:06.305,-1.0
12:37:06.506,-1.0
12:37:06.706,-1.0
12:37:06.907,-1.0
12:37:07.108,-1.0
12:37:07.309,-1.0
12:37:07.510,-1.0
12:37:07.711,-1.0
12:37:07.912,-1.0
12:37:08.113,-1.0
12:37:08.314,-1.0
12:37:08.515,-1.0
12:37:08.717,-1.0
12:37:08.918,-1.0
12:37:09.122,-1.0
12:37:09.322,-1.0
12:37:09.523,-1.0
12:37:09.724,-1.0
12:37:09.925,-1.0
12:37:10.126,-1.0
12:37:10.328,-1.0
12:37:10.529,-1.0
12:37:10.734,-1.0
12:37:10.935,-1.0
12:37:11.136,-1.0
12:37:11.337,-1.0
12:37:11.538,-1.0
12:37:11.739,-1.0
12:37:11.940,-1.0
12:37:12.142,-1.0
12:37:12.343,-1.0
12:37:12.543,-1.0
12:37:12.745,-1.0
12:37:12.947,-1.0
12:37:13.147,-1.0
12:37:13.348,-1.0
12:37:13.549,-1.0
12:37:13.750,-1.0
12:37:13.951,-1.0
12:37:14.152,-1.0
12:37:14.353,-1.0
12:37:14.554,-1.0
12:37:14.755,-1.0
12:37:14.956,-1.0
12:37:15.157,-1.0
12:37:15.358,-1.0
12:37:15.559,-1.0
12:37:15.760,-1.0
12:37:15.961,-1.0
12:37:16.162,-1.0
12:37:16.363,-1.0
12:37:16.565,-1.0
12:37:16.767,-1.0
12:37:16.968,-1.0
12:37:17.169,-1.0
12:37:17.370,-1.0
12:37:17.571,-1.0
12:37:17.772,-1.0
12:37:17.973,-1.0
12:37:18.174,-1.0
12:37:18.375,-1.0
12:37:18.577,-1.0
12:37:18.778,-1.0
12:37:18.979,-1.0
12:37:19.180,-1.0
12:37:19.381,-1.0
12:37:19.584,-1.0
12:37:19.785,-1.0
12:37:19.986,-1.0
12:37:20.188,-1.0
12:37:20.389,-1.0
12:37:20.590,-1.0
12:37:20.791,-1.0
12:37:20.992,-1.0
12:37:21.193,-1.0
12:37:21.394,-1.0
12:37:21.595,-1.0
12:37:21.796,-1.0
12:37:21.997,-1.0
12:37:22.198,-1.0
12:37:22.399,-1.0
12:37:22.600,-1.0
12:37:22.802,-1.0
12:37:23.003,-1.0
12:37:23.204,-1.0
12:37:23.405,-1.0
12:37:23.606,-1.0
12:37:23.807,-1.0
12:37:24.008,-1.0
12:37:24.208,-1.0
12:37:24.411,-1.0
12:37:24.612,-1.0
12:37:24.813,-1.0
12:37:25.014,-1.0
12:37:25.215,-1.0
12:37:25.416,-1.0
12:37:25.617,-1.0
12:37:25.819,-1.0
12:37:26.020,-1.0
12:37:26.222,-1.0
12:37:26.423,-1.0
12:37:26.625,-1.0
12:37:26.827,-1.0
12:37:27.028,-1.0
12:37:27.229,-1.0
12:37:27.431,-1.0
12:37:27.632,-1.0
12:37:27.833,-1.0
12:37:28.034,-1.0
12:37:28.235,-1.0
12:37:28.436,-1.0
12:37:28.637,-1.0
12:37:28.838,-1.0
12:37:29.039,-1.0
