,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
12:37:20.518,1678.0,0.0,0.0,0.4,0.4,130.0,1.0,0.1,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,6.1,6.5,547.0,5.0,2.5
12:37:26.092,4277.0,0.0,0.0,0.3,0.3,830.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,9.4,7.5,241.0,2.5,4.5
12:37:30.136,1315.0,0.0,0.0,0.9,0.3,380.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,1.7,0.3,950.0,5.0,5.0
12:37:34.405,1895.0,0.0,0.0,0.5,0.4,210.0,1.0,0.1,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,4.9,1.1,484.0,3.5,3.5
12:37:38.555,26916.0,0.0,0.0,0.7,0.2,110.0,1.0,0.1,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.8,7.8,780.0,2.5,4.5
12:37:43.652,10283.0,0.0,0.0,0.2,1.4,820.0,1.0,0.1,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,6.3,0.8,703.0,4.0,5.0
12:37:48.284,21042.0,0.0,0.0,0.3,1.5,530.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,1.1,5.3,991.0,3.0,4.5
12:37:52.330,5953.0,0.0,0.0,0.5,0.7,60.0,1.0,0.1,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,8.2,4.1,253.0,2.5,4.0
12:37:56.548,15205.0,0.0,0.0,0.4,2.0,240.0,1.0,0.1,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.0,1.9,1.3,120.0,4.5,4.0
12:38:00.606,13714.0,0.0,0.0,0.4,2.0,890.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1.6,0.6,945.0,2.5,2.5
