time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,alt,lat,lon,relative_alt,vx,vy,vz
16:55:55,-0.06035739121337732,-0.00580729419986407,-0.08619515970349312,-0.004310991615056992,-0.03144843348612388,0.005253587733022869,1.1666666666666667,0.8333333333333334,-1001.8333333333334,-3.6666666666666665,-30.833333333333332,4.666666666666667,AUTO,589528.3333333334,-35.36326128333334,149.16524558333336,5562.166666666667,-4.666666666666667,-8.333333333333334,-149.0
16:55:57,0.030680000393961866,0.0025920217885868624,-0.08118077491720517,0.05474032709995905,0.02073532265300552,-0.0036231365520507097,-6.5,8.833333333333334,-1002.1666666666666,55.166666666666664,20.666666666666668,-4.0,AUTO,592478.3333333334,-35.36326135,149.1652366,8510.666666666666,1.3333333333333333,-42.5,-152.16666666666666
16:56:00,-5.8323703706264494e-05,7.179337553679943e-05,-0.09520508050918579,-0.046205978654325006,-0.024733977392315865,0.0003106390591710806,4.2,-2.4,-1001.6,-45.0,-23.6,0.2,AUTO,595394.0,-35.36326222,149.16523538,11427.4,-10.2,22.2,-150.0
16:56:02,-0.0069602488074451685,-0.005122946680057794,-0.12392140626907348,0.016840536892414094,0.008240231685340405,-0.025411362946033477,-1.0,0.0,-1000.2,17.2,8.6,-25.2,AUTO,597884.0,-35.36326262,149.16523682,13918.6,3.2,-4.0,-152.6
16:56:03,0.009891886884967485,0.006887055778255065,-0.1589260995388031,0.002285747633626064,0.004138122545555234,-0.01599275879561901,-1.5,0.0,-1000.0,4.0,6.0,-17.0,AUTO,600306.6666666666,-35.363261800000004,149.1652356333333,16339.666666666666,2.0,-2.0,-153.0
16:56:04,0.009158811066299677,0.007561519974842668,-0.16802099347114563,-0.0023240402806550264,-6.138961180113256e-05,-0.012813106644898653,-0.6666666666666666,0.0,-1000.0,-0.6666666666666666,0.6666666666666666,-12.666666666666666,AUTO,601285.0,-35.36326165,149.1652355,17318.0,0.0,1.5,-153.0
16:56:05,0.0036155564012005925,0.004895377050464352,-0.18810575952132544,-0.0021247336893187216,-0.0010301348520442843,-0.01673231553286314,0.0,0.0,-999.8333333333334,-1.0,-0.3333333333333333,-16.5,AUTO,603550.0,-35.363261599999994,149.16523585,19585.833333333332,-2.6666666666666665,5.666666666666667,-153.0
16:56:07,0.0015527403641802569,0.002931755928633114,-0.2227743392189344,0.0010166014641678582,0.00019546369245896736,-0.020466787740588188,0.0,0.0,-1000.0,1.1666666666666667,0.8333333333333334,-20.0,AUTO,606521.6666666666,-35.3632617,149.16523646666664,22555.333333333332,-2.8333333333333335,3.8333333333333335,-153.0
16:56:09,-0.0005268273525871336,0.004073324496857822,-0.2499797840913137,0.005217403348069638,0.00019361223288190862,0.005773954132261376,0.0,0.5,-1000.1666666666666,5.833333333333333,1.0,5.5,AUTO,609645.0,-35.363261916666666,149.16523665,25678.666666666668,-3.6666666666666665,0.0,-152.66666666666666
16:56:11,0.005628695459260295,0.0013225515334246059,-0.20896385858456293,-0.006395993599047263,0.000926886200128744,0.02192491665482521,0.3333333333333333,-0.5,-1000.0,-4.666666666666667,1.6666666666666667,21.333333333333332,AUTO,612765.0,-35.36326238333333,149.16523693333335,28796.666666666668,-1.1666666666666667,8.0,-153.0
16:56:13,-0.0006335861568610804,0.001350105934155484,-0.17209654053052267,0.0013095728354528546,-0.0002924869380270441,0.01604364983116587,0.0,-0.16666666666666666,-1000.3333333333334,2.1666666666666665,0.6666666666666666,15.666666666666666,AUTO,615881.6666666666,-35.36326235000001,149.16523795,31918.5,0.0,3.0,-153.0
16:56:15,0.0013569962078084548,0.0012399308422269921,-0.1443375125527382,0.0006969296179401377,-6.411667952003579e-05,0.012336149656524261,0.0,0.0,-999.8333333333334,1.5,0.6666666666666666,11.833333333333334,AUTO,618995.0,-35.36326223333334,149.16523796666664,35029.833333333336,0.0,0.0,-153.0
16:56:17,0.002340912198026975,0.001611487726525714,-0.12369468187292416,0.0006806200059751669,0.000700891464172552,0.010002611204981804,0.0,0.0,-999.8333333333334,1.5,1.5,9.5,AUTO,622115.0,-35.36326213333333,149.16523765,38146.5,0.0,0.0,-153.0
16:56:19,0.001981296072093149,0.0015474278091763456,-0.10874316841363907,0.00013262610688495138,0.00045283930376172066,0.006768401945009828,0.0,0.0,-1000.1666666666666,1.0,1.1666666666666667,6.333333333333333,AUTO,625075.0,-35.36326209999999,149.16523746666667,41111.666666666664,-1.0,0.3333333333333333,-153.0
16:56:21,0.0019214248944384356,0.001278363730913649,-0.095926932990551,-0.00011167297877060871,-0.0002471646973087142,0.006401316340391834,0.0,0.0,-999.8333333333334,0.8333333333333334,0.6666666666666666,6.333333333333333,AUTO,628195.0,-35.363262,149.1652374,44226.833333333336,-1.0,1.0,-153.0
16:56:23,-0.023223926934103172,0.02673401611779506,0.011371015415837368,-0.04098705204281335,0.012402794556692243,0.22999954130500555,0.6666666666666666,1.5,-975.1666666666666,-39.5,13.333333333333334,229.83333333333334,AUTO,631278.3333333334,-35.363262150000004,149.16523711666667,47313.5,-8.666666666666666,-7.0,-142.66666666666666
16:56:25,0.03697184566408396,-0.03845466022479135,0.29522690176963806,0.02216357650468126,0.03344367657943318,-0.022574647795408964,-0.16666666666666666,-0.5,-965.6666666666666,23.333333333333332,34.333333333333336,-21.833333333333332,LOITER,633363.3333333334,-35.36326448333333,149.1652327666667,49400.0,3.0,-0.6666666666666666,-61.333333333333336
16:56:27,-0.01550956473996242,0.009538547058279315,0.2310547356804212,-0.8072417303919792,0.00015073541241387525,-0.028195781943698723,0.16666666666666666,-32.666666666666664,-893.3333333333334,-805.3333333333334,1.3333333333333333,-27.166666666666668,LOITER,632963.3333333334,-35.36326296666667,149.16523728333337,48997.333333333336,2.8333333333333335,25.0,131.5
16:56:29,-0.012551242640862862,-0.0018158224362802382,0.18567734956741333,-0.25195448100566864,0.0023070035579924784,-0.028084162855520844,-0.8333333333333334,19.833333333333332,-1018.1666666666666,-246.5,3.3333333333333335,-27.0,LOITER,629386.6666666666,-35.36326276666667,149.1652389333333,45422.333333333336,0.0,3.0,177.66666666666666
16:56:32,0.01872501862235367,-0.003966068336740136,0.15562008023262025,1.3765989899635316,-0.003323295316658914,-0.006405737460590899,1.2,51.6,-1087.2,1377.8,-2.2,-5.6,AUTO,626082.0,-35.36326286,149.16523738,42116.2,1.6,0.4,143.6
16:56:33,0.006237642839550972,-0.004096348769962788,0.14537180960178375,0.9862692952156067,0.003493905533105135,-0.009854593314230442,3.0,50.0,-1122.0,991.0,4.0,-9.0,AUTO,625140.0,-35.363263,149.1652374,41177.0,4.0,0.0,66.0
16:56:35,-0.021653577064474423,-0.004710172303020954,0.1253406529625257,0.141899640361468,-0.002023766515776515,-0.008546725691606602,1.0,8.0,-1049.3333333333333,144.0,-1.3333333333333333,-7.333333333333333,AUTO,624890.0,-35.36326346666667,149.16523936666667,40925.0,7.666666666666667,-12.0,-30.333333333333332
16:56:37,-0.012637782283127308,-0.007131638471037149,0.10898374915122985,-0.0012154068797826767,-0.002056165598332882,-0.0066129320301115515,-0.4,-0.6,-1046.0,-0.8,-1.2,-5.6,AUTO,626160.0,-35.36326366,149.16523988,42195.6,9.0,-22.4,-112.4
16:56:38,0.04650541860610247,-0.009835066506639123,0.10121932812035084,0.0322612285381183,0.002719093521591276,-0.009872963899397291,-0.25,-2.5,-999.25,32.75,3.75,-9.5,AUTO,628440.0,-35.363263350000004,149.1652402,44476.25,8.0,8.25,-147.0
16:56:39,0.015982937067747116,0.009690780425444245,0.0740169882774353,-0.17673422396183014,0.026092303451150656,-0.06286528520286083,2.5,-11.0,-994.0,-176.0,27.0,-61.5,AUTO,629575.0,-35.363262950000006,149.16524295,45611.0,5.5,39.5,-143.5
16:56:41,-0.09345354760686557,0.003627226067086061,0.04788214713335037,0.15332447364926338,-0.012021170638035983,0.07008457828002672,-9.666666666666666,18.666666666666668,-961.6666666666666,153.66666666666666,-11.0,70.0,AUTO,632353.3333333334,-35.3632624,149.16524006666666,48385.666666666664,-1.3333333333333333,-102.0,-129.33333333333334
16:56:42,0.11509185656905174,-0.024661654606461525,0.07621050998568535,0.021725461585447192,0.00864378025289625,-0.013411408755928278,-5.25,10.25,-954.25,22.0,9.25,-12.0,AUTO,633630.0,-35.363262775,149.16522725,49663.5,-4.0,-36.25,-61.5
16:56:43,0.07852797582745552,-0.008193760411813855,0.07008165493607521,-0.06649446673691273,0.029927704483270645,3.482477040961385e-05,1.0,-3.5,-972.0,-65.5,30.5,1.0,AUTO,634005.0,-35.363262649999996,149.1652264,50040.5,1.0,34.0,-30.5
16:56:44,-0.004220888204872608,0.014886435493826866,0.06619153618812561,0.26257975250482557,-0.01548060430213809,0.005568084446713329,4.8,2.0,-980.4,263.0,-14.6,6.2,AUTO,634182.0,-35.36326192,149.16523322,50216.8,-1.6,48.2,7.8
16:56:46,0.026015818864107133,-0.09259377270936966,0.18280479013919831,0.18712509889155626,-0.039022574201226234,0.30825764636974784,-11.0,-6.2,-1013.0,187.0,-37.8,309.0,AUTO,633946.0,-35.36325894,149.16523822000002,49981.8,61.0,28.4,2.8
16:56:48,0.0492243193089962,-0.19227547943592072,0.38821080327033997,0.006405723467469216,-0.02536772806197405,0.012084243574645371,-56.2,-29.6,-1002.0,7.2,-24.2,13.0,AUTO,633912.0,-35.363232120000006,149.16524783999998,49945.2,254.4,99.8,0.8
16:56:50,0.05496358126401901,-0.2082413285970688,0.3860551416873932,-0.19523921608924866,0.002526857191696763,0.0016759525751695037,-92.0,-49.0,-1002.0,-193.0,3.0,2.0,AUTO,633880.0,-35.3631874,149.165267,49918.0,416.0,169.0,0.0
16:56:51,0.053006069362163545,-0.21936571300029756,0.3862172245979309,0.011622066423296929,-0.0009297222830355167,0.0026196490973234175,-107.4,-50.6,-1002.2,12.8,-0.2,3.4,AUTO,633862.0,-35.3631563,149.16528147999998,49898.0,491.6,195.4,0.4
16:56:52,0.06065584595004717,-0.18598152697086334,0.3840218981107076,0.037235548719763756,0.0949490178997318,-0.005982517497614026,-131.0,-61.666666666666664,-989.6666666666666,38.0,95.33333333333333,-4.333333333333333,LOITER,633886.6666666666,-35.36308233333333,149.16531573333336,49921.0,602.0,225.66666666666666,-6.333333333333333
16:56:53,0.11306942502657573,0.2162879022459189,0.4127473036448161,0.7428530467053255,0.6727613011995951,-0.032367750691870846,-122.33333333333333,-49.0,-974.3333333333334,742.6666666666666,673.0,-30.333333333333332,LOITER,633996.6666666666,-35.36304283333333,149.16533386666666,50029.666666666664,525.6666666666666,202.0,-12.333333333333334
16:56:54,0.04358889410893122,0.26017560561498004,0.43230600158373517,-0.12372805178165436,-0.15947590519984564,-0.05900482585032781,-19.0,41.333333333333336,-955.3333333333334,-112.66666666666667,-158.0,-57.333333333333336,LOITER,632783.3333333334,-35.3630062,149.16535159999998,48817.666666666664,121.66666666666667,69.66666666666667,179.0
16:56:55,0.02533054103453954,0.0887431688606739,0.42404091358184814,-1.1850526332855225,-0.21987133721510568,-0.013256662835677465,4.0,-90.33333333333333,-968.0,-1192.0,-218.33333333333334,-12.0,LOITER,631216.6666666666,-35.36300226666666,149.16535426666667,47252.0,-2.3333333333333335,25.333333333333332,217.33333333333334
16:56:57,-0.012665937383038303,-0.01678035796309511,0.41919146478176117,-0.35606192735334236,0.00040086335502564907,-0.02118748441959421,0.5,13.666666666666666,-1031.1666666666667,-349.8333333333333,1.3333333333333333,-19.666666666666668,AUTO,627726.6666666666,-35.363003983333336,149.16535455000002,43759.666666666664,-10.166666666666666,8.833333333333334,187.66666666666666
16:56:59,-0.008266422325201953,-0.060735566541552544,0.4076919804016749,-0.18413068975011507,-0.043588454524676,-0.03831525503968199,-6.5,-28.333333333333332,-1066.8333333333333,-184.66666666666666,-42.0,-37.166666666666664,AUTO,625080.0,-35.36300266666667,149.16535654999998,41113.166666666664,41.166666666666664,10.5,41.5
16:57:00,-0.021306331269443035,-0.12925580516457558,0.3701561242341995,-0.2851473242044449,-0.054647643119096756,-0.0031008701771497726,-25.0,-42.0,-1019.0,-425.0,-52.0,9.0,AUTO,624890.0,-35.36299235,149.16536345,40924.0,149.5,30.5,-12.0
16:57:01,-0.0031241097603924572,-0.16849056258797646,0.37040403485298157,0.06818241626024246,-0.04731807950884104,-0.011994087617495097,-41.8,-25.2,-1017.0,26.8,-47.6,-12.0,AUTO,625020.0,-35.36298015,149.165369175,41054.0,230.0,48.75,-21.5
16:57:02,0.032542113680392504,-0.19691506028175354,0.36268300563097,0.011567465495318174,-0.01642797188833356,-0.011270239250734448,-79.5,-41.5,-1013.25,12.0,-14.75,-10.25,AUTO,625462.5,-35.3629427,149.165384475,41499.0,385.75,101.25,-39.5
16:57:03,0.05240003578364849,-0.20616110414266586,0.3534907400608063,0.00046979065518826246,0.028428451158106327,-0.03127308888360858,-104.0,-50.0,-1010.5,1.0,29.5,-30.5,AUTO,625805.0,-35.36291475,149.16539545,41840.5,461.0,133.5,-48.0
16:57:04,0.07405934979518254,-0.15565204123655954,0.2562233606974284,0.003983717043107997,0.008219916994373003,-0.1370385910073916,-108.66666666666667,-75.0,-998.3333333333334,4.333333333333333,9.666666666666666,-136.0,AUTO,626450.0,-35.362864,149.16541586666668,42482.666666666664,531.6666666666666,163.66666666666666,-62.0
16:57:06,0.1096851776043574,-0.19104556739330292,0.11646555736660957,0.0261511392891407,-0.12285088996092479,-0.21945532162984213,-104.33333333333333,-80.33333333333333,-935.0,26.0,-121.33333333333333,-218.66666666666666,AUTO,626880.0,-35.36282643333333,149.16543093333334,42916.333333333336,569.6666666666666,180.0,-42.666666666666664
16:57:08,0.15907494351267815,-0.06783146100739638,-0.12012489388386409,-0.04954357111516098,0.08866783604025841,-0.02360886273284753,-82.5,-145.33333333333334,-1053.8333333333333,-48.666666666666664,89.5,-23.0,AUTO,627243.3333333334,-35.36273343333334,149.1654691,43278.666666666664,657.6666666666666,239.5,-46.5
16:57:10,0.11511579031745593,-0.10613411789139111,-0.03386666431712607,-0.001619616523385048,-0.025822016682165366,0.05657869763672352,-83.83333333333333,-118.16666666666667,-969.3333333333334,-1.0,-24.0,56.833333333333336,AUTO,628731.6666666666,-35.36261868333334,149.16552306666665,44768.166666666664,618.5,239.5,-70.0
16:57:12,0.1152805673579375,-0.08560654458900292,0.04044990769277016,-0.005257101574291785,0.05943075940012932,0.02500897366553545,-104.83333333333333,-117.33333333333333,-1020.1666666666666,-4.5,60.333333333333336,25.333333333333332,AUTO,629993.3333333334,-35.362503933333336,149.16557403333331,46027.0,635.1666666666666,230.83333333333334,-73.5
16:57:14,0.10391561686992645,-0.027689176184746127,0.22239762668808302,0.031773162074387074,0.04548480392744144,0.2795629072934389,-96.0,-79.5,-980.0,32.333333333333336,46.833333333333336,279.8333333333333,AUTO,632091.6666666666,-35.36239816666667,149.16562093333332,48127.666666666664,513.1666666666666,205.66666666666666,-119.83333333333333
16:57:16,0.01071376035300394,0.10320440183083217,0.49937115609645844,-0.2713721388330062,0.052019293420016766,-0.030018927296623588,-64.66666666666667,-53.0,-956.8333333333334,-271.3333333333333,53.833333333333336,-28.833333333333332,LOITER,633728.3333333334,-35.36232388333333,149.16566020000002,49762.333333333336,283.8333333333333,111.16666666666667,-30.5
16:57:18,0.00658551436693718,0.05502260325010866,0.4597958525021871,-0.5434384445349375,-0.15030120809872946,0.002654778848712643,-2.5,-46.333333333333336,-921.3333333333334,-547.8333333333334,-148.16666666666666,3.6666666666666665,LOITER,632795.0,-35.362299,149.16566923333335,48830.0,20.833333333333332,-19.166666666666668,141.0
16:57:20,-0.026349120462934177,-0.01569088191414873,0.4456460177898407,-0.8477217679222425,0.011550374135064581,-0.0008369727293029428,-1.6666666666666667,-11.833333333333334,-1011.3333333333334,-843.0,12.666666666666666,0.3333333333333333,LOITER,629068.3333333334,-35.36229864999999,149.16566880000002,45103.333333333336,15.5,-8.833333333333334,182.0
16:57:22,-0.01700297836214304,0.0004205616445081735,0.4333547204732895,1.0507515519857407,-0.006223952455911785,-0.012994687616204223,-1.8333333333333333,62.5,-1069.5,1054.8333333333333,-4.5,-12.0,AUTO,625486.6666666666,-35.36229723333333,149.16567156666667,41522.666666666664,16.666666666666668,-12.0,147.16666666666666
16:57:24,-0.006780544489932557,-0.007548995160808166,0.4195901155471802,0.046283806984623276,-0.00396827901325499,-0.0076120140341420965,-1.8333333333333333,0.8333333333333334,-1060.5,45.5,-2.3333333333333335,-6.166666666666667,AUTO,624278.3333333334,-35.36229603333334,149.16567139999998,40311.666666666664,14.0,-17.333333333333332,-32.0
16:57:26,0.0002922354099913112,-0.006655169972267079,0.4095613161722819,0.021239570652445156,0.006391821846288319,-0.004374736299117406,-3.3333333333333335,1.0,-1033.0,20.5,7.333333333333333,-3.0,LOITER,625653.3333333334,-35.36229445,149.16567056666665,41689.5,13.0,-9.333333333333334,-109.33333333333333
16:57:28,0.010352174829070767,0.0016084461288604264,0.39961041510105133,0.2190797762790074,-0.002133157317681859,-0.005463622937289377,-1.5,3.8333333333333335,-823.3333333333334,217.83333333333334,-0.5,-4.0,LOITER,627516.6666666666,-35.362292700000005,149.16566980000002,43550.666666666664,0.6666666666666666,-0.8333333333333334,-1.5
16:57:30,0.004598923881227772,-0.002064559235198734,0.3906453599532445,-0.9181253910064697,-0.0034254758114305637,-0.005331523047061637,-2.8333333333333335,-27.166666666666668,-995.1666666666666,-918.0,-1.5,-4.333333333333333,LOITER,624891.6666666666,-35.36229196666667,149.16566865,40926.5,-7.5,6.666666666666667,195.83333333333334
16:57:32,0.003015944423774878,0.003602571824255089,0.3839540481567383,0.3793242226044337,0.01084102529178684,-0.00019654018493990103,2.1666666666666665,47.333333333333336,-1074.8333333333333,386.1666666666667,12.166666666666666,0.8333333333333334,AUTO,621181.6666666666,-35.36229161666667,149.16566788333336,37215.166666666664,-11.5,19.166666666666668,144.16666666666666
16:57:34,-0.016050264239311218,-0.0017070804121127974,0.37799276411533356,0.01243093175192674,-0.005354929366149008,-0.0012806127003083627,3.0,-5.666666666666667,-1058.8333333333333,11.666666666666666,-3.5,0.0,AUTO,620078.3333333334,-35.362292599999996,149.16567065,36112.166666666664,-1.3333333333333333,1.0,-33.666666666666664
16:57:36,-0.008628473811162015,-0.009347625231991211,0.3731727997461955,0.0022357158983747163,-0.0017704724644621213,-0.0005484965125409266,-0.8333333333333334,0.0,-1036.0,1.5,-0.3333333333333333,0.5,AUTO,621618.3333333334,-35.36229301666667,149.16567148333334,37653.833333333336,10.5,-13.333333333333334,-114.83333333333333
16:57:38,0.04591621086001396,-0.008174632675945759,0.370376189549764,0.04775704195102056,0.0007274169086789092,0.001880935315663616,-2.3333333333333335,-1.0,-1001.3333333333334,46.666666666666664,1.6666666666666667,2.6666666666666665,LOITER,623880.0,-35.36229203333333,149.1656711,39915.333333333336,6.666666666666667,10.0,-147.66666666666666
16:57:39,0.0536638293415308,0.002178904367610812,0.3591120094060898,-0.1032483831513673,0.040990641340613365,-0.05342932045459747,-0.5,-7.5,-988.0,-103.0,42.0,-51.5,LOITER,624830.0,-35.36229175,149.16567264999998,40865.5,-2.0,39.0,-145.0
16:57:41,0.01392810270190239,-0.007071757456287742,0.36235120296478274,0.8379049092531204,-0.04460102836601436,-0.003718955907970667,-7.0,29.6,-811.0,836.0,-42.6,-2.0,LOITER,626024.0,-35.3622903,149.16566954,42059.0,10.6,-59.8,56.2
16:57:43,0.03458819836378098,0.006695360084995628,0.35867693424224856,-0.5535661339759826,0.0167403407394886,-0.002619827422313392,4.4,-55.8,-1016.6,-558.4,17.8,-0.8,AUTO,622686.0,-35.362289340000004,149.16566612,38720.0,-10.4,39.0,198.2
16:57:45,0.012557948008179665,-0.0026057399401906876,0.3545888185501099,0.46890681982040405,-0.011841080989688635,-0.0011538302293047308,0.2,22.4,-1097.4,469.2,-9.4,0.4,AUTO,620020.0,-35.36228994,149.1656708,36056.6,-11.0,13.8,27.8
16:57:47,0.023299757701655228,-0.006554618167380492,0.3530242343743642,-0.0071303580577174825,0.00343348072298492,0.0009765617821055154,-0.3333333333333333,-0.3333333333333333,-1039.3333333333333,-6.666666666666667,4.666666666666667,2.5,AUTO,620773.3333333334,-35.36228983333333,149.1656690833333,36808.166666666664,-5.833333333333333,23.833333333333332,-84.83333333333333
16:57:49,0.03585215859736005,-0.004240063232524942,0.35031244655450183,0.0326071847230196,-0.0049664942974535125,0.0008702977599265674,0.0,-2.2,-1013.4,32.6,-2.0,2.0,AUTO,623223.3333333334,-35.36228938333333,149.16566996666668,39257.5,-6.0,33.166666666666664,-144.33333333333334
16:57:51,-0.047213396057486534,0.014635708276182413,0.2772305428981781,-0.09123453199863434,-0.012244915403425694,-0.05162832178175449,3.2,-7.8,-1004.8,-89.4,-10.0,-49.2,AUTO,626054.0,-35.36228944,149.16567722,42087.4,-11.8,39.0,-145.8
16:57:53,0.008449997939169406,0.006781728193163872,0.24263134598731995,0.06628448069095612,0.008154022041708231,0.0002744999947026372,-4.8,11.8,-1003.0,67.4,9.4,2.0,AUTO,629132.0,-35.36228877999999,149.16567108,45167.8,-2.2,-49.4,-149.8
16:57:55,-0.015628397557884456,-0.042211813386529684,0.31014294028282163,-0.13725858386605977,0.055404316261410715,0.012557213008403779,-3.0,-4.6,-989.6,-135.2,57.2,14.6,AUTO,632246.0,-35.362289,149.16566672,48279.8,13.8,19.6,-145.0
16:57:57,0.08298896998167038,0.004657036939170212,0.3733757078647614,0.010924613848328591,-0.01465286840684712,-0.009356051497161389,-1.4,1.4,-939.6,12.6,-12.6,-7.0,AUTO,634288.0,-35.362284100000004,149.16566204,50321.6,-4.8,-9.0,-30.6
16:57:59,-0.00582406222820282,0.010350852366536855,0.36353921294212344,-0.0047556966543197635,-0.002988823875784874,-0.0025894854217767714,7.2,-18.6,-1010.4,-4.8,-0.8,-0.4,AUTO,634122.0,-35.36228642,149.16566894,50159.4,-22.4,40.2,21.2
16:58:00,-0.03747756779193878,0.005811023060232401,0.36136355996131897,-0.41792210936546326,-0.016773797571659088,-0.0035053538158535957,4.0,-1.0,-1015.0,-412.0,-14.0,-1.0,LOITER,634000.0,-35.3622875,149.1656718,50034.0,-16.0,22.0,8.0
16:58:01,-0.003525887499563396,-0.006274219136685133,0.3602828159928322,0.8242542594671249,-0.0028994870372116566,0.008612040430307388,1.75,67.5,-863.0,832.75,-0.75,10.5,LOITER,633302.5,-35.3622885,149.1656728,49336.0,-5.75,4.75,129.25
16:58:02,-0.016793993301689625,-0.005015290342271328,0.35973189771175385,-2.0145761966705322,0.008278622291982174,-0.03327891509979963,1.5,-70.5,-973.0,-2013.0,10.0,-30.5,LOITER,632090.0,-35.362288899999996,149.1656731,48124.0,-2.5,5.0,179.5
16:58:03,-0.0005562464939430356,-0.004432632296811789,0.35710829496383667,1.1105729043483734,-0.004606321192113683,0.005155559163540602,0.0,64.5,-1035.5,1116.25,-2.25,7.5,LOITER,629772.5,-35.362289375,149.1656742,45807.0,0.25,4.25,178.25
16:58:04,-0.0321768457069993,-0.006258856970816851,0.35568057000637054,-1.7159259915351868,-0.0037022698670625687,-0.01071064523421228,-1.0,-54.5,-1006.5,-1712.0,-1.0,-8.0,LOITER,628415.0,-35.3622895,149.16567435000002,44449.0,2.5,-1.5,174.5
