time_stamp,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz
16:27:17,200.0,0.0,1.0,-1000.0,0.3333333333333333,0.6666666666666666,1.0,AUTO,-0.0004796349967364222,0.0010900883159289758,0.021748915935556095,0.00027271439709390205,0.00020152245027323565,0.0014485479332506657,-35.3632621,149.1652375,15.666666666666666,0.0,0.0,-2.0
16:27:18,300000.0,0.0,1.0,-1000.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,AUTO,-0.0001839320539147593,0.0014019774971529841,0.021377331887682278,0.00031761590313787263,0.0002747133451824387,0.0014188908971846104,-35.3632621,149.1652375,18.0,0.0,0.0,-1.0
16:27:19,300000.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,AUTO,2.370638806799737e-05,0.0016190202441066504,0.021143872911731403,0.0003659104889569183,0.00033410215595116216,0.0014483606986080606,-35.3632621,149.1652375,17.666666666666668,0.0,0.0,-1.0
16:27:21,300000.0,0.0,-0.3333333333333333,-1020.3333333333334,46.666666666666664,-6.0,1.3333333333333333,AUTO,0.02409801445901394,-0.0014629980044749875,0.020608192309737206,0.046592194586992264,-0.007095878633360068,0.00216279198260357,-35.363262033333335,149.16523756666666,1420.0,1.0,6.666666666666667,-144.33333333333334
16:27:22,200.0,2.3333333333333335,-10.0,-997.0,-100.0,39.333333333333336,-70.33333333333333,AUTO,0.03250817907974124,0.010260378941893578,-0.031930724469323955,-0.10091124040385087,0.03881629525373379,-0.07053072129686673,-35.363261333333334,149.16524116666668,3318.3333333333335,8.0,50.666666666666664,-146.0
16:27:23,200.0,4.333333333333333,-9.0,-1004.3333333333334,-64.0,-19.666666666666668,-35.0,AUTO,-0.036825504153966904,0.008331688897063335,-0.06783566003044446,-0.06524164974689484,-0.020382829650770873,-0.035505734384059906,-35.3632609,149.16524496666668,4455.333333333333,2.3333333333333335,36.0,-148.33333333333334
16:27:25,200.0,-5.666666666666667,13.0,-1003.0,67.0,9.333333333333334,-1.3333333333333333,AUTO,-0.004677431813130776,0.006636138694981734,-0.10887303451697032,0.06710815181334813,0.009607682935893536,-0.0011512850178405643,-35.3632614,149.16524003333333,7520.0,-12.333333333333334,-57.666666666666664,-150.0
16:27:26,300000.0,2.0,5.0,-997.6666666666666,0.3333333333333333,-62.666666666666664,62.333333333333336,AUTO,0.06381417438387871,-0.0018029481483002503,-0.09322015196084976,-0.00026836059987545013,-0.06391100872618456,0.06304617458954453,-35.363263366666665,149.1652345,9475.333333333334,-19.333333333333332,-4.666666666666667,-151.66666666666666
16:27:27,300000.0,1.6666666666666667,-4.0,-1000.0,-86.66666666666667,20.0,3.0,AUTO,0.015612065171202024,-0.04766429215669632,-0.04644717027743658,-0.08789382626612981,0.01935812955101331,0.002820568469663461,-35.363263933333336,149.16523526666666,10635.666666666666,9.666666666666666,24.0,-148.33333333333334
16:27:29,300000.0,-3.6666666666666665,0.3333333333333333,-1000.0,29.666666666666668,4.0,-22.0,AUTO,0.0019553627353161573,0.021317606170972187,-0.15708081920941672,0.02977694571018219,0.0037955213338136673,-0.022250783319274586,-35.363260333333336,149.1652359,13726.0,6.333333333333333,-11.333333333333334,-152.0
16:27:30,200.0,0.6666666666666666,0.6666666666666666,-997.6666666666666,-20.666666666666668,-10.0,1.0,AUTO,0.012641381472349167,0.011427427331606546,-0.16161768635114035,-0.021963952807709575,-0.011275948646167913,0.001254570825646321,-35.3632605,149.16523496666667,15674.666666666666,-10.666666666666666,3.0,-151.66666666666666
16:27:31,200.0,1.3333333333333333,1.3333333333333333,-990.6666666666666,-84.0,26.333333333333332,64.66666666666667,AUTO,-0.03953868430107832,0.008117068093270063,-0.15558731059233347,-0.08530656434595585,0.025169391185045242,0.06461728891978662,-35.36326123333333,149.16523496666665,16830.0,-13.666666666666666,-4.0,-148.0
16:27:33,200.0,1.0,-1.3333333333333333,-969.0,-22.666666666666668,26.666666666666668,-15.333333333333334,AUTO,0.06030155469973882,-0.03180081956088543,0.029783612117171288,-0.02387861325405538,0.026568329893052578,-0.015788691972071927,-35.36326473333333,149.16523063333332,19195.0,-0.6666666666666666,16.0,-75.66666666666667
16:27:34,200.0,1.0,-10.333333333333334,-977.3333333333334,-35.333333333333336,20.333333333333332,2.0,AUTO,0.007131105056032538,0.006142713013105094,0.02514470120271047,-0.03657095010081927,0.02013657335191965,0.00263906999801596,-35.3632633,149.16523500000002,19955.0,16.666666666666668,42.333333333333336,-44.333333333333336
16:27:35,200.0,0.3333333333333333,-8.333333333333334,-975.3333333333334,-20.0,3.6666666666666665,0.6666666666666666,AUTO,-0.010048438950131336,0.014395460796852907,0.02377704530954361,-0.02112626222272714,0.0029133829909066358,0.0008435515531649193,-35.3632622,149.16523793333332,20228.333333333332,11.333333333333334,30.0,-27.0
16:27:37,200.0,-4.333333333333333,21.0,-1029.0,506.6666666666667,-62.666666666666664,-7.333333333333333,AUTO,0.01376679566844056,-0.04422082441548506,0.01839797819654147,0.506146510442098,-0.06395358468095462,-0.007180880114901811,-35.36326116666667,149.16523930000002,20176.0,10.333333333333334,-10.0,12.0
16:27:38,255083.0,-21.0,10.666666666666666,-1017.0,375.6666666666667,-38.666666666666664,434.3333333333333,AUTO,0.0302987489849329,-0.10975903520981471,0.2510354667901993,0.3750565101703008,-0.03974176446596781,0.435029000043869,-35.363255900000006,149.165239,20125.666666666668,91.33333333333333,19.333333333333332,-5.0
