,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
05:58:50.451,212114.0,0.1,2.0,-1.2,0.25
05:58:54.476,218998.0,0.1,0.5,-1.3,0.25
05:58:58.501,209840.0,0.5,1.4,3.4,0.25
05:59:02.017,101091.0,0.7,0.9,10.1,0.25
05:59:06.033,59260.0,1.1,0.0,-10.0,0.25
05:59:10.051,163727.0,0.1,1.1,-9.0,0.25
05:59:14.061,200.0,0.7,0.7,6.4,0.25
05:59:18.079,200.0,0.9,1.2,3.9,0.25
05:59:22.096,59270.0,0.0,0.0,0.6,0.25
05:59:26.122,92745.0,0.0,0.0,3.3,0.25
05:59:30.140,86479.0,0.5,1.1,-10.0,0.25
05:59:34.153,200.0,0.0,1.4,0.9,0.25
05:59:38.176,192702.0,0.5,0.6,-6.4,0.25
05:59:42.197,150956.0,0.6,1.1,10.1,0.25
05:59:46.212,200.0,1.1,0.6,4.4,0.25
05:59:50.236,246068.0,0.4,1.3,6.3,0.25
05:59:54.265,300000.0,0.2,2.0,4.1,0.25
05:59:58.280,59821.0,0.4,0.1,10.1,0.25
06:00:02.293,1338.0,1.1,0.9,0.8,0.25
06:00:06.313,97506.0,0.3,1.2,6.1,0.25
06:00:10.333,180818.0,1.0,0.3,6.2,0.25
06:00:14.365,111288.0,0.5,0.6,-1.7,0.25
06:00:18.396,294836.0,0.3,2.0,-10.0,0.25
06:00:22.412,73119.0,1.1,1.4,1.4,0.25
06:00:26.426,200.0,1.1,0.0,-8.4,0.25
06:00:30.438,200.0,0.5,2.0,10.1,0.25
06:00:34.484,287761.0,1.1,2.0,10.1,0.25
06:00:38.006,41015.0,0.9,2.0,10.1,0.25
06:00:42.026,137089.0,0.8,2.0,-3.8,0.25
06:00:46.057,300000.0,0.0,0.8,-10.0,0.25
06:00:50.101,300000.0,0.0,0.5,-1.0,0.25
06:00:54.128,208423.0,0.3,1.2,9.0,0.25
06:00:58.143,71719.0,0.6,2.0,0.8,0.25
06:01:02.189,300000.0,0.2,0.0,-0.5,0.25
06:01:06.220,85042.0,0.1,0.3,-8.7,0.25
06:01:10.264,300000.0,0.3,0.8,-10.0,0.25
06:01:14.284,110120.0,1.1,0.0,10.1,0.25
06:01:18.321,300000.0,0.2,1.5,-10.0,0.25
06:01:22.350,271989.0,0.3,1.5,4.4,0.25
06:01:26.364,200.0,0.8,1.3,7.5,0.25
