,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
09:50:21.407,32266.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,32000.0,320.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:25.436,39236.0,0.25,0.1,1000.0,30.0,0.0,4800.0,1000.0,3227.0,110.0,0.0,550.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:29.473,93814.0,0.25,0.1,1000.0,30.0,1.2,2600.0,1000.0,32000.0,1130.0,0.0,700.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:33.507,300000.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,9726.0,700.0,0.0,800.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:37.057,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,28178.0,3000.0,0.0,2000.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:41.072,24184.0,0.25,0.1,1000.0,30.0,2.0,16200.0,1000.0,7658.0,0.0,0.0,100.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:45.097,124462.0,0.25,0.1,1000.0,30.0,5.1,7300.0,1000.0,5415.0,1700.0,0.0,1350.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:49.121,101724.0,0.25,0.1,1000.0,30.0,0.8,7300.0,1000.0,32000.0,830.0,0.0,1800.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:53.154,292312.0,0.25,0.1,1000.0,30.0,0.0,12400.0,1000.0,0.0,2270.0,0.0,1900.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:50:57.168,200.0,0.25,0.1,1000.0,30.0,5.1,16400.0,1000.0,0.0,2480.0,0.0,2000.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:01.185,64782.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,12453.0,1390.0,0.0,250.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:05.222,300000.0,0.25,0.1,1000.0,30.0,2.6,6300.0,1000.0,26934.0,0.0,0.0,1300.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:09.268,167451.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,24028.0,2460.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:13.290,115119.0,0.25,0.1,1000.0,30.0,4.3,500.0,1000.0,0.0,1370.0,0.0,1750.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:17.317,174860.0,0.25,0.1,1000.0,30.0,0.0,6600.0,1000.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:21.344,200.0,0.25,0.1,1000.0,30.0,4.3,4800.0,1000.0,32000.0,0.0,0.0,500.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:25.364,42444.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,0.0,450.0,0.0,150.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:29.389,96163.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,32000.0,2000.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:33.415,232773.0,0.25,0.1,1000.0,30.0,1.8,18000.0,1000.0,0.0,2760.0,0.0,1200.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:37.479,65022.0,0.25,0.1,1000.0,30.0,1.5,11600.0,1000.0,9704.0,2550.0,0.0,1400.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:41.508,266795.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,6258.0,640.0,0.0,700.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:45.040,300000.0,0.25,0.1,1000.0,30.0,0.3,9100.0,1000.0,23595.0,0.0,0.0,400.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:49.066,128353.0,0.25,0.1,1000.0,30.0,0.5,10300.0,1000.0,31445.0,3000.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:53.097,158438.0,0.25,0.1,1000.0,30.0,0.2,500.0,1000.0,32000.0,0.0,0.0,1600.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:51:57.116,45753.0,0.25,0.1,1000.0,30.0,0.6,18000.0,1000.0,25816.0,450.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:01.133,22017.0,0.25,0.1,1000.0,30.0,3.4,6900.0,1000.0,21274.0,1940.0,0.0,2000.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:05.165,165904.0,0.25,0.1,1000.0,30.0,5.1,8400.0,1000.0,20549.0,730.0,0.0,950.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:09.204,300000.0,0.25,0.1,1000.0,30.0,3.4,3900.0,1000.0,14230.0,1610.0,0.0,200.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:13.234,256438.0,0.25,0.1,1000.0,30.0,3.1,500.0,1000.0,0.0,3000.0,0.0,2000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:17.260,140757.0,0.25,0.1,1000.0,30.0,2.5,15200.0,1000.0,0.0,1500.0,0.0,800.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:21.286,14382.0,0.25,0.1,1000.0,30.0,2.7,18000.0,1000.0,6471.0,0.0,0.0,550.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:25.305,200.0,0.25,0.1,1000.0,30.0,4.0,4400.0,1000.0,11473.0,1300.0,0.0,1400.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:29.329,113041.0,0.25,0.1,1000.0,30.0,4.2,500.0,1000.0,8713.0,0.0,0.0,700.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:33.355,123576.0,0.25,0.1,1000.0,30.0,5.1,2600.0,1000.0,0.0,1760.0,0.0,1650.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:37.406,87103.0,0.25,0.1,1000.0,30.0,1.1,3000.0,1000.0,3793.0,1530.0,0.0,1100.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:41.445,144804.0,0.25,0.1,1000.0,30.0,0.6,3300.0,1000.0,15754.0,290.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:45.486,209815.0,0.25,0.1,1000.0,30.0,2.8,13300.0,1000.0,19636.0,1390.0,0.0,700.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:49.026,300000.0,0.25,0.1,1000.0,30.0,1.8,3000.0,1000.0,32000.0,910.0,0.0,550.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:53.044,200.0,0.25,0.1,1000.0,30.0,4.0,18000.0,1000.0,8369.0,3000.0,0.0,2000.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:52:57.073,172186.0,0.25,0.1,1000.0,30.0,2.4,18000.0,1000.0,10662.0,2010.0,0.0,500.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:53:01.108,50579.0,0.25,0.1,1000.0,30.0,0.6,6300.0,1000.0,22401.0,0.0,0.0,1100.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
