,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH
13:13:22.934,22544.0,0.5,0.5,-1.6,0.25
13:13:27.792,128881.0,0.2,0.2,-7.8,0.25
13:13:33.139,56317.0,0.2,0.2,-9.2,0.25
13:13:39.048,57109.0,0.2,0.3,-4.2,0.25
13:13:45.062,64183.0,0.3,0.7,-1.1,0.25
13:13:50.992,157526.0,0.2,0.2,-6.8,0.25
13:13:55.909,19345.0,0.3,0.3,-6.9,0.25
13:14:01.221,17737.0,0.3,0.3,-9.0,0.25
13:14:07.154,193609.0,0.2,0.2,-8.2,0.25
13:14:13.095,15070.0,0.3,0.9,-8.1,0.25
13:14:19.003,90069.0,0.2,0.4,-3.7,0.25
13:14:24.951,41386.0,0.2,0.3,0.2,0.25
13:14:29.848,56287.0,0.3,0.2,-3.3,0.25
13:14:35.243,210593.0,0.3,1.4,8.8,0.25
13:14:41.217,3268.0,0.3,0.5,-5.6,0.25
13:14:47.043,8087.0,0.3,0.4,-6.5,0.25
13:14:52.853,42659.0,0.5,0.4,-2.0,0.25
13:14:57.867,8158.0,0.3,1.2,-2.2,0.25
13:15:03.183,50004.0,0.3,0.3,-6.5,0.25
13:15:09.068,24119.0,0.4,0.7,-9.2,0.25
13:15:14.979,188493.0,0.2,0.5,-6.2,0.25
13:15:19.977,41822.0,0.4,0.3,-1.9,0.25
13:15:25.427,9431.0,0.3,0.2,-5.9,0.25
13:15:31.209,139403.0,0.4,0.3,-8.9,0.25
13:15:37.029,41948.0,0.2,0.5,-7.1,0.25
13:15:42.936,46723.0,0.4,0.9,-8.9,0.25
13:15:47.834,17478.0,0.4,0.4,-2.2,0.25
13:15:53.020,56715.0,0.4,0.3,-8.9,0.25
13:15:58.882,65236.0,0.5,0.4,-9.2,0.25
13:16:03.755,18680.0,0.3,1.3,-4.2,0.25
13:16:09.140,3909.0,0.2,0.2,-9.9,0.25
13:16:15.081,68786.0,0.2,0.7,-5.6,0.25
13:16:21.016,43779.0,0.2,0.3,-9.2,0.25
13:16:26.916,67946.0,0.2,0.4,-1.1,0.25
13:16:31.911,2652.0,0.3,0.2,-1.2,0.25
13:16:37.334,6841.0,0.2,0.5,-8.2,0.25
13:16:43.133,91994.0,0.4,0.7,-7.1,0.25
13:16:49.065,34969.0,0.5,0.5,-7.9,0.25
13:16:54.966,249279.0,0.2,0.2,-9.2,0.25
13:16:59.883,69488.0,0.4,0.5,-8.9,0.25
13:17:05.346,38850.0,0.2,0.4,-8.8,0.25
13:17:11.224,26975.0,0.2,0.5,2.1,0.25
13:17:17.249,3357.0,0.3,0.3,-4.8,0.25
13:17:23.054,12933.0,0.3,0.7,-5.8,0.25
13:17:28.931,7279.0,0.2,0.3,-4.1,0.25
13:17:34.376,17907.0,0.4,0.3,-3.7,0.25
13:17:40.271,20968.0,0.5,0.3,0.5,0.25
13:17:46.149,87257.0,0.3,0.4,-9.7,0.25
13:17:52.068,74228.0,0.2,0.5,-5.6,0.25
13:17:57.889,591.0,0.4,0.4,-7.4,0.25
13:18:02.803,33517.0,0.3,0.2,-6.9,0.25
13:18:08.299,104027.0,0.3,1.3,-7.4,0.25
13:18:14.322,80635.0,0.2,0.5,-9.9,0.25
13:18:20.387,44427.0,0.2,0.7,-4.5,0.25
13:18:26.396,59231.0,0.4,0.7,-7.4,0.25
13:18:32.346,69514.0,0.2,0.3,-9.9,0.25
13:18:38.180,33891.0,0.2,0.5,0.8,0.25
13:18:44.134,63493.0,0.2,0.9,-6.8,0.25
13:18:50.146,67163.0,0.3,0.7,-9.9,0.25
13:18:56.073,23960.0,0.2,0.4,6.2,0.25
13:19:02.005,4587.0,0.5,1.1,-7.8,0.25
