,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN
14:49:47.488,300000.0,0.25,0.1,1000.0,30.0,4.5,12600.0,1000.0,14481.0,3000.0
14:49:51.012,196463.0,0.25,0.1,1000.0,30.0,3.4,14400.0,1000.0,1068.0,1050.0
14:49:55.048,274645.0,0.25,0.1,1000.0,30.0,0.0,7600.0,1000.0,32000.0,3000.0
14:49:59.074,83613.0,0.25,0.1,1000.0,30.0,1.7,4500.0,1000.0,8375.0,1280.0
14:50:03.099,211480.0,0.25,0.1,1000.0,30.0,2.8,18000.0,1000.0,17614.0,3000.0
14:50:07.128,193636.0,0.25,0.1,1000.0,30.0,1.5,7100.0,1000.0,25220.0,1720.0
14:50:11.153,223894.0,0.25,0.1,1000.0,30.0,1.8,13300.0,1000.0,22394.0,1060.0
14:50:15.197,300000.0,0.25,0.1,1000.0,30.0,4.5,500.0,1000.0,18884.0,3000.0
14:50:19.215,67720.0,0.25,0.1,1000.0,30.0,5.1,17400.0,1000.0,25210.0,0.0
14:50:23.236,61040.0,0.25,0.1,1000.0,30.0,4.3,800.0,1000.0,32000.0,1660.0
14:50:27.276,280919.0,0.25,0.1,1000.0,30.0,2.7,8500.0,1000.0,22661.0,3000.0
14:50:31.299,219762.0,0.25,0.1,1000.0,30.0,0.9,18000.0,1000.0,9265.0,0.0
14:50:35.321,134643.0,0.25,0.1,1000.0,30.0,4.2,14300.0,1000.0,18552.0,400.0
14:50:39.351,29129.0,0.25,0.1,1000.0,30.0,5.1,1700.0,1000.0,12393.0,3000.0
14:50:43.396,200.0,0.25,0.1,1000.0,30.0,3.3,18000.0,1000.0,16839.0,1120.0
14:50:47.413,14918.0,0.25,0.1,1000.0,30.0,0.0,1700.0,1000.0,32000.0,2630.0
14:50:51.439,193392.0,0.25,0.1,1000.0,30.0,1.4,8500.0,1000.0,32000.0,2320.0
14:50:55.472,290340.0,0.25,0.1,1000.0,30.0,2.6,10200.0,1000.0,25295.0,3000.0
14:50:59.512,300000.0,0.25,0.1,1000.0,30.0,3.2,12400.0,1000.0,21933.0,1660.0
14:51:03.036,84299.0,0.25,0.1,1000.0,30.0,4.1,700.0,1000.0,0.0,3000.0
14:51:07.054,200.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,3000.0
14:51:11.091,300000.0,0.25,0.1,1000.0,30.0,2.5,6700.0,1000.0,24182.0,1390.0
14:51:15.123,290758.0,0.25,0.1,1000.0,30.0,3.2,18000.0,1000.0,32000.0,3000.0
14:51:19.160,205366.0,0.25,0.1,1000.0,30.0,3.5,14800.0,1000.0,32000.0,3000.0
14:51:23.189,15999.0,0.25,0.1,1000.0,30.0,5.1,12100.0,1000.0,17886.0,160.0
14:51:27.209,73212.0,0.25,0.1,1000.0,30.0,0.5,18000.0,1000.0,9357.0,3000.0
14:51:31.248,300000.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,0.0,150.0
14:51:35.277,267872.0,0.25,0.1,1000.0,30.0,1.9,6300.0,1000.0,21610.0,2310.0
14:51:39.309,225445.0,0.25,0.1,1000.0,30.0,4.2,3900.0,1000.0,30615.0,480.0
14:51:43.341,300000.0,0.25,0.1,1000.0,30.0,5.1,14200.0,1000.0,8789.0,1800.0
14:51:47.373,130559.0,0.25,0.1,1000.0,30.0,3.9,18000.0,1000.0,13335.0,640.0
14:51:51.426,138617.0,0.25,0.1,1000.0,30.0,4.1,9900.0,1000.0,32000.0,0.0
14:51:55.471,300000.0,0.25,0.1,1000.0,30.0,2.5,5400.0,1000.0,18576.0,480.0
14:51:59.491,126045.0,0.25,0.1,1000.0,30.0,4.8,9800.0,1000.0,8944.0,0.0
14:52:03.030,119798.0,0.25,0.1,1000.0,30.0,3.1,13500.0,1000.0,26655.0,0.0
14:52:07.069,300000.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,19098.0,0.0
14:52:11.095,62899.0,0.25,0.1,1000.0,30.0,2.3,500.0,1000.0,7822.0,1270.0
14:52:15.124,218127.0,0.25,0.1,1000.0,30.0,0.0,7800.0,1000.0,11596.0,790.0
14:52:19.146,65730.0,0.25,0.1,1000.0,30.0,5.1,2800.0,1000.0,32000.0,1810.0
14:52:23.171,134829.0,0.25,0.1,1000.0,30.0,0.0,8700.0,1000.0,28659.0,1400.0
14:52:27.192,103711.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,4883.0,2430.0
14:52:31.218,244517.0,0.25,0.1,1000.0,30.0,2.4,2200.0,1000.0,4219.0,0.0
14:52:35.231,19924.0,0.25,0.1,1000.0,30.0,4.0,500.0,1000.0,0.0,460.0
14:52:39.262,251961.0,0.25,0.1,1000.0,30.0,1.2,16500.0,1000.0,28137.0,1270.0
14:52:43.282,70029.0,0.25,0.1,1000.0,30.0,5.1,3600.0,1000.0,17854.0,130.0
14:52:47.298,200.0,0.25,0.1,1000.0,30.0,5.1,17900.0,1000.0,27075.0,1710.0
14:52:51.317,200.0,0.25,0.1,1000.0,30.0,5.1,500.0,1000.0,13149.0,0.0
14:52:55.375,203098.0,0.25,0.1,1000.0,30.0,3.2,5500.0,1000.0,29722.0,3000.0
14:52:59.409,300000.0,0.25,0.1,1000.0,30.0,2.0,13000.0,1000.0,32000.0,1030.0
14:53:03.450,300000.0,0.25,0.1,1000.0,30.0,2.0,2200.0,1000.0,10699.0,1160.0
14:53:07.491,300000.0,0.25,0.1,1000.0,30.0,0.1,5000.0,1000.0,0.0,100.0
14:53:11.013,101355.0,0.25,0.1,1000.0,30.0,0.0,16100.0,1000.0,8072.0,1300.0
14:53:15.045,199907.0,0.25,0.1,1000.0,30.0,0.0,18000.0,1000.0,5960.0,320.0
14:53:19.073,62098.0,0.25,0.1,1000.0,30.0,1.0,18000.0,1000.0,23738.0,270.0
14:53:23.095,200.0,0.25,0.1,1000.0,30.0,5.1,12200.0,1000.0,6456.0,1920.0
14:53:27.128,300000.0,0.25,0.1,1000.0,30.0,4.4,500.0,1000.0,32000.0,0.0
14:53:31.146,77722.0,0.25,0.1,1000.0,30.0,1.0,500.0,1000.0,8472.0,1670.0
14:53:35.164,200.0,0.25,0.1,1000.0,30.0,0.0,500.0,1000.0,32000.0,2350.0
14:53:39.208,300000.0,0.25,0.1,1000.0,30.0,4.2,500.0,1000.0,32000.0,40.0
