time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT
14:49:34,-0.0010286223841831088,0.0009308090666308999,0.024730412289500237,0.00017267774092033505,0.00020442612003535032,0.0017453657928854227,STABILIZE,-35.3632621,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.5,1.0,1500.0
14:49:36,-0.0011829333379864693,0.0009564925567246974,0.024071333929896355,0.00015132740372791886,0.000266454357188195,0.0017340778140351176,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,1500.0
14:49:46,-0.0009612415742594749,0.0010683154105208814,0.021766558289527893,0.0002636234275996685,0.0003562765195965767,0.0013917965115979314,AUTO,-35.3632621,149.1652375,7.5,0.0,0.0,-1.0,0.0,1.5,-1000.0,0.0,0.5,0.5,1500.0
14:49:47,-0.000837203479022719,0.0012451178336050361,0.021597594022750854,0.00031431821116711944,0.00030015193624421954,0.0013908318942412734,AUTO,-35.3632621,149.165237475,13.25,0.0,-0.5,-2.5,0.0,1.75,-999.0,0.25,0.75,1.0,300000.0
14:49:48,-0.0005772279691882432,0.0016061420319601893,0.021324167028069496,0.00029127649031579494,0.00033019602415151894,0.0013502263464033604,AUTO,-35.3632621,149.1652374,26.0,0.0,0.0,-3.0,0.0,1.0,-1000.0,0.5,1.0,0.5,300000.0
14:49:50,0.023974881507456303,-0.001298761650105007,0.02086031250655651,0.04708781652152538,-0.0071262221317738295,0.0021352851763367653,AUTO,-35.36326205,149.16523745,1433.5,0.5,5.5,-147.0,0.0,0.0,-1017.0,47.0,-6.0,1.5,300000.0
14:49:51,0.05175177380442619,-0.004497117071878165,0.011114916298538446,0.008559894748032093,0.01804712670855224,-0.025756014452781528,AUTO,-35.363261775,149.16523890000002,2576.0,5.5,32.5,-149.5,1.0,-5.25,-998.75,9.0,19.0,-26.25,196463.0
14:49:52,-0.032213796861469746,0.015190067701041698,-0.06996123120188713,-0.0665379948914051,-0.025873937644064426,-0.038335030898451805,AUTO,-35.36326095,149.16524455,4330.5,1.0,40.5,-149.5,5.5,-9.5,-1004.5,-65.5,-25.0,-38.0,196463.0
14:49:54,-0.0026250318624079227,0.00261084915837273,-0.09567208588123322,0.0670347698032856,0.012537915725260973,0.000863572939124424,AUTO,-35.36326135,149.1652396,7553.0,-6.0,-58.0,-151.5,-6.5,11.5,-1003.0,67.5,13.0,0.5,196463.0
14:49:55,0.045574625954031944,0.009028041153214872,-0.09232492931187153,0.05536595964804292,-0.000836842053104192,0.011374358262401074,AUTO,-35.363261975,149.16523555,8723.0,-11.75,-32.5,-153.25,-3.25,9.25,-1001.5,55.5,-0.5,10.75,274645.0
14:49:56,0.014360948000103235,-0.02041713986545801,-0.062290703877806664,-0.0839613489806652,0.02340097166597843,-0.015197699191048741,AUTO,-35.363263,149.1652348,10510.5,1.5,20.5,-149.0,1.5,-3.0,-1000.5,-82.5,24.0,-14.5,274645.0
14:49:58,0.0009017025004141033,0.009198983665555716,-0.13696085661649704,0.017183479852974415,0.004426235798746347,-0.020796635188162327,AUTO,-35.3632614,149.1652358,13757.0,3.5,-7.0,-152.0,-2.0,0.0,-999.5,17.5,4.5,-20.5,274645.0
14:49:59,0.008696428150869906,0.009347352664917707,-0.14768250286579132,0.005668864061590284,-0.0013616180513054132,-0.009942741133272648,AUTO,-35.363261224999995,149.1652353,14930.75,-1.5,-2.5,-152.0,-0.5,0.25,-999.75,6.0,-0.75,-9.75,83613.0
14:50:00,0.005800003418698907,0.005092089530080557,-0.16076506674289703,-0.005237250356003642,-0.003179165185429156,-0.012627607211470604,AUTO,-35.3632614,149.16523525000002,16876.0,-5.0,5.5,-152.0,0.5,0.0,-1000.0,-3.5,-2.0,-12.5,83613.0
14:50:02,-0.03866347577422857,0.042548079043626785,-0.003946863114833832,0.07739575207233429,-0.05743217654526234,0.3451378419995308,AUTO,-35.36326245,149.1652342,19916.5,-24.5,-33.0,-133.5,0.5,8.0,-963.0,78.0,-56.5,344.5,83613.0
14:50:03,0.04196495679207146,-0.03003484196960926,0.06726810615509748,0.06799217654042877,-0.05306964972987771,-0.012417031917721033,AUTO,-35.363264150000006,149.16523155000002,20805.0,-20.5,-18.75,-101.25,1.0,7.0,-959.75,68.5,-52.0,-12.5,211480.0
14:50:04,0.03204413969069719,-0.012182178441435099,0.04580980911850929,-0.042503222823143005,0.03551947697997093,0.0015509340591961518,AUTO,-35.3632643,149.16523254999998,21830.5,14.5,36.5,-61.0,0.0,-8.0,-976.0,-41.0,36.0,1.0,211480.0
14:50:06,-0.013630351051688194,0.0142327263019979,0.04087299294769764,-0.01447471883147955,-0.004785448662005365,-0.002558295032940805,AUTO,-35.3632614,149.16523935,22589.0,5.0,16.5,-12.5,0.0,-3.0,-970.5,-13.0,-3.5,-2.0,211480.0
14:50:07,-0.037001330871134996,0.009282844257541,0.038218564353883266,0.0768602266907692,-0.006810440681874752,-0.00863348541315645,AUTO,-35.3632612,149.1652398,22554.25,-2.5,-5.0,13.5,-1.5,10.0,-984.5,78.25,-5.5,-8.0,193636.0
14:50:08,-0.037954023107886314,-0.04537287540733814,0.03413568623363972,-0.3875692989677191,-0.031657143495976925,-0.008717546239495277,AUTO,-35.3632608,149.1652363,22365.0,18.0,-41.0,3.5,-10.0,-2.5,-1023.0,-385.0,-30.0,-8.0,193636.0
