,A.BRAKE1
09:26:41.925,-1
09:26:42.133,-1
09:26:42.335,-1
09:26:42.538,-1
09:26:42.746,-1
09:26:42.956,-1
09:26:43.162,-1
09:26:43.366,-1
09:26:43.569,-1
09:26:43.771,-1
09:26:43.975,-1
09:26:44.188,-1
09:26:44.399,-1
09:26:44.606,-1
09:26:44.809,-1
09:26:45.014,-1
09:26:45.217,-1
09:26:45.421,-1
09:26:45.622,-1
09:26:45.824,-1
09:26:46.027,-1
09:26:46.230,-1
09:26:46.431,-1
09:26:46.633,-1
09:26:46.836,-1
09:26:47.042,-1
09:26:47.244,-1
09:26:47.450,-1
09:26:47.652,-1
09:26:47.854,-1
09:26:48.056,-1
09:26:48.257,-1
09:26:48.465,-1
09:26:48.669,-1
09:26:48.871,-1
09:26:49.072,-1
09:26:49.277,-1
09:26:49.478,-1
09:26:49.680,-1
09:26:49.882,-1
09:26:50.084,-1
09:26:50.286,-1
09:26:50.491,-1
09:26:50.693,-1
09:26:50.895,-1
09:26:51.096,-1
09:26:51.304,-1
09:26:51.506,-1
09:26:51.709,-1
09:26:51.910,-1
09:26:52.112,-1
09:26:52.316,-1
09:26:52.519,-1
09:26:52.721,-1
09:26:52.926,-1
09:26:53.129,-1
09:26:53.330,-1
09:26:53.534,-1
09:26:53.738,-1
09:26:53.942,-1
09:26:54.144,-1
09:26:54.346,-1
09:26:54.549,-1
09:26:54.753,-1
09:26:54.955,-1
09:26:55.162,-1
09:26:55.365,-1
09:26:55.569,-1
09:26:55.772,-1
09:26:55.974,-1
09:26:56.182,-1
09:26:56.390,-1
09:26:56.593,-1
09:26:56.794,-1
09:26:56.998,-1
09:26:57.202,-1
09:26:57.404,-1
09:26:57.611,-1
09:26:57.815,-1
09:26:58.018,-1
09:26:58.225,-1
09:26:58.427,-1
09:26:58.629,-1
09:26:58.834,-1
09:26:59.037,-1
09:26:59.239,-1
09:26:59.443,-1
09:26:59.647,-1
09:26:59.849,-1
09:27:00.050,-1
09:27:00.261,-1
09:27:00.464,-1
09:27:00.666,-1
09:27:00.869,-1
09:27:01.074,-1
09:27:01.276,-1
09:27:01.477,-1
09:27:01.679,-1
09:27:01.881,-1
09:27:02.083,-1
09:27:02.290,-1
09:27:02.494,-1
09:27:02.697,-1
09:27:02.899,-1
09:27:03.104,-1
09:27:03.310,-1
09:27:03.511,-1
09:27:03.713,-1
09:27:03.919,-1
09:27:04.122,-1
09:27:04.328,-1
09:27:04.530,-1
09:27:04.732,-1
09:27:04.934,-1
09:27:05.138,-1
09:27:05.342,-1
09:27:05.543,-1
09:27:05.746,-1
09:27:05.950,-1
09:27:06.151,-1
09:27:06.353,-1
09:27:06.557,-1
