time_stamp,EK2_ALT_SOURCE,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
16:40:56,0.0,AUTO,0.01723099957841138,-0.0006050278607290238,0.019924845236043136,0.03028876435322066,-0.00407277171810468,0.001794170239008963,585.1133219401041,0.0,-0.5,-1047.6666666666667,30.5,-3.5,1.0,585113.3333333334,-35.363262066666664,149.16523761666667,1197.3333333333333,0.5,5.833333333333333,-132.33333333333334,1500.0
16:40:58,0.0,AUTO,0.02270388378140827,0.02289247604009385,-0.06913548707962036,-0.060102172351131834,-0.004837574437260628,-0.05928193094829718,588.1300048828125,6.333333333333333,-12.5,-1001.3333333333334,-59.0,-4.333333333333333,-59.333333333333336,588130.0,-35.363260933333336,149.16524518333333,4217.833333333333,2.5,66.0,-147.5,1500.0
16:42:46,0.0,ALT_HOLD,-0.007029764567657064,0.005811062971285234,0.9981501003106436,0.03988363717993101,-0.0071442879270762205,0.0015326801415843268,587.6333211263021,1.3333333333333333,-0.8333333333333334,-971.3333333333334,41.166666666666664,-4.5,3.1666666666666665,587633.3333333334,-35.36322156666667,149.1653373,3715.3333333333335,-9.666666666666666,9.666666666666666,5.166666666666667,1500.0
16:42:48,0.0,ALT_HOLD,-0.007797725801356137,0.0003276441115303896,0.9976673722267151,-0.23020943403244018,-0.004423429444432259,-0.006831601308658719,585.8899780273438,0.4,24.8,-964.2,-222.4,-1.4,-4.6,585890.0,-35.36322234,149.16533880000003,1971.0,-6.8,5.2,179.2,1500.0
