time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,EK2_ALT_SOURCE
16:15:08,1500.0,0.050357382744550705,0.006578024476766586,-0.03327460642904043,-0.0422926003113389,0.02262623719871044,-0.05743585266172886,587650.0,-35.36326104,149.16524278,3693.4,10.6,63.2,-146.2,587.6499755859375,3.6,-12.4,-997.2,-41.0,23.2,-57.2,AUTO,0.0
16:15:28,1500.0,0.0011940639466047286,0.0018882590811699629,-0.12274293303489685,-0.002596642170101404,-0.0021244661882519724,0.008529119286686182,618340.0,-35.36325946,149.1652517,34383.2,0.0,0.0,-153.0,618.339990234375,0.0,0.0,-1000.2,-1.4,-1.2,8.0,ALT_HOLD,0.0
16:15:34,1500.0,-0.0005632419294367234,-0.02761833028732023,0.16767536103725433,0.22129169354836145,0.061121407275398575,-0.023976024085034926,615161.6666666666,-35.36329423333333,149.16521246666667,31204.833333333332,20.0,8.0,32.166666666666664,615.1616516113281,-3.5,20.5,-1067.0,225.0,61.666666666666664,-23.5,AUTO,0.0
16:15:46,1500.0,-0.16602278500795364,0.04542669840157032,0.03446565320094427,-0.1305645282069842,0.032046848558820784,0.11708648797745506,629305.0,-35.36329021666666,149.165221,45348.833333333336,-10.0,-73.66666666666667,-60.833333333333336,629.3049926757812,-5.666666666666667,11.666666666666666,-858.0,-129.0,33.166666666666664,117.5,ALT_HOLD,0.0
16:15:52,1500.0,-0.03357598278671503,-0.001814855769528852,0.055827233319481216,-0.11810923616091411,0.03746503839890162,-0.025319032681485016,622288.3333333334,-35.363321899999995,149.16515155000002,38332.833333333336,19.666666666666668,-21.666666666666668,-11.833333333333334,622.288319905599,-3.3333333333333335,-8.166666666666666,-1009.3333333333334,-118.5,37.833333333333336,-24.5,AUTO,0.0
16:15:58,1500.0,0.006300070323050022,0.005671455951717992,0.025415611763795216,-0.08869636182983716,0.0024318157423598072,-0.0037524455692619085,622790.0,-35.3633207,149.16514565,38833.333333333336,2.0,12.0,-5.833333333333333,622.7899881998698,0.6666666666666666,-1.6666666666666667,-998.8333333333334,-88.0,2.5,-2.6666666666666665,AUTO,0.0
16:17:35,1500.0,0.0718582421541214,-0.06430527195334435,1.0468194484710693,0.4414903521537781,-0.03771723248064518,0.0017413769382983446,617535.0,-35.3627968,149.1660382,33584.0,-0.5,97.0,-2.5,617.5349731445312,-16.0,4.5,-1020.0,445.0,-34.0,4.0,AUTO,0.0
16:18:07,1500.0,-0.0010487741092219949,-0.008917493745684624,1.1570874452590942,0.04708685353398323,0.015224868431687355,-0.0032145408913493156,615260.0,-35.3624033,149.1668757,31300.0,45.0,14.0,-144.0,615.260009765625,-8.0,-1.0,-1014.0,49.0,18.0,0.0,AUTO,0.0
16:18:45,1500.0,0.0075994931782285375,-0.14916742344697317,-1.87367582321167,0.08656374613444011,-0.05621649449070295,-0.00923346223620077,623910.0,-35.36247103333333,149.16671846666665,39952.0,-85.66666666666667,-177.33333333333334,-6.333333333333333,623.9099934895834,-40.333333333333336,-25.0,-1012.3333333333334,88.66666666666667,-52.333333333333336,-5.333333333333333,AUTO,0.0
16:19:13,1500.0,-0.0006578827063397815,-0.011430886341258883,-1.8335151274998982,-0.8069428304831187,-0.02924344378213088,-0.010371341990927855,608523.3333333334,-35.36262743333334,149.16636393333332,24566.666666666668,0.3333333333333333,-16.0,108.0,608.5233357747396,-1.0,-68.0,-1143.0,-808.6666666666666,-25.666666666666668,-6.666666666666667,AUTO,0.0
16:19:37,1500.0,0.11234962195158005,-0.10190800428390503,-2.2164517879486083,-0.020044312067329883,0.028771362826228143,0.03933313377201557,610782.0,-35.3628316,149.16562862,26824.6,-109.8,-502.6,-73.8,610.781982421875,-63.4,-95.2,-994.0,-15.8,31.8,42.8,ALT_HOLD,0.0
16:19:43,1500.0,0.08869416564702988,0.12652995437383652,-1.7053795099258422,1.178504192829132,-0.04542787447571754,-0.047737705521285534,607710.0,-35.362885299999995,149.16534526000004,23754.2,-57.4,-222.6,78.6,607.7099853515625,-56.6,33.4,-1127.4,1184.8,-42.0,-43.4,AUTO,0.0
16:19:49,1500.0,0.009367629286966153,-0.06287756861586656,-1.7606723308563232,-0.0477713675105146,-0.032270713044064384,0.04917932727507183,611811.4285714285,-35.36290878571428,149.16521538571428,27857.14285714286,-58.0,-262.7142857142857,-60.714285714285715,611.8114013671875,-51.57142857142857,-34.857142857142854,-867.1428571428571,-42.714285714285715,-28.857142857142858,52.857142857142854,ALT_HOLD,0.0
16:19:55,1500.0,-0.013692478869675792,0.004309695590304078,-1.7514461960111345,-0.08399080378668648,-0.030119842450533594,0.0016661486588418484,606571.4285714285,-35.36294025714286,149.1651072142857,22616.85714285714,-21.0,-1.8571428571428572,-4.285714285714286,606.5714111328125,-0.5714285714285714,-5.714285714285714,-1006.2857142857143,-80.57142857142857,-26.285714285714285,5.428571428571429,AUTO,0.0
16:20:23,1500.0,0.061470133562882744,0.06733239323754485,-1.5777670741081238,0.029778139665722847,-0.0850156107917428,0.03974539433450749,622966.6666666666,-35.36300945,149.16474105,39010.333333333336,22.166666666666668,96.0,-144.33333333333334,622.9666341145834,20.666666666666668,2.8333333333333335,-1000.0,35.833333333333336,-81.83333333333333,42.833333333333336,ALT_HOLD,0.0
16:20:56,1500.0,0.020712823886424304,-0.0010226402402622626,-2.765019178390503,0.03187717171385884,-0.003806947637349367,0.001307964278385043,614960.0,-35.36298208,149.16470396,31003.6,-5.0,-13.2,-141.6,614.9599731445312,-1.0,-2.4,-1019.2,36.4,-0.4,4.4,AUTO,0.0
16:21:23,1500.0,-0.007276244228705764,0.000767612611525692,-1.7307927310466766,-1.1998251676559448,0.01325372193241492,-0.0028062532073818147,627605.0,-35.362993024999994,149.164721325,43650.25,-2.75,-39.25,155.0,627.60498046875,-4.75,-58.0,-1197.75,-1199.5,15.75,-0.25,AUTO,0.0
16:21:31,1500.0,0.005623271316289901,0.00021026501926826313,-1.7342641592025756,-0.026800811290740967,-0.0025360141415148975,-0.004183792835101485,630718.0,-35.36299536,149.16470542000002,46763.0,-7.6,-18.2,152.6,630.7179809570313,-3.8,-34.4,-864.6,-28.4,-0.6,-1.8,ALT_HOLD,0.0
16:21:37,1500.0,0.0005877978110220283,-0.00048607038903962046,-1.7357892791430156,-0.09237578759590785,-0.0019247357655937474,-0.0018574931503583987,626133.3333333334,-35.36299693333333,149.164702,42179.0,2.0,-6.0,0.0,626.1333414713541,0.16666666666666666,-4.5,-1000.1666666666666,-89.5,-0.16666666666666666,0.8333333333333334,AUTO,0.0
16:21:45,1500.0,0.002686801878735423,0.0001831110246712342,-1.738808035850525,-0.904992151260376,0.002736687660217285,-0.009019110910594463,623170.0,-35.3629929,149.16469982,39215.8,14.4,-9.6,183.2,623.1699951171875,-0.2,-32.0,-999.4,-900.4,4.2,-6.6,ALT_HOLD,0.0
