,A.ALT_HOLD2
16:14:47.201,-1.0
16:14:47.404,-1.0
16:14:47.608,-1.0
16:14:47.809,-1.0
16:14:48.011,-1.0
16:14:48.212,-1.0
16:14:48.418,-1.0
16:14:48.633,-1.0
16:14:48.836,-1.0
16:14:49.037,-1.0
16:14:49.241,-1.0
16:14:49.443,-1.0
16:14:49.644,-1.0
16:14:49.846,-1.0
16:14:50.049,-1.0
16:14:50.251,-1.0
16:14:50.454,-1.0
16:14:50.657,-1.0
16:14:50.859,-1.0
16:14:51.062,-1.0
16:14:51.264,-1.0
16:14:51.465,-1.0
16:14:51.667,-1.0
16:14:51.868,-1.0
16:14:52.070,-1.0
16:14:52.273,-1.0
16:14:52.475,-1.0
16:14:52.679,-1.0
16:14:52.881,-1.0
16:14:53.095,-1.0
16:14:53.298,-1.0
16:14:53.499,-1.0
16:14:53.701,-1.0
16:14:53.910,-1.0
16:14:54.116,-1.0
16:14:54.318,-1.0
16:14:54.521,-1.0
16:14:54.723,-1.0
16:14:54.925,-1.0
16:14:55.127,-1.0
16:14:55.330,-1.0
16:14:55.532,-1.0
16:14:55.734,-1.0
16:14:55.937,-1.0
16:14:56.139,-1.0
16:14:56.341,-1.0
16:14:56.548,-1.0
16:14:56.750,-1.0
16:14:56.960,-1.0
16:14:57.171,-1.0
16:14:57.373,-1.0
16:14:57.580,-1.0
16:14:57.784,-1.0
16:14:57.986,-1.0
16:14:58.190,-1.0
16:14:58.391,-1.0
16:14:58.595,-1.0
16:14:58.797,-1.0
16:14:59.000,-1.0
16:14:59.207,-1.0
16:14:59.411,-1.0
16:14:59.613,-1.0
16:14:59.816,-1.0
16:15:00.017,-1.0
16:15:00.218,-1.0
16:15:00.421,-1.0
16:15:00.622,-1.0
16:15:00.827,-1.0
16:15:01.040,-1.0
16:15:01.242,-1.0
16:15:01.446,-1.0
16:15:01.648,-1.0
16:15:01.849,-1.0
16:15:02.050,-1.0
16:15:02.252,-1.0
16:15:02.454,-1.0
16:15:02.655,-1.0
16:15:02.858,-1.0
16:15:03.059,-1.0
16:15:03.261,-1.0
16:15:03.464,-1.0
16:15:03.672,-1.0
16:15:03.874,-1.0
16:15:04.079,-1.0
16:15:04.283,-1.0
16:15:04.487,-1.0
16:15:04.689,-1.0
16:15:04.892,-1.0
16:15:05.095,-1.0
16:15:05.299,-1.0
16:15:05.501,-1.0
16:15:05.705,-1.0
16:15:05.906,-1.0
16:15:06.108,-1.0
16:15:06.314,-1.0
16:15:06.515,-1.0
16:15:06.720,-1.0
16:15:06.924,-1.0
16:15:07.131,-1.0
16:15:07.335,-1.0
16:15:07.537,-1.0
16:15:07.740,-1.0
16:15:07.943,-1.0
16:15:08.150,-1.0
16:15:08.352,-1.0
16:15:08.553,-1.0
16:15:08.757,-1.0
16:15:08.960,-1.0
16:15:09.161,-1.0
16:15:09.364,-1.0
16:15:09.565,-1.0
16:15:09.767,-1.0
16:15:09.969,-1.0
16:15:10.172,-1.0
16:15:10.373,-1.0
16:15:10.574,-1.0
16:15:10.776,-1.0
16:15:10.977,-1.0
16:15:11.179,-1.0
16:15:11.381,-1.0
16:15:11.591,-1.0
16:15:11.794,-1.0
16:15:11.998,-1.0
16:15:12.200,-1.0
16:15:12.404,-1.0
16:15:12.606,-1.0
16:15:12.807,-1.0
16:15:13.010,-1.0
16:15:13.217,-1.0
16:15:13.420,-1.0
16:15:13.627,-1.0
16:15:13.831,-1.0
16:15:14.034,-1.0
16:15:14.239,-1.0
16:15:14.442,-1.0
16:15:14.647,-1.0
16:15:14.852,-1.0
16:15:15.054,-1.0
16:15:15.255,-1.0
16:15:15.460,-1.0
16:15:15.663,-1.0
16:15:15.866,-1.0
16:15:16.069,-1.0
16:15:16.270,-1.0
16:15:16.472,-1.0
16:15:16.674,-1.0
16:15:16.875,-1.0
16:15:17.078,-1.0
16:15:17.280,-1.0
16:15:17.481,-1.0
16:15:17.683,-1.0
16:15:17.885,-1.0
16:15:18.086,-1.0
16:15:18.291,-1.0
16:15:18.498,-1.0
16:15:18.702,-1.0
16:15:18.910,-1.0
16:15:19.112,-1.0
16:15:19.315,-1.0
16:15:19.516,-1.0
16:15:19.721,-1.0
16:15:19.922,-1.0
16:15:20.124,-1.0
16:15:20.332,-1.0
16:15:20.535,-1.0
16:15:20.738,-1.0
16:15:20.942,-1.0
16:15:21.144,-1.0
16:15:21.347,-1.0
16:15:21.549,-1.0
16:15:21.750,-1.0
16:15:21.952,-1.0
16:15:22.159,-1.0
16:15:22.361,-1.0
16:15:22.563,-1.0
16:15:22.772,-1.0
16:15:22.974,-1.0
16:15:23.177,-1.0
