time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,RTL_ALT,LAND_SPEED
14:04:22.182,GUIDED,-35.3632621,149.1652373,0,-0.00026758559397421777,0.0013297912664711475,0.028991783037781715,0.00027414277428761125,0.0003591765998862684,0.002493957756087184,0,1,-1000,0,0,0,0,-1,-3,1500.0,50.0
14:04:22.384,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:22.585,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:22.787,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:22.989,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:23.193,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:23.396,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:23.598,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:23.800,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
14:04:24.002,GUIDED,-35.3632621,149.1652374,0,-2.4787173970253207e-05,0.001558164251036942,0.02810092084109783,0.000336960656568408,0.00030237017199397087,0.0023251879028975964,0,1,-1000,0,0,0,-1,0,-2,1500.0,50.0
