time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,xacc,yacc,zacc,xgyro,ygyro,zgyro,lat,lon,relative_alt,vx,vy,vz,RTL_ALT
03:10:25,0.00041769784183998127,0.0044440977508202195,-0.6190601587295532,0.001921947579830885,0.0013243345019873232,-0.023800448048859835,RTL,0.0,0.0,-1000.0,3.0,2.0,-22.25,-35.3625005,149.164835525,42306.0,-2.75,3.5,-152.0,137645.0
03:10:26,0.0011300023761577904,0.005263753933832049,-0.6362520158290863,0.0009512430406175554,0.001242156489752233,-0.020471853204071522,RTL,0.0,0.0,-1000.0,2.0,2.0,-19.5,-35.3625005,149.1648356,43475.5,-2.0,3.0,-152.0,137645.0
03:10:28,0.0007307100895559415,0.004771817475557327,-0.6751420795917511,0.0033703684457577765,0.004121154313907027,-0.013412286061793566,RTL,0.0,0.0,-999.5,4.0,5.0,-12.0,-35.3625005,149.16483595,46599.0,-2.0,3.0,-152.5,137645.0
03:10:30,0.0004897581493423786,0.004618124337866902,-0.6403959095478058,-0.00262328062672168,-0.0012444457388482988,0.026815219782292843,RTL,0.0,0.0,-1000.0,-0.5,0.0,27.0,-35.3625005,149.16483655000002,49700.5,-2.0,7.0,-152.0,115483.0
03:10:32,-0.0002486439552740194,0.002863850095309317,-0.593612551689148,0.0026714118430390954,0.0018544126651249826,0.02014070190489292,RTL,0.0,0.0,-1000.0,3.5,3.0,21.0,-35.3625005,149.164837,52809.5,-2.0,2.0,-152.0,93321.0
03:10:34,0.0008248997619375587,0.002995989595850309,-0.5589277346928915,-0.0002342458659162124,0.0007016006469105681,0.01524154624591271,RTL,0.0,0.0,-999.6666666666666,1.0,1.6666666666666667,16.0,-35.3625005,149.16483686666666,56108.666666666664,-1.0,0.6666666666666666,-152.0,93321.0
03:10:35,0.0016251856577582657,0.003445842186920345,-0.543208971619606,0.0010984980617649853,0.0008333174919243902,0.01223258813843131,RTL,0.0,0.0,-1000.0,2.5,2.0,13.0,-35.3625005,149.16483664999998,58005.75,-1.0,0.5,-152.0,234830.0
03:10:36,0.002029186929576099,0.0034934119321405888,-0.5349823534488678,-0.001176134857814759,0.0003743352135643363,0.010980070102959871,RTL,0.0,0.0,-999.5,0.5,1.0,11.5,-35.3625005,149.16483655000002,59171.0,-1.0,1.0,-152.0,234830.0
03:10:38,0.0013782501337118447,0.003282103920355439,-0.5162762999534607,0.0001863081706687808,0.0005314742447808385,0.010157020296901464,RTL,0.0,0.0,-1000.0,1.5,1.5,11.0,-35.3625005,149.1648364,62282.5,-1.0,2.0,-152.0,234830.0
03:10:40,0.001443814078811556,0.0033284942619502544,-0.5024737119674683,-0.0005845138221047819,-0.0006842493894509971,0.006505385274067521,RTL,0.0,0.0,-1000.0,1.0,1.0,7.5,-35.3625005,149.1648363,65392.0,-1.0,2.0,-152.0,234830.0
03:10:41,0.0015250971773639321,0.0031501384219154716,-0.4946528896689415,0.00012252393935341388,0.0005232854164205492,0.007009686203673482,RTL,0.0,0.0,-999.75,1.5,2.0,8.0,-35.3625005,149.1648363,67330.0,-1.0,2.0,-152.0,287713.0
