,CHUTE_ALT_MIN,OA_DB_ALT_MIN,ADSB_LIST_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,RTL_SPEED,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG,RNGFND8_WSP_MAVG,RNGFND9_WSP_MAVG,RNGFNDA_WSP_MAVG,LGR_DEPLOY_ALT,RTL_CONE_SLOPE,EK3_GPS_VACC_MAX,LGR_RETRACT_ALT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD
18:40:41.416,2049.0,0.0,0.0,0.5,2.0,570.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,6.3,2.8,1000.0,5.5,2.5
18:40:50.280,32000.0,0.0,0.0,1.1,0.0,500.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,4.1,0.0,608.0,2.0,5.0
18:40:54.211,0.0,0.0,0.0,0.9,1.3,730.0,1.0,0.1,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,6.2,7.5,870.0,3.5,6.0
18:40:58.363,32000.0,0.0,0.0,1.0,2.0,820.0,1.0,0.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,6.0,10.1,147.0,3.0,3.0
18:41:02.514,14710.0,0.0,0.0,0.1,1.1,1000.0,1.0,0.1,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,1.4,6.5,0.0,5.0,3.5
18:41:06.952,16311.0,0.0,0.0,0.8,1.6,1000.0,1.0,0.1,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,9.7,10.1,207.0,5.0,4.0
18:41:12.166,15331.0,0.0,0.0,0.3,0.1,480.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,9.4,10.1,354.0,2.0,3.5
18:41:16.482,19195.0,0.0,0.0,0.0,1.3,1000.0,1.0,0.1,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,10.1,5.8,0.0,4.0,4.0
18:42:01.146,493.0,0.0,0.0,0.5,2.0,360.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,7.3,4.7,700.0,5.5,6.0
18:42:05.455,0.0,0.0,0.0,0.3,0.0,410.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.0,10.1,10.1,361.0,6.0,5.0
18:42:09.999,28565.0,0.0,0.0,0.1,0.0,1000.0,1.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,2.8,10.1,107.0,5.5,2.0
18:42:15.437,28962.0,0.0,0.0,0.4,0.0,1000.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.0,8.5,9.4,195.0,6.0,2.5
18:42:19.882,32000.0,0.0,0.0,0.5,0.0,1000.0,1.0,0.1,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,0.5,0.0,886.0,6.0,6.0
18:42:25.116,13860.0,0.0,0.0,0.4,0.2,130.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,4.5,3.5
18:42:29.285,1784.0,0.0,0.0,0.1,1.3,850.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.1,3.5,1000.0,3.5,3.5
18:42:43.118,30465.0,0.0,0.0,0.1,1.1,410.0,1.0,0.1,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.0,10.1,6.7,1000.0,6.0,2.0
18:42:53.079,0.0,0.0,0.0,0.1,0.8,900.0,1.0,0.1,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.6,637.0,3.5,3.5
18:43:12.155,25637.0,0.0,0.0,0.7,0.9,530.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,4.7,10.1,120.0,2.0,3.0
18:43:16.241,12789.0,0.0,0.0,0.5,1.0,200.0,1.0,0.1,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.0,6.3,6.4,938.0,6.0,4.0
18:43:23.020,110.0,0.0,0.0,0.6,0.9,110.0,1.0,0.1,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.0,133.0,5.0,5.5
18:43:27.229,0.0,0.0,0.0,0.1,0.0,130.0,1.0,0.1,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.5,2.8,938.0,3.0,6.0
