,A.RTL3
18:40:40.435,-1.0
18:40:40.637,-1.0
18:40:40.839,-1.0
18:40:41.041,-1.0
18:40:41.245,-1.0
18:40:41.447,-1.0
18:40:41.648,-1.0
18:40:41.849,-1.0
18:40:42.052,-1.0
18:40:42.255,-1.0
18:40:42.457,-1.0
18:40:42.660,-1.0
18:40:42.865,-1.0
18:40:46.656,-1.0
18:40:46.858,-1.0
18:40:47.060,-1.0
18:40:47.262,-1.0
18:40:47.466,-1.0
18:40:47.668,-1.0
18:40:47.871,-1.0
18:40:48.078,-1.0
18:40:48.304,-1.0
18:40:48.513,-1.0
18:40:48.776,-1.0
18:40:48.981,-1.0
18:40:49.184,-1.0
18:40:49.388,-1.0
18:40:49.592,-1.0
18:40:49.796,-1.0
18:40:50.000,-1.0
18:40:50.202,-1.0
18:40:50.405,-1.0
18:40:50.607,-1.0
18:40:50.811,-1.0
18:40:51.016,-1.0
18:40:51.218,-1.0
18:40:51.420,-1.0
18:40:51.624,-1.0
18:40:51.829,-1.0
18:40:52.032,-1.0
18:40:52.235,-1.0
18:40:52.437,-1.0
18:40:52.638,-1.0
18:40:52.841,-1.0
18:40:53.044,-1.0
18:40:53.246,-1.0
18:40:53.451,-1.0
18:40:53.656,-1.0
18:40:53.882,-1.0
18:40:54.084,-1.0
18:40:54.287,-1.0
18:40:54.488,-1.0
18:40:54.690,-1.0
18:40:54.891,-1.0
18:40:55.092,-1.0
18:40:55.294,-1.0
18:40:55.496,-1.0
18:40:55.699,-1.0
18:40:55.900,-1.0
18:40:56.102,-1.0
18:40:56.304,-1.0
18:40:56.505,-1.0
18:40:56.707,-1.0
18:40:56.909,-1.0
18:40:57.114,-1.0
18:40:57.322,-1.0
18:40:57.529,-1.0
18:40:57.746,-1.0
18:40:57.974,-1.0
18:40:58.191,-1.0
18:40:58.393,-1.0
18:40:58.595,-1.0
18:40:58.799,-1.0
18:40:59.000,-1.0
18:40:59.202,-1.0
18:40:59.408,-1.0
18:40:59.610,-1.0
18:40:59.812,-1.0
18:41:00.014,-1.0
18:41:00.216,-1.0
18:41:00.418,-1.0
18:41:00.620,-1.0
18:41:00.822,-1.0
18:41:01.023,-1.0
18:41:01.224,-1.0
18:41:01.461,-1.0
18:41:01.677,-1.0
18:41:01.887,-1.0
18:41:02.106,-1.0
18:41:02.316,-1.0
18:41:02.523,-1.0
18:41:02.725,-1.0
18:41:02.927,-1.0
18:41:03.129,-1.0
18:41:03.330,-1.0
18:41:03.532,-1.0
