,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
01:47:43.472,-1.0,-1.0,-1.0,-1
01:47:43.674,-1.0,-1.0,-1.0,-1
01:47:43.876,-1.0,-1.0,-1.0,-1
01:47:44.078,-1.0,-1.0,-1.0,-1
01:47:44.280,-1.0,-1.0,-1.0,-1
01:47:44.482,-1.0,-1.0,-1.0,-1
01:47:44.684,-1.0,-1.0,-1.0,-1
01:47:44.885,-1.0,-1.0,-1.0,-1
01:47:45.087,-1.0,-1.0,-1.0,-1
01:47:45.289,-1.0,-1.0,-1.0,-1
01:47:45.491,-1.0,-1.0,-1.0,-1
01:47:45.692,-1.0,-1.0,-1.0,-1
01:47:45.894,-1.0,-1.0,-1.0,-1
01:47:46.096,-1.0,-1.0,-1.0,-1
01:47:46.297,-1.0,-1.0,-1.0,-1
01:47:46.499,-1.0,-1.0,-1.0,-1
01:47:46.701,-1.0,-1.0,-1.0,-1
01:47:46.903,-1.0,-1.0,-1.0,-1
01:47:47.104,-1.0,-1.0,-1.0,-1
01:47:47.306,-1.0,-1.0,-1.0,-1
01:47:47.507,-1.0,-1.0,-1.0,-1
01:47:47.710,-1.0,-1.0,-1.0,-1
01:47:47.912,-1.0,-1.0,-1.0,-1
01:47:48.113,-1.0,-1.0,-1.0,-1
01:47:48.315,-1.0,-1.0,-1.0,-1
01:47:48.517,-1.0,-1.0,-1.0,-1
01:47:48.719,-1.0,-1.0,-1.0,-1
01:47:48.921,-1.0,-1.0,-1.0,-1
01:47:49.122,-1.0,-1.0,-1.0,-1
01:47:49.324,-1.0,-1.0,-1.0,-1
01:47:49.526,-1.0,-1.0,-1.0,-1
01:47:49.728,-1.0,-1.0,-1.0,-1
01:47:49.930,-1.0,-1.0,-1.0,-1
01:47:50.132,-1.0,-1.0,-1.0,-1
01:47:50.335,-1.0,-1.0,-1.0,-1
01:47:50.537,-1.0,-1.0,-1.0,-1
01:47:50.739,-1.0,-1.0,-1.0,-1
01:47:50.953,-1.0,-1.0,-1.0,-1
01:47:51.156,-1.0,-1.0,-1.0,-1
01:47:51.357,-1.0,-1.0,-1.0,-1
01:47:51.559,-1.0,-1.0,-1.0,-1
01:47:51.761,-1.0,-1.0,-1.0,-1
01:47:51.963,-1.0,-1.0,-1.0,-1
01:47:52.165,-1.0,-1.0,-1.0,-1
01:47:52.367,-1.0,-1.0,-1.0,-1
01:47:52.570,-1.0,-1.0,-1.0,-1
01:47:52.773,-1.0,-1.0,-1.0,-1
01:47:52.976,-1.0,-1.0,-1.0,-1
01:47:53.178,-1.0,-1.0,-1.0,-1
01:47:53.380,-1.0,-1.0,-1.0,-1
01:47:53.582,-1.0,-1.0,-1.0,-1
01:47:53.783,-1.0,-1.0,-1.0,-1
01:47:53.986,-1.0,-1.0,-1.0,-1
01:47:54.187,-1.0,-1.0,-1.0,-1
01:47:54.389,-1.0,-1.0,-1.0,-1
01:47:54.591,-1.0,-1.0,-1.0,-1
01:47:54.794,-1.0,-1.0,-1.0,-1
01:47:54.996,-1.0,-1.0,-1.0,-1
01:47:55.197,-1.0,-1.0,-1.0,-1
01:47:55.399,-1.0,-1.0,-1.0,-1
01:47:55.601,-1.0,-1.0,-1.0,-1
01:47:55.803,-1.0,-1.0,-1.0,-1
01:47:56.006,-1.0,-1.0,-1.0,-1
01:47:56.208,-1.0,-1.0,-1.0,-1
01:47:56.410,-1.0,-1.0,-1.0,-1
01:47:56.612,-1.0,-1.0,-1.0,-1
01:47:56.814,-1.0,-1.0,-1.0,-1
01:47:57.016,-1.0,-1.0,-1.0,-1
