time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE
18:51:48,583955.0,-35.3632621,149.1652374,0.0,-0.5,0.5,0.0,0.0,1.0,-1000.0,0.0,0.3333333333333333,0.0,-0.00033118395367637277,0.001600624993443489,0.02877337671816349,0.00018548665684647858,0.00041417175089009106,0.002532068407163024,STABILIZE
