time_stamp,MODE,RTL_ALT,LAND_SPEED,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
14:46:06,GUIDED,1500.0,70.0,0.0036605577915906906,-0.0004273858794476837,0.024785257875919342,0.009652809239923954,-0.006962416227906942,0.001818778458982706,-35.3632621,149.1652374,51.0,0.0,0.0,-32.0,0.0,0.0,-1141.0,9.0,-6.0,0.0
14:46:08,GUIDED,1500.0,70.0,0.05554696545004845,-0.009659869596362114,0.024636808782815933,0.037538427859544754,-0.009343395009636879,0.003773950971662998,-35.3632614,149.1652391,2476.0,10.0,33.0,-148.0,0.0,-6.0,-1000.0,38.0,-8.0,2.0
14:46:10,GUIDED,1500.0,70.0,-0.06629042327404022,0.002553689992055297,-0.0934685543179512,0.04838366061449051,-0.009354360401630402,-0.015027458779513836,-35.3632602,149.165246,5534.0,-5.0,-21.0,-149.0,0.0,2.0,-1002.0,48.0,-8.0,-15.0
14:46:12,GUIDED,1500.0,70.0,0.040954168885946274,-0.00829691905528307,-0.08417170494794846,0.002254652325063944,-0.06119489669799805,0.06690455973148346,-35.3632624,149.1652367,8636.0,-14.0,-22.0,-151.0,0.0,8.0,-999.0,3.0,-60.0,66.0
14:46:18,GUIDED,1500.0,70.0,0.002251590136438608,0.003093079198151827,-0.16722626686096193,-0.0009476117207668722,-0.0005199228995479644,-0.01891060657799244,-35.36326122,149.1652363,17432.6,-3.8,6.6,-152.0,0.8333333333333334,0.0,-1000.0,-1.1666666666666667,-0.3333333333333333,-18.666666666666668
14:46:20,GUIDED,1500.0,70.0,0.0026106334601839385,0.0026546893641352654,-0.20361153284708658,0.0016340561657367896,0.0014088680036365986,-0.021299520507454872,-35.363261466666664,149.16523694999998,20132.666666666668,-2.1666666666666665,3.6666666666666665,-152.0,0.0,0.0,-1000.0,1.8333333333333333,1.3333333333333333,-21.666666666666668
14:46:22,GUIDED,1500.0,70.0,0.0021373052150011063,0.0028543793596327305,-0.2553440034389496,-0.0017361396457999945,0.0010884536895900965,-0.019116126000881195,-35.3632616,149.1652374,24239.0,-1.0,3.0,-153.0,0.0,0.0,-1000.0,-1.0,1.0,-20.0
14:46:24,GUIDED,1500.0,70.0,0.009425188414752483,0.0009979285532608628,-0.21538355946540833,0.0035894406028091908,-0.004242261406034231,0.02893637865781784,-35.3632619,149.1652375,27198.0,-5.0,3.0,-153.0,0.0,0.0,-999.0,4.0,-3.0,28.0
14:46:26,GUIDED,1500.0,70.0,0.0005799247301183641,0.0011931039625778794,-0.17530904710292816,-0.0012719088699668646,-0.0006528041558340192,0.018540142104029655,-35.3632621,149.1652384,30308.0,0.0,6.0,-152.0,0.0,-1.0,-1001.0,0.0,0.0,18.0
14:46:28,GUIDED,1500.0,70.0,0.0010718967532739043,0.0024989796802401543,-0.14562608301639557,0.0018105574417859316,0.0007429989636875689,0.014751636423170567,-35.3632618,149.1652386,33424.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,2.0,1.0,14.0
14:46:30,GUIDED,1500.0,70.0,0.0012459049466997385,0.0014384257374331355,-0.12327487766742706,0.0023115749936550856,0.0013049881672486663,0.009790875017642975,-35.3632617,149.1652385,36546.0,0.0,0.0,-153.0,0.0,0.0,-1000.0,3.0,2.0,9.0
14:46:32,GUIDED,1500.0,70.0,0.0022100808564573526,0.0010543501703068614,-0.10667112469673157,0.0034026755020022392,0.002202826552093029,0.009522413834929466,-35.3632617,149.1652382,39660.0,0.0,0.0,-153.0,0.0,0.0,-999.0,4.0,3.0,9.0
14:46:34,GUIDED,1500.0,70.0,0.0021758738439530134,0.0010288817575201392,-0.09393400698900223,0.0006535431602969766,-0.0010367941576987505,0.007923468016088009,-35.3632617,149.1652381,42631.0,0.0,1.0,-153.0,0.0,0.0,-1000.0,1.0,0.0,8.0
14:46:38,GUIDED,1500.0,70.0,0.001767240115441382,0.0008793178324898084,-0.07354099055131276,0.0014085657700585823,0.0005913075680534045,0.004885313178723057,-35.3632616,149.165238,48472.0,-1.0,1.0,-152.66666666666666,0.0,0.0,-999.75,1.5,1.25,4.75
14:46:40,LAND,1500.0,160.0,0.0017465801211073995,0.0015597222372889519,-0.0627090185880661,0.0008735376177355647,0.0006137241143733263,0.003977273590862751,-35.3632616,149.165238,51977.0,-1.0,1.0,-153.0,0.0,0.0,-1000.0,1.0,1.0,4.0
14:46:42,LAND,1500.0,160.0,-0.05411476828157902,0.05327086057513952,0.24807988852262497,0.04793030396103859,-0.16776848211884499,0.3378232270479202,-35.363262199999994,149.16523704999997,54746.0,-26.0,-28.0,-105.5,3.0,5.0,-907.5,48.5,-166.5,337.5
14:46:44,LAND,1500.0,50.0,0.043453339487314224,-0.016273140907287598,0.3129495084285736,0.8884433507919312,0.04341433569788933,-0.03575710579752922,-35.3632633,149.1652339,55281.0,19.0,27.0,34.0,-3.0,19.0,-960.0,887.0,44.0,-35.0
14:46:46,LAND,1500.0,190.0,-0.0020018452778458595,0.010675745084881783,0.247080996632576,-0.6352675557136536,-0.007610308937728405,-0.031661372631788254,-35.3632607,149.165239,53931.0,5.0,14.0,69.0,1.0,-61.0,-963.0,-641.0,-6.0,-31.0
14:46:48,LAND,1500.0,190.0,0.021953922230750322,-0.0008148956312652444,0.2087746448814869,1.3433296233415604,-0.003804793785093352,-0.020557270385324955,-35.363260825,149.165239675,51991.75,-2.25,5.0,140.0,1.0,31.25,-1039.75,1340.75,-2.75,-19.75
