time_stamp,EK2_ALT_SOURCE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,VFR_HUD_alt,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro,alt,lat,lon,relative_alt,vx,vy,vz,MODE
13:13:51,0.0,-0.04071640968322754,0.16805175691843033,-0.2110213339328766,0.047976210713386536,-0.025401007384061813,-0.013886246480979025,634.1499938964844,1500.0,-19.5,-19.0,-968.0,49.5,-24.5,-13.0,634150.0,-35.36326325,149.1652363,50265.0,140.0,18.0,-19.5,AUTO
13:13:53,0.0,-0.03501975443214178,-0.034171954379417,-0.24072662740945816,-0.1279261987656355,-0.10281075723469257,-0.01330686267465353,633.9150085449219,1500.0,3.0,4.5,-1014.0,-127.5,-101.5,-12.0,633915.0,-35.363261,149.16523665,50029.0,-48.0,-29.0,8.0,AUTO
13:13:55,0.0,0.021948882611468434,-0.09983856603503227,-0.7625322043895721,-0.10544940829277039,0.005436629056930542,-0.40426693111658096,633.8499755859375,1500.0,-26.0,-16.5,-1000.5,-106.0,6.0,-403.5,633850.0,-35.36326105,149.1652241,49961.0,66.5,-92.5,-1.0,AUTO
13:13:57,0.0,0.029304878786206245,-0.15167822688817978,-0.8696436882019043,0.2183016303461045,-0.08016861230134964,-0.0031656953506171703,633.8399658203125,1500.0,-56.0,-29.0,-994.5,217.5,-79.0,-2.5,633840.0,-35.363240649999995,149.16518935,49951.0,170.5,-221.5,-0.5,AUTO
13:13:59,0.0,0.04213798604905605,-0.1717902421951294,-0.8872370719909668,-0.034729424864053726,0.04173430800437927,0.024631903506815434,633.8149719238281,1500.0,-92.5,-55.0,-1014.0,-35.0,42.5,26.0,633815.0,-35.36320325,149.16512425000002,49929.0,258.5,-366.0,-0.5,AUTO
13:14:01,0.0,0.03379766084253788,-0.2433021292090416,-0.8957653343677521,-0.10876806639134884,0.0008884072303771973,0.004344490356743336,633.7850036621094,1500.0,-115.0,-56.5,-1017.0,-107.5,2.0,5.0,633785.0,-35.363153,149.1650346,49902.5,319.0,-467.5,18.5,AUTO
13:14:03,0.0,0.08913666754961014,0.06934579089283943,-0.9070777297019958,0.2689377088099718,0.06927418522536755,0.011225820519030094,634.0749816894531,1500.0,-93.0,-65.0,-969.0,265.5,70.0,12.5,634075.0,-35.363096,149.1649321,50192.0,256.0,-363.5,-1.5,AUTO
13:14:05,0.0,0.03052244894206524,-0.12663553282618523,-0.9173041880130768,0.13414661586284637,0.13532103598117828,-0.032479207031428814,633.8149719238281,1500.0,-78.5,-29.5,-1042.0,135.5,136.0,-31.0,633815.0,-35.3630591,149.1648683,49928.5,201.5,-299.0,4.5,AUTO
13:14:07,0.0,0.044788653030991554,-0.18224415928125381,-0.9274924397468567,-0.16639642044901848,0.11505824327468872,-0.03807199373841286,633.8150024414062,1500.0,-81.0,-48.0,-1030.5,-165.0,115.5,-36.5,633815.0,-35.36302415,149.16480145,49933.5,228.5,-335.5,6.0,AUTO
13:14:09,0.0,0.05824214406311512,-0.16835295408964157,-0.9362428784370422,0.2587176710367203,0.047822266817092896,-0.0219782292842865,633.864990234375,1500.0,-96.5,-39.0,-1009.0,259.5,48.0,-20.0,633865.0,-35.3629804,149.1647205,49976.0,274.0,-395.0,7.0,AUTO
13:14:11,0.0,0.06233198940753937,0.09281984902918339,-0.9370668828487396,-0.023509204387664795,0.17329249531030655,-0.022656563436612487,633.9849853515625,1500.0,-82.5,-42.0,-1002.5,-21.5,173.5,-21.5,633985.0,-35.36293165,149.16463245,50099.5,232.0,-333.5,-5.0,AUTO
13:14:13,0.0,0.016092136036604643,-0.020980325527489185,-0.9417441785335541,-0.027834206819534302,-0.10552792670205235,0.007134443148970604,633.8999938964844,1500.0,-32.5,-26.5,-1004.5,-27.5,-105.0,8.0,633900.0,-35.362905350000005,149.16458745,50013.0,94.0,-125.0,7.0,AUTO
13:14:15,0.0,0.024812969379127026,0.06786314025521278,-0.9475021958351135,-0.08549144864082336,0.04108465928584337,0.0020332159474492073,633.8899841308594,1500.0,-23.0,-14.5,-1005.0,-84.5,41.5,3.0,633890.0,-35.3628908,149.16455954999998,50005.5,60.5,-86.5,-1.5,AUTO
13:14:17,0.0,0.011049209628254175,0.013897602737415582,-0.9515061378479004,0.03124135546386242,-0.03563755564391613,-0.001279646996408701,633.885009765625,1500.0,0.5,3.0,-1004.0,32.5,-34.5,0.0,633885.0,-35.362887900000004,149.16455275,49999.0,5.5,12.5,0.0,AUTO
13:14:19,0.0,0.014240614604204893,-0.01104170607868582,-0.9559258222579956,0.009689584374427795,0.03211810998618603,-0.006614468205953017,633.8800048828125,1500.0,-1.5,-4.0,-989.0,11.5,33.0,-5.5,633880.0,-35.3628888,149.1645529,49997.5,19.0,-2.0,0.0,RTL
13:14:21,0.0,0.0038423079531639814,0.01640051230788231,-0.9573993682861328,0.6854265928268433,0.02865269035100937,-0.0012244847603142262,633.8699951171875,1500.0,1.0,22.0,-1011.0,687.0,28.0,0.0,633870.0,-35.3628869,149.1645521,49983.0,12.0,1.0,0.0,RTL
13:14:23,0.0,-0.014255193527787924,0.061238858848810196,-0.9613200426101685,-0.02903127670288086,0.02750782109797001,-0.0029697847785428166,633.8699951171875,1500.0,13.0,9.0,-1001.5,-28.0,27.5,-1.5,633870.0,-35.362889100000004,149.16455935,49987.5,-44.0,54.5,0.0,RTL
13:14:25,0.0,-0.015515826409682631,0.13695938885211945,-0.9633392989635468,0.22855479270219803,0.041379472240805626,0.013291320763528347,633.85498046875,1500.0,39.0,42.5,-1001.5,230.5,41.5,14.5,633855.0,-35.36290255,149.1645824,49970.0,-113.5,169.0,1.0,RTL
13:14:27,0.0,-0.04044148698449135,0.17575354874134064,-0.9656164050102234,0.2793484032154083,0.038684748113155365,0.0027049826458096504,633.8299560546875,1500.0,73.0,53.0,-1002.0,280.0,38.0,3.0,633830.0,-35.3629249,149.164624,49942.0,-198.0,303.0,1.0,RTL
13:14:29,0.0,-0.06261398643255234,0.027155308052897453,-0.9595804214477539,0.25563764572143555,-0.11921555548906326,0.02402001991868019,633.8399658203125,1500.0,95.0,76.0,-1025.0,258.0,-118.0,25.0,633840.0,-35.3629721,149.1647103,49954.0,-284.0,427.0,-25.0,RTL
13:14:31,0.0,-0.09495454281568527,-0.027969518676400185,-0.9341679811477661,-0.05534830689430237,-0.3923470675945282,-0.08661124855279922,633.7999877929688,1500.0,133.0,79.0,-1079.0,-53.0,-391.0,-85.0,633800.0,-35.3630288,149.1648133,49913.0,-338.0,526.0,-51.0,RTL
13:14:33,0.0,-0.04465468227863312,-0.026201985776424408,-0.9515648484230042,-0.8971001505851746,0.014178546145558357,-0.03086479753255844,633.969970703125,1500.0,67.0,3.0,-1003.0,-896.0,14.0,-28.0,633970.0,-35.3630775,149.1648982,50085.0,-194.0,280.0,17.0,RTL
13:14:35,0.0,-0.0467965267598629,-0.08254209905862808,-0.9510355591773987,-0.20733243227005005,0.017180170863866806,-0.08030366897583008,633.8299560546875,1500.0,65.0,19.0,-992.0,-208.0,18.0,-78.0,633830.0,-35.3631119,149.1649608,49944.0,-187.0,298.0,-22.0,RTL
13:14:37,0.0,-0.051670245826244354,-0.02295130491256714,-0.9520856142044067,-0.374497652053833,-0.29141372442245483,-0.006806840188801289,633.8200073242188,1500.0,91.0,36.0,-1032.0,-373.0,-290.0,-5.0,633820.0,-35.3631495,149.1650303,49932.0,-236.0,370.0,-28.0,RTL
13:14:39,0.0,-0.06328866630792618,0.02114907279610634,-0.9517394304275513,0.14201770722866058,0.2309057116508484,0.09108661115169525,633.8699951171875,1500.0,100.0,81.0,-961.0,146.0,231.0,92.0,633870.0,-35.3631946,149.1651139,49989.0,-256.0,398.0,-21.0,RTL
13:14:41,0.0,-0.0487089529633522,-0.14212755858898163,-0.9438292980194092,-0.15216423571109772,-0.029552793130278587,-0.030469585210084915,633.9599609375,1500.0,61.0,8.0,-1002.0,-154.0,-28.0,-28.0,633960.0,-35.3632366,149.165191,50076.0,-162.0,233.0,2.0,RTL
13:14:43,0.0,-0.0202413909137249,0.02758161723613739,-0.9498836994171143,-0.5890169739723206,-0.09418623894453049,-0.005013606045395136,633.8399658203125,1500.0,32.0,2.0,-1011.0,-586.0,-93.0,-3.0,633840.0,-35.3632559,149.1652236,49950.0,-91.0,134.0,-1.0,RTL
13:14:45,0.0,0.005279948003590107,-0.04442174360156059,-0.9501173496246338,0.5663930773735046,0.041917335242033005,0.00863762479275465,633.8699951171875,1500.0,3.0,36.0,-1012.0,570.0,42.0,10.0,633870.0,-35.3632654,149.1652403,49982.0,-6.0,18.0,0.0,RTL
13:14:47,0.0,0.007236007135361433,0.013970861211419106,-0.950045108795166,0.09372179955244064,-0.024015745148062706,0.0039877984672784805,633.8699951171875,1500.0,0.0,-15.0,-997.0,93.0,-23.0,5.0,633870.0,-35.3632648,149.1652403,49984.0,4.0,1.0,-1.0,RTL
13:14:49,0.0,-0.003144944552332163,-0.004562949296087027,-0.9499025940895081,-0.19281147420406342,0.004341040272265673,0.0017921127146109939,633.8699951171875,1500.0,-2.0,11.0,-995.0,-187.0,4.0,3.0,633870.0,-35.3632643,149.16524,49987.0,7.0,-4.0,0.0,RTL
13:14:51,0.0,0.008178316056728363,0.004215206950902939,-0.9505364298820496,0.605776309967041,0.002015640027821064,-0.001009861589409411,633.8800048828125,1500.0,0.0,11.0,-1000.0,607.0,2.0,0.0,633880.0,-35.3632632,149.1652387,49991.0,6.0,-3.0,0.0,RTL
13:14:53,0.0,-0.004223425406962633,0.002517188433557749,-0.9502193927764893,-0.80977463722229,-0.002554025501012802,-0.007612677291035652,633.5399780273438,1500.0,0.0,-65.0,-910.0,-812.0,-2.0,-5.0,633540.0,-35.3632623,149.1652383,49652.0,-2.0,-2.0,66.0,RTL
13:14:55,0.0,0.013823938556015491,0.0034348471090197563,-0.9508598446846008,0.5434339642524719,0.0001952696475200355,0.010117991827428341,631.4099731445312,1500.0,-1.0,-17.0,-1005.0,539.0,0.0,12.0,631410.0,-35.3632619,149.1652382,47521.0,-3.0,-2.0,110.0,RTL
13:14:57,0.0,0.01193911861628294,0.0004875471058767289,-0.9506672620773315,1.4010791778564453,0.0022384636104106903,0.0064564840868115425,629.3200073242188,1500.0,0.0,70.0,-984.0,1405.0,2.0,8.0,629320.0,-35.3632616,149.1652383,45431.0,-5.0,-3.0,93.0,RTL
13:14:59,0.0,-0.008551756851375103,0.0014699442544952035,-0.9497254490852356,0.8662922382354736,0.002832870464771986,0.012323837727308273,627.2799682617188,1500.0,0.0,68.0,-961.0,874.0,3.0,14.0,627280.0,-35.3632615,149.1652383,43396.0,-5.0,-4.0,99.0,RTL
13:15:01,0.0,0.005259626545011997,0.0007816462311893702,-0.9510319232940674,1.3570154905319214,0.0002869265154004097,-0.00401603989303112,625.239990234375,1500.0,-1.0,67.0,-1032.0,1362.0,0.0,-2.0,625240.0,-35.3632615,149.1652384,41352.0,-6.0,-5.0,95.0,RTL
13:15:03,0.0,0.018247423693537712,-0.0021925531327724457,-0.9505201578140259,1.3808895349502563,0.0010715522803366184,0.008985632099211216,623.2099609375,1500.0,-4.0,77.0,-1012.0,1386.0,1.0,10.0,623210.0,-35.3632622,149.1652378,39322.0,-2.0,-2.0,97.0,RTL
13:15:05,0.0,0.045022305101156235,-0.001643301686272025,-0.9506524801254272,1.3224562406539917,0.009977545589208603,0.008811512030661106,621.1799926757812,1500.0,-2.0,64.5,-1017.5,1308.5,6.0,6.5,621180.0,-35.3632641,149.1652362,37292.0,13.0,7.0,96.0,RTL
13:15:07,0.0,0.04455177113413811,0.00038387585664168,-0.9509192109107971,1.095422625541687,0.0004455199814401567,-0.005241686012595892,619.2749633789062,1500.0,0.0,25.5,-1014.0,1154.5,-1.0,-1.5,619150.0,-35.3632646,149.1652356,35260.0,23.0,14.0,98.0,RTL
13:15:09,0.0,0.03047012910246849,0.002253378741443157,-0.9508472084999084,1.5153439044952393,0.005919876042753458,0.0003585732774809003,617.1099853515625,1500.0,0.0,69.0,-969.0,1520.0,6.0,2.0,617110.0,-35.3632644,149.1652357,33227.0,25.0,16.0,101.0,RTL
13:15:11,0.0,0.025085559114813805,0.0019122841767966747,-0.9504684805870056,1.3608089685440063,-0.0015577852027490735,0.003625074401497841,615.0700073242188,1500.0,-0.5,59.5,-1023.0,1438.0,-3.0,1.0,615070.0,-35.3632637,149.1652362,31187.0,20.0,14.0,97.0,RTL
13:15:13,0.0,0.013498536311089993,0.0034492495469748974,-0.9508283734321594,1.3265702724456787,0.00495853740721941,-0.0011393422028049827,613.1499633789062,1500.0,2.0,45.0,-1025.0,1373.5,2.5,4.0,613150.0,-35.3632627,149.1652371,29264.5,11.0,7.5,99.5,RTL
13:15:15,0.0,0.007349655032157898,0.002931979950517416,-0.9512223303318024,1.2772318720817566,-0.002739557414315641,-0.0007276164833456278,611.10498046875,1500.0,2.0,35.0,-1001.5,1278.5,-1.5,1.5,611105.0,-35.363261449999996,149.16523825000002,27219.5,-2.0,-1.0,100.5,RTL
13:15:17,0.0,-0.0036379843950271606,0.0017709136009216309,-0.9504353404045105,1.361114740371704,-0.007729852572083473,-0.0032841807696968317,609.0499877929688,1500.0,1.0,73.0,-1033.5,1412.5,-2.5,3.5,608920.0,-35.3632606,149.165239,25037.0,-13.0,-9.0,97.0,RTL
13:15:19,0.0,0.00452154956292361,-0.0010463469661772251,-0.9509338140487671,1.3086007833480835,0.0010836047440534458,3.441213630139828e-05,607.010009765625,1500.0,0.0,69.0,-1026.5,1314.5,1.5,1.5,607010.0,-35.36326115,149.16523884999998,23129.0,-12.5,-10.0,96.5,RTL
13:15:21,0.0,-0.0019960703793913126,0.003896951675415039,-0.9506433010101318,1.2675365209579468,0.00018125009955838323,-0.002088060835376382,605.2749938964844,1500.0,0.0,66.0,-1001.5,1310.0,8.5,0.0,605160.0,-35.3632608,149.1652389,21271.0,-11.0,-9.0,96.0,RTL
13:15:23,0.0,0.011576622724533081,-0.0003107288243882067,-0.951374351978302,1.1655827760696411,0.006103953812271357,0.009725576732307673,603.2749633789062,1500.0,-0.5,29.5,-1012.0,1165.0,6.0,11.5,603275.0,-35.36326065,149.1652391,19389.5,-18.0,-12.5,105.5,RTL
13:15:25,0.0,0.0006333145429380238,0.004013947676867247,-0.9508263468742371,1.61079740524292,0.012951870448887348,0.011788379400968552,601.219970703125,1500.0,0.5,67.0,-992.5,1484.0,6.5,10.0,601090.0,-35.3632606,149.1652391,17205.0,-14.0,-11.0,106.0,RTL
13:15:27,0.0,-0.002411793335340917,0.0008066735608736053,-0.9510316252708435,1.418296992778778,-0.006474790628999472,0.0006148442625999451,599.1699829101562,1500.0,-1.5,65.0,-1041.0,1420.5,-5.0,3.0,599170.0,-35.36326015,149.16523934999998,15285.5,-21.0,-13.0,101.5,RTL
13:15:29,0.0,0.021460959687829018,-0.00045718175169895403,-0.950943797826767,1.4223103523254395,0.0012901003938168287,-0.004471363499760628,597.114990234375,1500.0,-1.5,66.5,-1029.0,1425.0,2.0,-1.5,597115.0,-35.363261699999995,149.165238,13228.5,-11.5,-7.0,101.0,RTL
13:15:31,0.0,-0.0026289827656000853,0.002422733581624925,-0.9512611627578735,0.928375244140625,-0.003320329007692635,0.0061639454215765,595.0799865722656,1500.0,1.0,77.0,-1008.5,935.0,-2.0,8.0,595080.0,-35.36326205,149.1652375,11190.0,-1.0,0.0,102.0,RTL
13:15:33,0.0,0.015067493543028831,-0.0008267657831311226,-0.9514966905117035,-0.12735557556152344,0.0003500651509966701,-0.0007133893668651581,593.7449645996094,1500.0,-1.0,-27.0,-1005.5,-129.5,1.0,1.0,593745.0,-35.36326255,149.16523725000002,9859.0,-0.5,0.0,21.5,RTL
13:15:35,0.0,0.029461189173161983,0.0009321097168140113,-0.9514568150043488,0.34280774369835854,0.0022715470986440778,-0.0025073103606700897,593.1749877929688,1500.0,-1.0,-5.5,-1001.5,340.5,2.5,-0.5,593175.0,-35.3632635,149.16523645,9287.5,9.0,6.5,33.5,RTL
13:15:37,0.0,0.02911884244531393,0.0031703044660389423,-0.9514480233192444,0.5514044314622879,0.0020781060738954693,0.0002453018678352237,592.5099792480469,1500.0,-1.0,7.0,-997.0,550.5,2.5,2.0,592510.0,-35.363263950000004,149.16523575000002,8625.0,16.0,13.0,35.0,RTL
13:15:39,0.0,0.02482208050787449,0.005086289718747139,-0.9517626166343689,0.5334305167198181,0.0018592744891066104,0.0031454962445423007,591.8899841308594,1500.0,1.0,5.0,-1006.0,533.0,2.0,5.0,591890.0,-35.3632638,149.16523565,8001.5,17.5,15.5,34.5,RTL
13:15:41,0.0,0.006806882214732468,0.00414520688354969,-0.9513705968856812,-0.40747784823179245,0.002899681800045073,-0.0008487554732710123,591.4649658203125,1500.0,0.0,-28.5,-1003.5,-406.5,3.0,1.0,591465.0,-35.36326325,149.16523615,7579.0,12.0,13.0,-6.0,RTL
13:15:43,0.0,0.012778107542544603,0.0038358763558790088,-0.9513930678367615,0.4044337794184685,-0.0005978541448712349,-0.0015114619163796306,591.5549926757812,1500.0,1.5,-1.5,-991.0,405.0,0.5,0.0,591555.0,-35.363262750000004,149.16523675000002,7668.5,7.5,8.5,-0.5,RTL
13:15:45,0.0,-0.0187520207837224,0.005244631785899401,-0.9511627852916718,-0.5175735950469971,0.0038855664897710085,0.0014830621657893062,591.5549926757812,1500.0,0.0,-20.5,-1004.5,-514.0,4.5,3.5,591555.0,-35.363261449999996,149.16523784999998,7669.5,-2.5,0.5,0.0,RTL
13:15:47,0.0,-0.009455878287553787,0.004557139705866575,-0.9511043429374695,0.6195915192365646,0.0007244087755680084,0.004242545343004167,591.5449829101562,1500.0,0.0,31.5,-966.0,623.5,1.5,6.0,591545.0,-35.3632606,149.16523855,7660.5,-12.0,-4.5,6.0,RTL
