time_stamp,MODE,lat,lon,alt,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz
11:27:18.704,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:18.910,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:19.114,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:19.319,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:19.522,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:19.739,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:19.942,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:20.145,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-999,0,0,1,-2,1,-1
11:27:20.350,STABILIZE,-35.3632621,149.1652374,583970,0,0.00013175560161471367,0.001356448163278401,0.025011524558067322,0.0002357842749916017,0.0003864771279040724,0.002153129782527685,0,2,-1000,0,0,0,-2,1,-1
11:27:20.551,STABILIZE,-35.3632621,149.1652374,583970,0,-0.000885576184373349,0.001040295697748661,0.02401421219110489,0.00020025973208248615,0.00017387350089848042,0.002000025939196348,0,2,-1000,0,0,1,-2,1,-1
11:27:20.754,STABILIZE,-35.3632621,149.1652374,583970,0,-0.000885576184373349,0.001040295697748661,0.02401421219110489,0.00020025973208248615,0.00017387350089848042,0.002000025939196348,0,2,-1000,0,0,1,-2,1,-1
11:27:20.957,STABILIZE,-35.3632621,149.1652374,583970,0,-0.000885576184373349,0.001040295697748661,0.02401421219110489,0.00020025973208248615,0.00017387350089848042,0.002000025939196348,0,2,-1000,0,0,1,-2,1,-1
11:27:21.159,STABILIZE,-35.3632621,149.1652374,583970,0,-0.000885576184373349,0.001040295697748661,0.02401421219110489,0.00020025973208248615,0.00017387350089848042,0.002000025939196348,0,2,-1000,0,0,1,-2,1,-1
