,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P
05:28:04.507,100476.0,1.1,0.7,-3.0,0.25,0.0,0.0,32000.0,600.0,1.0
05:28:08.031,98787.0,0.5,0.7,-4.4,0.25,0.2,0.0,2515.0,630.0,1.0
05:28:12.052,105474.0,0.6,2.0,-8.8,0.25,5.1,0.0,18484.0,1000.0,1.0
05:28:16.067,40388.0,0.3,0.9,-5.2,0.25,2.2,0.0,23474.0,670.0,1.0
05:28:20.098,230208.0,1.1,1.3,-0.6,0.25,5.0,0.0,15474.0,660.0,1.0
05:28:24.129,191751.0,0.8,2.0,-10.0,0.25,2.9,0.0,31357.0,630.0,1.0
05:28:28.157,224153.0,0.3,1.9,-9.6,0.25,4.0,0.0,12573.0,1000.0,1.0
05:28:32.197,176528.0,0.1,1.2,-10.0,0.25,0.0,0.0,32000.0,1000.0,1.0
05:28:36.217,140882.0,0.2,2.0,10.1,0.25,0.0,0.0,27424.0,420.0,1.0
05:28:40.247,181008.0,0.8,1.7,-6.9,0.25,5.1,0.0,23104.0,770.0,1.0
05:28:44.270,61517.0,0.3,0.0,-4.9,0.25,3.6,0.0,32000.0,790.0,1.0
05:28:48.315,268304.0,0.7,2.0,-4.6,0.25,4.4,0.0,21217.0,1000.0,1.0
05:28:52.334,81398.0,0.7,0.0,-10.0,0.25,0.0,0.0,20117.0,510.0,1.0
05:28:56.354,117536.0,0.5,1.2,-0.6,0.25,0.0,0.0,2870.0,0.0,1.0
05:29:00.369,3921.0,0.6,0.5,-7.1,0.25,1.9,0.0,5191.0,840.0,1.0
05:29:04.406,57793.0,0.8,1.7,-4.1,0.25,2.3,0.0,32000.0,810.0,1.0
05:29:08.437,300000.0,0.1,2.0,10.1,0.25,3.4,0.0,27465.0,90.0,1.0
05:29:12.471,300000.0,0.4,1.2,10.1,0.25,5.1,0.0,32000.0,0.0,1.0
05:29:16.491,200.0,1.1,0.0,-10.0,0.25,2.9,0.0,31742.0,680.0,1.0
05:29:20.022,245911.0,0.8,2.0,3.0,0.25,3.4,0.0,32000.0,650.0,1.0
05:29:24.045,164489.0,0.9,0.9,9.0,0.25,4.2,0.0,8999.0,400.0,1.0
05:29:28.076,300000.0,0.6,1.4,1.9,0.25,0.9,0.0,26340.0,270.0,1.0
05:29:32.095,75024.0,0.9,2.0,-6.4,0.25,2.4,0.0,32000.0,600.0,1.0
