time_stamp,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,EK2_ALT_SOURCE
14:18:38,585863.3333333334,-35.36326196666666,149.16523788333333,1826.5,2.1666666666666665,15.5,-144.16666666666666,585.8633219401041,0.16666666666666666,-2.1666666666666665,-1015.6666666666666,43.833333333333336,-6.833333333333333,2.3333333333333335,1500.0,0.03640087724973758,-0.0034301111785074077,0.015752087502429884,0.04365744503835837,-0.008122368017211556,0.0028659841045737267,AUTO,0.0
14:18:47,600305.0,-35.36326,149.165234725,16270.25,-18.75,3.75,-151.75,600.3049926757812,1.75,2.25,-997.5,-12.75,-25.25,17.25,1500.0,0.03192229801788926,0.01933494850527495,-0.18611985072493553,-0.01374958548694849,-0.02677528141066432,0.017952256661374122,AUTO,0.0
14:18:51,606707.5,-35.363262250000005,149.16523652499998,22672.25,0.0,0.25,-153.0,606.7074890136719,0.0,0.0,-1000.0,2.75,2.5,-19.75,1500.0,0.006517590372823179,0.0034349356428720057,-0.2551451623439789,0.0019021704501938075,0.0016049163969000801,-0.02020847611129284,AUTO,0.0
14:19:31,633008.5714285715,-35.36312857142857,149.16550161428572,48972.71428571428,362.42857142857144,399.2857142857143,146.42857142857142,633.0085536411831,-114.71428571428571,-48.714285714285715,-894.1428571428571,-501.57142857142856,5.428571428571429,-17.0,1500.0,-0.01720084742243801,0.0009759706590557471,1.03545457976205,-0.5054176322051457,0.003912553856415408,-0.017814447305032184,ALT_HOLD,0.0
14:20:43,624866.6666666666,-35.362770516666664,149.16629286666668,40828.333333333336,-57.833333333333336,-54.0,31.5,624.8666585286459,-24.333333333333332,-26.5,-1088.0,-313.3333333333333,-64.5,71.33333333333333,1500.0,0.08557271212339401,-0.024670559253233176,-2.034739077091217,-0.3132858943815033,-0.06773541122674942,0.06939521773407857,AUTO,0.0
14:20:49,625795.0,-35.362836183333336,149.16612853333334,41759.833333333336,-172.83333333333334,-386.1666666666667,-20.833333333333332,625.7950032552084,-80.83333333333333,-54.5,-989.3333333333334,27.5,9.666666666666666,10.333333333333334,1500.0,0.056328075006604195,-0.0870361899336179,-2.0129334926605225,0.023969614257415135,0.007571543411662181,0.007648977761467298,AUTO,0.0
14:20:57,625103.3333333334,-35.36304273333333,149.16560328333335,41068.5,-383.5,-848.5,6.333333333333333,625.1033121744791,-118.0,-167.0,-1007.5,-36.333333333333336,15.833333333333334,46.166666666666664,1500.0,0.16150899479786554,-0.10454735159873962,-2.450382669766744,-0.040723114662493266,0.013625937979668379,0.04394549814363321,AUTO,0.0
