time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
13:30:14.881,STABILIZE,-35.3632622,149.1652375,0,-0.001001225202344358,0.000988470739684999,0.02097194641828537,0.00036871153861284256,0.00023817946203052998,0.0013939699856564403,0,2,-1000,1,0,0,-1,2,0,583920,583.9199829101562,0.0,1500.0
13:30:15.082,STABILIZE,-35.3632622,149.1652375,0,-0.001001225202344358,0.000988470739684999,0.02097194641828537,0.00036871153861284256,0.00023817946203052998,0.0013939699856564403,0,2,-1000,1,0,0,-1,2,0,583920,583.9199829101562,0.0,1500.0
13:30:15.283,STABILIZE,-35.363262,149.1652377,1847,0.03512124717235565,-0.0030307872220873833,0.01985606737434864,0.04488884285092354,-0.008218902163207531,0.002800942864269018,0,0,-1015,47,-6,1,1,12,-148,585760,585.3800048828125,0.0,1500.0
13:30:15.485,AUTO,-35.363262,149.1652377,1847,0.03512124717235565,-0.0030307872220873833,0.01985606737434864,0.04488884285092354,-0.008218902163207531,0.002800942864269018,0,-1,-1006,45,-7,2,1,12,-148,585760,585.760009765625,0.0,1500.0
13:30:15.686,AUTO,-35.3632619,149.1652382,2230,0.045885298401117325,-0.005339250899851322,0.020081771537661552,0.04233480244874954,-0.009556840173900127,0.003324490273371339,0,-3,-1002,43,-8,3,3,21,-149,586150,586.1499633789062,0.0,1500.0
13:30:15.887,AUTO,-35.3632618,149.1652389,2615,0.0559004582464695,-0.008051769807934761,0.020373186096549034,0.03781629726290703,-0.011485434137284756,0.0033681930508464575,1,-5,-1000,38,-10,3,5,32,-149,586530,586.5299682617188,0.0,1500.0
13:30:16.088,AUTO,-35.3632616,149.1652399,3000,0.06101725995540619,-0.007994013838469982,-0.009030408225953579,-0.030243491753935814,0.03826317936182022,-0.06049082800745964,1,-8,-991,-29,39,-60,8,44,-148,586920,586.9199829101562,0.0,1500.0
13:30:16.289,AUTO,-35.3632613,149.1652412,3379,0.035880547016859055,0.015610952861607075,-0.03268865495920181,-0.15636731684207916,0.08582746982574463,-0.0971853956580162,3,-11,-991,-155,86,-97,9,54,-146,587290,587.2899780273438,0.0,1500.0
13:30:16.490,AUTO,-35.3632613,149.1652412,3379,0.035880547016859055,0.015610952861607075,-0.03268865495920181,-0.15636731684207916,0.08582746982574463,-0.0971853956580162,3,-11,-991,-155,86,-97,9,54,-146,587290,587.2899780273438,0.0,1500.0
13:30:16.690,AUTO,-35.3632613,149.1652412,3379,0.035880547016859055,0.015610952861607075,-0.03268865495920181,-0.15636731684207916,0.08582746982574463,-0.0971853956580162,3,-11,-991,-155,86,-97,9,54,-146,587290,587.2899780273438,0.0,1500.0
