,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
18:15:48.171,47673.0,0.5,0.5,4.7,0.25,0.8,0.0,24008.0,100.0,1.0,0.1,50.0,50.0,706.0,0.0
18:15:54.034,59704.0,0.3,0.4,-5.9,0.25,2.6,0.0,5461.0,240.0,1.0,0.1,50.0,50.0,165.0,0.0
18:15:59.840,179935.0,0.7,0.5,-9.0,0.25,0.4,0.0,22132.0,500.0,1.0,0.1,50.0,50.0,120.0,0.0
18:16:04.775,24701.0,0.3,1.2,1.8,0.25,1.0,0.0,9214.0,40.0,1.0,0.1,50.0,50.0,159.0,0.0
18:16:10.264,51150.0,0.4,0.5,-5.6,0.25,0.3,0.0,99.0,40.0,1.0,0.1,50.0,50.0,278.0,0.0
18:16:16.151,79495.0,0.3,0.2,0.2,0.25,0.1,0.0,2112.0,760.0,1.0,0.1,50.0,50.0,547.0,0.0
18:16:22.185,27280.0,0.5,1.3,-3.1,0.25,2.8,0.0,12023.0,410.0,1.0,0.1,50.0,50.0,93.0,0.0
18:16:28.091,267980.0,0.3,0.3,3.3,0.25,1.9,0.0,12639.0,630.0,1.0,0.1,50.0,50.0,169.0,0.0
18:16:34.019,61769.0,0.2,0.3,-6.8,0.25,1.6,0.0,959.0,500.0,1.0,0.1,50.0,50.0,129.0,0.0
18:16:40.077,154260.0,0.3,0.2,-6.8,0.25,4.4,0.0,5654.0,500.0,1.0,0.1,50.0,50.0,62.0,0.0
18:16:46.171,40301.0,0.7,0.2,-5.9,0.25,2.4,0.0,1782.0,440.0,1.0,0.1,50.0,50.0,154.0,0.0
18:16:52.167,85380.0,0.5,0.7,-2.6,0.25,2.9,0.0,19917.0,520.0,1.0,0.1,50.0,50.0,66.0,0.0
18:16:58.207,236073.0,0.3,0.5,7.7,0.25,0.2,0.0,18792.0,80.0,1.0,0.1,50.0,50.0,304.0,0.0
18:17:04.166,5864.0,0.2,0.4,-4.8,0.25,3.1,0.0,955.0,220.0,1.0,0.1,50.0,50.0,376.0,0.0
18:17:10.155,16183.0,0.2,0.5,0.4,0.25,3.1,0.0,22865.0,350.0,1.0,0.1,50.0,50.0,49.0,0.0
18:17:16.248,22362.0,0.2,0.7,-5.2,0.25,2.4,0.0,2806.0,470.0,1.0,0.1,50.0,50.0,987.0,0.0
18:17:22.189,56816.0,0.2,0.5,1.4,0.25,2.4,0.0,3165.0,470.0,1.0,0.1,50.0,50.0,438.0,0.0
18:17:28.205,172533.0,0.7,1.1,-5.6,0.25,4.4,0.0,11841.0,110.0,1.0,0.1,50.0,50.0,163.0,0.0
18:17:34.122,123226.0,0.4,0.4,-5.2,0.25,0.4,0.0,18729.0,730.0,1.0,0.1,50.0,50.0,202.0,0.0
18:17:40.035,72195.0,0.9,0.7,-2.2,0.25,0.4,0.0,1132.0,440.0,1.0,0.1,50.0,50.0,72.0,0.0
18:17:46.107,135734.0,0.5,1.5,-7.1,0.25,0.4,0.0,8712.0,560.0,1.0,0.1,50.0,50.0,575.0,0.0
