,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
10:59:27.250,5.0,5.0,0.0,-7.0,0.33,100.0,1.0,-29.0,4.9,70.0,47.0,4.0,2.0,0.4,0.0,13012.0,0.3,2.0,1000.0,1.0,0.1,0.0,386.0,320.0,0.5
10:59:40.332,5.0,5.0,0.0,-6.0,0.66,-5.0,1.0,-98.0,6.5,-1.0,63.0,4.5,2.0,0.17,0.0,8945.0,1.1,2.0,530.0,1.0,0.1,0.0,1000.0,718.0,0.5
11:00:12.491,5.0,5.0,0.0,-88.0,0.92,85.0,1.0,47.0,2.2,-1.0,-1.0,2.5,5.5,0.38,0.0,18438.0,0.9,0.4,510.0,1.0,0.1,0.0,0.0,288.0,0.5
11:00:41.180,5.0,5.0,0.0,100.0,1.0,100.0,1.0,64.0,3.4,58.0,2.0,6.0,3.5,0.35,0.0,21910.0,0.6,2.0,540.0,1.0,0.1,0.0,624.0,511.0,0.5
11:01:23.426,5.0,5.0,0.0,35.0,0.2,45.0,1.0,-52.0,2.3,70.0,65.0,6.0,4.5,0.4,0.0,32000.0,1.1,0.5,240.0,1.0,0.1,0.0,680.0,36.0,0.5
