time_stamp,EK2_ALT_SOURCE,MODE,alt,lat,lon,relative_alt,vx,vy,vz,VFR_HUD_alt,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT
10:58:51,0.0,AUTO,618833.3333333334,-35.363264566666665,149.1652034,34898.166666666664,-93.83333333333333,103.33333333333333,-138.66666666666666,618.8333129882812,29.0,5.333333333333333,-1006.3333333333334,-16.833333333333332,-187.5,43.833333333333336,0.17800936102867126,0.003332423201451699,-0.31901418666044873,-0.01780397491529584,-0.18891988943020502,0.04394055716693401,1500.0
10:58:54,0.0,AUTO,622965.0,-35.363216525,149.1652529,39031.5,316.25,-13.75,-145.5,622.9649810791016,-48.0,-53.5,-1042.75,-46.0,137.75,-44.5,-0.10227991826832294,-0.024149799719452858,-0.3056952953338623,-0.04739695694297552,0.1374496202915907,-0.04536663182079792,1500.0
10:59:26,0.0,AUTO,633930.0,-35.36310846666667,149.16487363333331,49995.666666666664,3.6666666666666665,-3.6666666666666665,0.0,633.9299926757812,0.0,-5.0,-998.6666666666666,261.3333333333333,-12.333333333333334,-0.6666666666666666,0.008651763821641604,-0.007682693190872669,-1.0901376406351726,0.26594605048497516,-0.012981147660563389,-0.001391803923373421,1500.0
10:59:39,0.0,RTL,633960.0,-35.36324098,149.16518390000002,50025.8,-144.4,307.2,-0.8,633.9599609375,67.2,27.8,-1001.4,-417.2,-49.6,-7.2,-0.04408146515488624,-0.02169850580394268,-1.089278554916382,-0.4176755607128143,-0.05027843937277794,-0.009406557865440845,1500.0
11:00:11,0.0,RTL,617203.3333333334,-35.36325845,149.16524026666664,33267.666666666664,-33.166666666666664,-18.166666666666668,100.0,617.2033081054688,-0.3333333333333333,60.333333333333336,-1013.5,1382.6666666666667,-7.666666666666667,1.0,-0.020025742861131828,-0.0017570455383975059,-1.0869522492090862,1.3777822653452556,-0.008543894936641058,-0.0006739771148810784,1500.0
11:00:40,0.0,RTL,593770.0,-35.363260875,149.1652385,9833.25,-19.5,-9.5,34.75,593.7699890136719,-3.25,-13.25,-991.75,93.25,-1.0,2.25,0.007190716452896595,-0.001450006166123785,-1.085240215063095,0.10257039964199066,-0.001665658870479092,0.0005288586835376918,1500.0
11:01:22,0.0,RTL,584450.0,-35.36326053333334,149.16523866666668,517.0,-24.333333333333332,-11.0,30.333333333333332,584.4499918619791,-2.3333333333333335,-20.666666666666668,-999.0,-17.333333333333332,-0.3333333333333333,-0.3333333333333333,0.003837922995444387,-0.0020888420986011624,-1.0846657355626423,-0.007123413185278575,-0.0016327553894370794,-0.0031384809408336878,1500.0
