,ADSB_LIST_ALT,ADSB_LIST_RADIUS,FOLL_DIST_MAX,COMPASS_CUS_ROLL,ACRO_RP_EXPO,PILOT_TKOFF_ALT,ACRO_Y_EXPO,PILOT_Y_EXPO,AHRS_CUSTOM_ROLL,IM_STB_COL_1,IM_STB_COL_4,H_CYC_MAX,LOIT_BRK_ACCEL,TMODE_TRIM_AUTO,IM_STB_COL_2,IM_STB_COL_3,EK3_GSF_RST_MAX,ATC_RAT_YAW_P,ATC_ANG_YAW_P,EK2_GSF_RST_MAX,ATC_RAT_YAW_I,ATC_RAT_YAW_D,FHLD_BRAKE_RATE,COMPASS_CUS_YAW,AHRS_CUSTOM_YAW
17:03:31.698,0.0,0.0,1.0,-147.0,-0.5,240.0,-1.0,-0.5,175.0,24.0,3.0,2700.0,101.0,0.0,6.0,10.0,5.0,0.315,3.0,10.0,0.18,0.0,1.0,-67.0,-34.0
17:03:36.564,0.0,0.0,1.0,-176.0,-0.5,820.0,-1.0,-0.5,25.0,12.0,29.0,2100.0,56.0,0.0,37.0,44.0,6.0,0.235,3.0,4.0,0.12,0.01,1.0,-38.0,6.0
17:03:40.679,0.0,0.0,1.0,-63.0,-0.5,210.0,-1.0,-0.5,-172.0,42.0,16.0,400.0,231.0,0.0,8.0,71.0,4.0,0.405,3.0,7.0,0.03,0.01,1.0,-167.0,78.0
17:03:45.745,0.0,0.0,1.0,-3.0,-0.5,80.0,-1.0,-0.5,-66.0,76.0,18.0,2100.0,91.0,0.0,44.0,25.0,10.0,0.41,3.0,4.0,0.15,0.01,1.0,69.0,-131.0
17:03:50.636,0.0,0.0,1.0,-107.0,-0.5,290.0,-1.0,-0.5,-63.0,24.0,64.0,2700.0,157.0,0.0,62.0,55.0,3.0,0.215,3.0,4.0,0.06,0.01,1.0,178.0,72.0
17:03:55.040,0.0,0.0,1.0,-15.0,-0.5,590.0,-1.0,-0.5,-18.0,18.0,50.0,2800.0,82.0,0.0,11.0,16.0,3.0,0.225,3.0,4.0,0.12,0.01,1.0,-143.0,-60.0
17:04:00.486,0.0,0.0,1.0,-169.0,-0.5,780.0,-1.0,-0.5,-115.0,76.0,11.0,400.0,68.0,0.0,6.0,64.0,5.0,0.235,3.0,7.0,0.07,0.0,1.0,-90.0,27.0
17:04:04.636,0.0,0.0,1.0,-163.0,-0.5,380.0,-1.0,-0.5,14.0,63.0,3.0,2600.0,149.0,0.0,34.0,71.0,10.0,0.325,3.0,3.0,0.04,0.01,1.0,-173.0,51.0
17:04:09.425,0.0,0.0,1.0,-129.0,-0.5,310.0,-1.0,-0.5,101.0,100.0,29.0,1800.0,144.0,0.0,18.0,74.0,7.0,0.525,3.0,3.0,0.13,0.0,1.0,-177.0,67.0
17:04:14.586,0.0,0.0,1.0,159.0,-0.5,640.0,-1.0,-0.5,27.0,24.0,62.0,300.0,213.0,0.0,47.0,4.0,7.0,0.265,3.0,3.0,0.04,0.0,1.0,-153.0,-145.0
17:04:18.923,0.0,0.0,1.0,-115.0,-0.5,510.0,-1.0,-0.5,-80.0,44.0,98.0,1700.0,79.0,0.0,11.0,24.0,8.0,0.275,3.0,8.0,0.08,0.0,1.0,48.0,-41.0
17:04:23.780,0.0,0.0,1.0,-18.0,-0.5,60.0,-1.0,-0.5,141.0,24.0,16.0,900.0,189.0,0.0,62.0,24.0,5.0,0.51,3.0,8.0,0.15,0.0,1.0,-64.0,-42.0
17:04:28.821,0.0,0.0,1.0,-173.0,-0.5,60.0,-1.0,-0.5,114.0,3.0,31.0,300.0,66.0,0.0,35.0,12.0,3.0,0.45,3.0,9.0,0.08,0.0,1.0,101.0,-95.0
17:04:33.719,0.0,0.0,1.0,-147.0,-0.5,150.0,-1.0,-0.5,-145.0,92.0,92.0,1100.0,40.0,0.0,69.0,8.0,4.0,0.365,3.0,3.0,0.06,0.0,1.0,-173.0,72.0
17:04:38.653,0.0,0.0,1.0,-22.0,-0.5,190.0,-1.0,-0.5,-127.0,81.0,13.0,2600.0,110.0,0.0,58.0,80.0,3.0,0.235,3.0,5.0,0.04,0.01,1.0,-42.0,175.0
17:04:42.829,0.0,0.0,1.0,59.0,-0.5,190.0,-1.0,-0.5,-151.0,15.0,22.0,2800.0,63.0,0.0,48.0,62.0,8.0,0.235,3.0,6.0,0.12,0.01,1.0,8.0,130.0
17:04:47.749,0.0,0.0,1.0,-47.0,-0.5,240.0,-1.0,-0.5,93.0,8.0,35.0,4300.0,72.0,0.0,41.0,1.0,10.0,0.45,3.0,10.0,0.06,0.0,1.0,-82.0,-95.0
17:04:52.765,0.0,0.0,1.0,88.0,-0.5,440.0,-1.0,-0.5,-153.0,86.0,37.0,200.0,71.0,0.0,19.0,50.0,7.0,0.375,3.0,3.0,0.11,0.0,1.0,-111.0,-42.0
17:04:56.844,0.0,0.0,1.0,40.0,-0.5,220.0,-1.0,-0.5,101.0,11.0,63.0,2400.0,224.0,0.0,21.0,95.0,6.0,0.295,3.0,4.0,0.13,0.0,1.0,-22.0,-176.0
17:05:00.838,0.0,0.0,1.0,56.0,-0.5,670.0,-1.0,-0.5,25.0,19.0,88.0,1400.0,36.0,0.0,63.0,6.0,3.0,0.525,3.0,4.0,0.04,0.01,1.0,-103.0,-99.0
17:05:05.735,0.0,0.0,1.0,-101.0,-0.5,180.0,-1.0,-0.5,-175.0,8.0,57.0,2000.0,129.0,0.0,1.0,38.0,7.0,0.345,3.0,9.0,0.15,0.0,1.0,-145.0,-107.0
17:05:10.780,0.0,0.0,1.0,3.0,-0.5,80.0,-1.0,-0.5,-142.0,8.0,69.0,1100.0,69.0,0.0,2.0,41.0,3.0,0.205,3.0,5.0,0.08,0.0,1.0,159.0,-26.0
17:05:15.183,0.0,0.0,1.0,27.0,-0.5,10.0,-1.0,-0.5,-45.0,8.0,8.0,200.0,66.0,0.0,6.0,6.0,4.0,0.325,3.0,3.0,0.2,0.0,1.0,56.0,-37.0
17:05:20.595,0.0,0.0,1.0,-13.0,-0.5,210.0,-1.0,-0.5,-14.0,13.0,3.0,400.0,66.0,0.0,56.0,89.0,3.0,0.385,3.0,5.0,0.18,0.0,1.0,123.0,-159.0
