time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,chan4_raw,RTL_ALT
17:03:04.494,STABILIZE,-35.3632621,149.1652374,0,-0.0004529709985945374,0.0015829912154003978,0.028694024309515953,0.0003251012822147459,0.000308947084704414,0.0024342190008610487,0,1,-1000,0,0,0,0,0,0,1500,1500.0
17:03:04.695,STABILIZE,-35.3632621,149.1652374,0,-0.0004529709985945374,0.0015829912154003978,0.028694024309515953,0.0003251012822147459,0.000308947084704414,0.0024342190008610487,0,1,-1000,0,0,0,0,0,0,1500,1500.0
17:03:04.895,STABILIZE,-35.3632621,149.1652374,0,-0.0004529709985945374,0.0015829912154003978,0.028694024309515953,0.0003251012822147459,0.000308947084704414,0.0024342190008610487,0,1,-1000,0,0,0,0,0,0,1500,1500.0
17:03:05.096,STABILIZE,-35.3632621,149.1652374,0,-0.0004529709985945374,0.0015829912154003978,0.028694024309515953,0.0003251012822147459,0.000308947084704414,0.0024342190008610487,0,1,-1000,0,0,0,0,0,0,1500,1500.0
17:03:05.297,STABILIZE,-35.3632621,149.1652374,0,-0.0004529709985945374,0.0015829912154003978,0.028694024309515953,0.0003251012822147459,0.000308947084704414,0.0024342190008610487,0,1,-1000,0,0,0,0,0,0,1500,1500.0
17:03:05.498,STABILIZE,-35.3632621,149.1652374,0,-0.0003480246232356876,0.0015558195300400257,0.028085824102163315,0.00032937159994617105,0.000245666247792542,0.0022988617420196533,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:05.698,STABILIZE,-35.3632621,149.1652374,0,-0.0003480246232356876,0.0015558195300400257,0.028085824102163315,0.00032937159994617105,0.000245666247792542,0.0022988617420196533,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:05.899,STABILIZE,-35.3632621,149.1652374,0,-0.0003902555617969483,0.001507146516814828,0.027950569987297058,0.00020412745652720332,0.0003024183679372072,0.002304649446159601,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:06.100,STABILIZE,-35.3632621,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:06.301,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:06.502,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:06.704,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:06.905,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:07.107,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:07.308,STABILIZE,-35.3632622,149.1652374,0,-0.0004269446071702987,0.0014725367072969675,0.027787068858742714,0.00013316786498762667,0.00025627159629948437,0.0022871207911521196,0,1,-1000,0,0,0,-2,1,-1,1500,1500.0
17:03:07.510,STABILIZE,-35.3632622,149.1652375,0,-0.0006675730692222714,0.001219949801452458,0.027112994343042374,0.0001976831117644906,0.00023119771503843367,0.0021762889809906483,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:07.711,STABILIZE,-35.3632622,149.1652375,0,-0.0006675730692222714,0.001219949801452458,0.027112994343042374,0.0001976831117644906,0.00023119771503843367,0.0021762889809906483,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:07.912,STABILIZE,-35.3632622,149.1652375,0,-0.0006675730692222714,0.001219949801452458,0.027112994343042374,0.0001976831117644906,0.00023119771503843367,0.0021762889809906483,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:08.112,STABILIZE,-35.3632622,149.1652374,0,-0.0006675730692222714,0.001219949801452458,0.027112994343042374,0.0001976831117644906,0.00023119771503843367,0.0021762889809906483,0,1,-1000,0,1,0,-1,1,-1,1500,1500.0
17:03:08.313,STABILIZE,-35.3632622,149.1652374,0,-0.0006675730692222714,0.001219949801452458,0.027112994343042374,0.0001976831117644906,0.00023119771503843367,0.0021762889809906483,0,1,-1000,0,1,0,-1,1,-1,1500,1500.0
17:03:08.514,STABILIZE,-35.3632622,149.1652374,0,-0.0008747938554733992,0.001049616141244769,0.026488738134503365,0.00021060951985418797,0.00019881757907569408,0.00211554323323071,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:08.715,STABILIZE,-35.3632622,149.1652374,0,-0.0008747938554733992,0.001049616141244769,0.026488738134503365,0.00021060951985418797,0.00019881757907569408,0.00211554323323071,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:08.916,STABILIZE,-35.3632622,149.1652374,0,-0.0008747938554733992,0.001049616141244769,0.026488738134503365,0.00021060951985418797,0.00019881757907569408,0.00211554323323071,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:09.117,STABILIZE,-35.3632622,149.1652374,0,-0.0008747938554733992,0.001049616141244769,0.026488738134503365,0.00021060951985418797,0.00019881757907569408,0.00211554323323071,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:09.318,STABILIZE,-35.3632622,149.1652374,0,-0.0008747938554733992,0.001049616141244769,0.026488738134503365,0.00021060951985418797,0.00019881757907569408,0.00211554323323071,0,1,-1000,0,0,0,-1,1,-1,1500,1500.0
17:03:09.519,STABILIZE,-35.3632621,149.1652375,0,-0.0006911014206707478,0.0009877384873107076,0.026139169931411743,0.0002253295388072729,0.0002133799425791949,0.0019519238267093897,0,1,-1000,0,1,0,-1,2,0,1500,1500.0
17:03:09.720,STABILIZE,-35.3632621,149.1652375,0,-0.0006911014206707478,0.0009877384873107076,0.026139169931411743,0.0002253295388072729,0.0002133799425791949,0.0019519238267093897,0,1,-1000,0,1,0,-1,2,0,1500,1500.0
17:03:09.922,STABILIZE,-35.3632621,149.1652375,0,-0.0006911014206707478,0.0009877384873107076,0.026139169931411743,0.0002253295388072729,0.0002133799425791949,0.0019519238267093897,0,1,-1000,0,1,0,-1,2,0,1500,1500.0
17:03:10.123,STABILIZE,-35.3632621,149.1652375,0,-0.0006911014206707478,0.0009877384873107076,0.026139169931411743,0.0002253295388072729,0.0002133799425791949,0.0019519238267093897,0,1,-1000,0,1,0,-1,1,0,1500,1500.0
17:03:10.323,STABILIZE,-35.3632621,149.1652375,0,-0.0009100322495214641,0.0009649585699662566,0.025708599016070366,0.00022955675376579165,0.00023909108131192625,0.0020539979450404644,0,1,-1000,0,0,0,-1,1,0,1500,1500.0
