time_stamp,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,chan4_raw,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed
17:04:16,1500.0,-35.362917933333335,149.1657415,50015.0,330.6666666666667,588.0,-5.666666666666667,1500.0,-130.66666666666666,-74.0,-983.3333333333334,-6.0,15.666666666666666,-1.3333333333333333,AUTO,0.08322122693061829,-0.134521946310997,1.0609602530797322,-0.006847895060976346,0.014756168549259504,-0.002220502123236656
17:04:18,1500.0,-35.36285613333333,149.1658793,50019.333333333336,332.0,586.6666666666666,4.0,1230.0,-2.6666666666666665,-149.0,-991.0,34.333333333333336,11.333333333333334,-722.0,AUTO,0.15381251275539398,-0.0048392087531586485,0.02314002253115177,0.033777049432198204,0.010551741036276022,-0.7232237855593363
17:04:20,1500.0,-35.36279616666667,149.16600996666668,50005.666666666664,329.3333333333333,595.0,1.0,1500.0,137.66666666666666,-57.0,-981.6666666666666,1.6666666666666667,15.666666666666666,34.333333333333336,AUTO,0.05449220910668373,0.15606441100438437,-1.137868086496989,0.0013140887022018433,0.015074139150480429,0.03343229740858078
17:04:22,1500.0,-35.3627376,149.16614246666666,50007.333333333336,325.3333333333333,605.6666666666666,0.0,1500.0,143.66666666666666,-53.666666666666664,-987.6666666666666,2.0,5.333333333333333,2.0,AUTO,0.06907885521650314,0.14204861720403036,-1.0691022078196208,0.0011709754665692647,0.0041240012894074125,0.001269349828362465
17:04:24,1500.0,-35.36267876666667,149.16627476666667,50015.666666666664,330.3333333333333,599.3333333333334,0.6666666666666666,1500.0,141.33333333333334,-65.66666666666667,-987.6666666666666,31.0,1.0,2.3333333333333335,AUTO,0.0696105808019638,0.13820869227250418,-1.0695528984069824,0.030277781188488007,-1.537551482518514e-05,0.00162445567548275
17:04:26,1500.0,-35.36261966666667,149.16640546666665,49995.333333333336,333.3333333333333,600.0,0.3333333333333333,1500.0,135.33333333333334,-63.666666666666664,-986.0,-6.0,-5.0,10.0,AUTO,0.07868810246388118,0.14025371273358664,-1.0691709915796916,-0.0074973249187072115,-0.006606309519459804,0.008692413568496704
17:04:28,1500.0,-35.36256013333334,149.1665363,50000.333333333336,333.6666666666667,600.0,0.3333333333333333,1464.0,145.0,-63.0,-987.6666666666666,2.3333333333333335,-14.333333333333334,-129.33333333333334,AUTO,0.06542108952999115,0.14743199944496155,-1.139299790064494,0.0011979689200719197,-0.01629585896929105,-0.1311982125043869
17:04:30,1500.0,-35.36250063333333,149.1666678,50007.333333333336,333.6666666666667,595.0,-2.0,1464.0,161.33333333333334,-20.666666666666668,-999.6666666666666,-20.666666666666668,-27.0,-115.66666666666667,AUTO,0.01724176558976372,0.14517498513062796,-1.3865541617075603,-0.02163254205758373,-0.028532635420560837,-0.11773483703533809
17:04:32,1500.0,-35.36244593333333,149.16678926666665,50086.333333333336,274.0,492.3333333333333,-0.3333333333333333,1500.0,129.0,-20.0,-987.6666666666666,-257.0,-41.0,9.666666666666666,AUTO,-0.05141715332865715,0.05884263291954994,-1.4292045831680298,-0.25923733909924823,-0.042938689390818276,0.008243957534432411
17:04:34,1500.0,-35.3624073,149.16687706666667,50023.0,165.33333333333334,295.6666666666667,2.3333333333333335,1500.0,81.0,31.0,-1005.3333333333334,510.6666666666667,-42.333333333333336,44.0,AUTO,-0.06420830140511195,-0.01719652224952976,-1.424997051556905,0.507460338373979,-0.04406701990713676,0.042999559392531715
17:04:36,1500.0,-35.362391233333334,149.16691383333335,49978.0,18.666666666666668,15.0,1.0,1500.0,5.0,21.0,-1018.3333333333334,427.3333333333333,-31.333333333333332,6.333333333333333,AUTO,-0.09536401182413101,-0.1413236210743586,-1.4149502913157146,0.4252945656577746,-0.03338987442354361,0.005221209682834645
17:04:38,1500.0,-35.36240166666666,149.16688543333336,49929.0,-117.33333333333333,-269.3333333333333,1.6666666666666667,1500.0,-59.0,-36.0,-1007.6666666666666,0.6666666666666666,15.666666666666666,-364.6666666666667,AUTO,0.034603901828328766,-0.20067748427391052,-1.9899611075719197,-0.0011836538712183635,0.014731242321431637,-0.36655463006657857
17:04:40,1500.0,-35.36243286666667,149.1668032,49919.666666666664,-205.33333333333334,-470.6666666666667,2.0,1500.0,-100.66666666666667,-61.333333333333336,-995.6666666666666,17.0,-16.0,5.0,AUTO,0.07296953598658244,-0.20719710985819498,-2.0178155104319253,0.01518052319685618,-0.01751773866514365,0.0032423566250751414
17:04:42,1500.0,-35.36247783333334,149.16668296666666,49956.0,-269.0,-600.6666666666666,-4.666666666666667,1009.0,-0.3333333333333333,-140.66666666666666,-992.3333333333334,-36.333333333333336,26.333333333333332,-727.0,AUTO,0.17717700203259787,-0.018183739235003788,-0.9744388262430826,-0.038795253882805504,0.025995341983313363,-0.7295587062835693
17:04:44,1500.0,-35.3625293,149.16654753333333,50065.0,-273.0,-613.0,1.0,1500.0,139.0,-59.0,-977.6666666666666,44.0,-5.0,50.0,AUTO,0.04827512055635452,0.150617778301239,2.075778325398763,0.04230567875007788,-0.006603386253118515,0.048539914190769196
17:04:46,1500.0,-35.362579233333335,149.16641043333334,50004.333333333336,-277.3333333333333,-628.0,-0.3333333333333333,1500.0,141.66666666666666,-73.33333333333333,-996.3333333333334,-28.0,-12.666666666666666,-4.0,AUTO,0.06989211589097977,0.1410678674777349,2.147820313771566,-0.030387811983625095,-0.014484545992066463,-0.00533369059364001
17:04:48,1500.0,-35.3626301,149.16627296666667,50004.666666666664,-285.0,-625.0,0.3333333333333333,1500.0,139.33333333333334,-69.33333333333333,-990.3333333333334,11.666666666666666,8.0,1.3333333333333333,AUTO,0.07192445298035939,0.13849575320879617,2.1495985984802246,0.009343120890359083,0.007141740255368252,2.858582107971112e-05
17:04:50,1500.0,-35.36268186666666,149.1661364,50006.333333333336,-286.0,-622.3333333333334,0.3333333333333333,1500.0,141.66666666666666,-68.66666666666667,-988.0,23.333333333333332,9.666666666666666,5.333333333333333,AUTO,0.07026765992244084,0.14230613907178244,2.150205612182617,0.02143451136847337,0.007821924363573393,0.004214461931648354
17:04:52,1500.0,-35.36273336666667,149.1660009,49996.0,-287.3333333333333,-623.6666666666666,0.0,1262.0,156.66666666666666,-24.666666666666668,-991.6666666666666,7.666666666666667,-7.666666666666667,-770.6666666666666,AUTO,0.026206082353989284,0.15534148613611856,1.848533829053243,0.005699859311183293,-0.009520894925420484,-0.7728917400042216
17:04:54,1500.0,-35.36278556666667,149.1658652,50001.0,-288.0,-621.6666666666666,0.0,1262.0,37.333333333333336,146.33333333333334,-985.3333333333334,-9.0,-6.666666666666667,-710.6666666666666,AUTO,-0.15529940525690714,0.03478795709088445,0.360075647632281,-0.011706523597240448,-0.008474788162857294,-0.7131704092025757
17:04:56,1500.0,-35.362837066666664,149.16572823333334,50003.333333333336,-279.3333333333333,-624.0,-0.3333333333333333,1500.0,-14.666666666666666,158.0,-988.3333333333334,-9.0,14.333333333333334,16.0,AUTO,-0.15654646853605905,-0.02341555121044318,0.003793046266461412,-0.0113090251882871,0.012518272424737612,0.014679906889796257
17:04:58,1500.0,-35.36288703333333,149.1655913666667,49997.333333333336,-284.6666666666667,-618.3333333333334,0.0,1500.0,-18.0,153.66666666666666,-989.0,-2.3333333333333335,11.333333333333334,6.0,AUTO,-0.15326145788033804,-0.011970704731841883,0.00522953737527132,-0.004174684019138415,0.009667641793688139,0.004933794533523421
17:05:00,1500.0,-35.3629379,149.16545626666667,49977.333333333336,-290.6666666666667,-617.0,0.0,1500.0,-9.0,156.66666666666666,-986.3333333333334,3.6666666666666665,4.333333333333333,4.333333333333333,AUTO,-0.16335793336232504,-0.007197506260126829,0.0066186198964715,0.0011068104455868404,0.002470804494805634,0.002844806139667829
17:05:02,1500.0,-35.362989633333335,149.16532026666667,49985.0,-291.6666666666667,-619.3333333333334,-0.6666666666666666,1500.0,-13.333333333333334,157.0,-989.6666666666666,4.0,21.666666666666668,5.0,AUTO,-0.15782751639684042,-0.012645469047129154,0.009297186508774757,0.0017463515202204387,0.020192973936597507,0.003506806679069996
17:05:04,1500.0,-35.36304156666666,149.16518416666668,49987.333333333336,-288.6666666666667,-617.6666666666666,-0.6666666666666666,1443.0,-37.0,160.0,-994.3333333333334,15.0,26.666666666666668,-315.6666666666667,AUTO,-0.15553012490272522,-0.03608475128809611,-0.13166484236717224,0.013075650980075201,0.024901449369887512,-0.31834261616071063
17:05:06,1500.0,-35.3630936,149.16504806666669,49986.333333333336,-288.6666666666667,-616.6666666666666,-2.3333333333333335,1443.0,-111.66666666666667,101.0,-983.6666666666666,-2.6666666666666665,-0.3333333333333333,-266.6666666666667,AUTO,-0.10534480462471645,-0.11261764665444692,-0.6790577173233032,-0.005245319257179896,-0.002899266624202331,-0.2689544161160787
17:05:08,1500.0,-35.36314363333333,149.16491426666667,50060.0,-259.6666666666667,-567.3333333333334,-6.333333333333333,1500.0,-115.33333333333333,81.33333333333333,-983.3333333333334,-108.66666666666667,22.0,14.333333333333334,AUTO,-0.022470589727163315,-0.09032858908176422,-0.7897372444470724,-0.11035389282430212,0.020171398296952248,0.01220124401152134
17:05:10,1500.0,-35.3631838,149.16480583333336,50052.0,-180.0,-394.6666666666667,1.6666666666666667,1500.0,-89.0,89.66666666666667,-1006.0,275.3333333333333,17.0,-31.0,AUTO,0.053700887908538185,-0.043375114599863686,-0.7877533237139384,0.27101922035217285,0.014980543249597153,-0.03344739104310671
17:05:12,1500.0,-35.36320773333333,149.16474133333332,50005.666666666664,-82.66666666666667,-190.66666666666666,1.3333333333333333,1500.0,-43.666666666666664,59.333333333333336,-1005.6666666666666,664.3333333333334,29.0,-7.0,AUTO,0.0830446978410085,-0.004202562112671633,-0.7849676410357157,0.6616643170515696,0.02728370452920596,-0.009714107882852355
17:05:14,1500.0,-35.36321576666667,149.1647193,49980.333333333336,-15.666666666666666,-39.666666666666664,0.0,1500.0,-6.0,-13.666666666666666,-1000.0,-296.0,-0.6666666666666666,4.0,AUTO,0.03305134984354178,0.009218211906651655,-0.7824161052703857,-0.29681187868118286,-0.0027507300643871226,0.002379595534875989
17:05:16,1500.0,-35.36321673333333,149.16471863333334,49996.0,-2.6666666666666665,-2.3333333333333335,0.0,1373.0,0.6666666666666666,15.0,-997.6666666666666,185.0,-23.0,-737.6666666666666,AUTO,-0.0017442687725027402,-0.012728195792684952,-1.8467743794123332,0.18200143178304037,-0.02536906488239765,-0.7398305932680765
17:05:18,1500.0,-35.36321813333333,149.16471793333332,50004.666666666664,-6.666666666666667,-26.0,0.0,1500.0,0.0,-26.333333333333332,-996.3333333333334,-352.6666666666667,35.666666666666664,257.3333333333333,AUTO,-0.00262014614418149,0.01501383182282249,-2.94525154431661,-0.35342587530612946,0.03458528406918049,0.2554757197697957
17:05:20,1500.0,-35.3632177,149.16472233333334,50005.666666666664,27.666666666666668,58.666666666666664,1.0,1500.0,-4.666666666666667,24.666666666666668,-1005.6666666666666,4.0,18.333333333333332,-755.6666666666666,AUTO,-0.0652917983631293,0.024097394198179245,-0.9822631676991781,0.0008139507845044136,0.016974114657690127,-0.7585112055142721
17:05:22,1500.0,-35.3632106,149.16475119999998,49980.666666666664,72.66666666666667,208.66666666666666,3.0,1500.0,-48.666666666666664,-17.333333333333332,-1002.3333333333334,-138.66666666666666,-41.666666666666664,-697.3333333333334,AUTO,-0.03820409377415975,-0.14196626593669256,1.7123754819234211,-0.1402727464834849,-0.043728298197189965,-0.7000275651613871
17:05:24,1500.0,-35.36319433333333,149.16482023333333,49937.666666666664,121.33333333333333,405.6666666666667,1.6666666666666667,1500.0,-78.66666666666667,-52.333333333333336,-997.3333333333334,23.0,-25.0,21.333333333333332,AUTO,0.05535393829147021,-0.1813009281953176,1.2846895456314087,0.02142779529094696,-0.027167420834302902,0.01993659286138912
17:05:26,1500.0,-35.3631691,149.16493183333333,49936.333333333336,161.33333333333334,573.3333333333334,-4.0,1500.0,-115.0,-64.0,-989.3333333333334,-5.0,5.666666666666667,0.6666666666666666,AUTO,0.07084031403064728,-0.16709505518277487,1.2897398074467976,-0.0074661777665217715,0.003718047092358271,-0.001463508155817787
