,A.AUTO1
17:03:05.900,-1
17:03:06.100,-1
17:03:06.302,-1
17:03:06.503,-1
17:03:06.704,-1
17:03:06.906,-1
17:03:07.108,-1
17:03:07.309,-1
17:03:07.510,-1
17:03:07.711,-1
17:03:07.912,-1
17:03:08.113,-1
17:03:08.313,-1
17:03:08.515,-1
17:03:08.716,-1
17:03:08.916,-1
17:03:09.117,-1
17:03:09.318,-1
17:03:09.520,-1
17:03:09.721,-1
17:03:09.922,-1
17:03:10.123,-1
17:03:10.324,-1
17:03:10.525,-1
17:03:10.725,-1
17:03:10.926,-1
17:03:11.128,-1
17:03:11.329,-1
17:03:11.530,-1
17:03:11.731,-1
17:03:11.932,-1
17:03:12.133,-1
17:03:12.334,-1
17:03:12.535,-1
17:03:12.737,-1
17:03:12.938,-1
17:03:13.141,-1
17:03:13.342,-1
17:03:13.543,-1
17:03:13.744,-1
17:03:13.945,-1
17:03:14.146,-1
17:03:14.347,-1
17:03:14.548,-1
17:03:14.751,-1
17:03:14.952,-1
17:03:15.155,-1
17:03:15.363,-1
17:03:15.564,-1
17:03:15.765,-1
17:03:15.966,-1
17:03:16.167,-1
17:03:16.368,-1
17:03:16.568,-1
17:03:16.770,-1
17:03:16.972,-1
17:03:17.173,-1
17:03:17.378,-1
17:03:17.579,-1
17:03:17.780,-1
17:03:17.982,-1
17:03:18.183,-1
17:03:18.384,-1
17:03:18.585,-1
17:03:18.787,-1
17:03:18.988,-1
17:03:19.191,-1
17:03:19.394,-1
17:03:19.595,-1
17:03:19.796,-1
17:03:19.997,-1
17:03:20.198,-1
17:03:20.399,-1
17:03:20.601,-1
17:03:20.803,-1
17:03:21.004,-1
17:03:21.206,-1
17:03:21.408,-1
17:03:21.609,-1
17:03:21.809,-1
17:03:22.011,-1
17:03:22.212,-1
17:03:22.413,-1
17:03:22.614,-1
17:03:22.816,-1
17:03:23.018,-1
17:03:23.219,-1
17:03:23.421,-1
17:03:23.622,-1
17:03:23.823,-1
17:03:24.023,-1
17:03:24.224,-1
