,RTL_ALT,EK2_WIND_PSCALE,EK3_WIND_PSCALE,H_COLYAW,ARMING_ACCTHRESH,MOT_BOOST_SCALE,ADSB_LIST_ALT,CHUTE_ALT_MIN,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,EK2_CHECK_SCALE,EK3_CHECK_SCALE,LGR_DEPLOY_ALT,RNGFND1_WSP_MAVG
02:07:40.821,181987.0,0.2,1.2,-0.0,0.25,3.8,0.0,7776.0,410.0,1.0,0.1,50.0,50.0,524.0,0.0
02:07:45.601,244157.0,0.3,0.2,-2.5,0.25,4.8,0.0,17160.0,10.0,1.0,0.1,50.0,50.0,44.0,0.0
02:07:50.749,8475.0,0.3,0.7,-4.7,0.25,3.2,0.0,4091.0,690.0,1.0,0.1,50.0,50.0,251.0,0.0
02:07:55.438,167737.0,0.5,0.5,-6.5,0.25,0.4,0.0,6020.0,520.0,1.0,0.1,50.0,50.0,484.0,0.0
02:08:01.056,241990.0,0.5,0.5,-8.5,0.25,0.6,0.0,5494.0,190.0,1.0,0.1,50.0,50.0,187.0,0.0
02:08:06.660,175746.0,0.3,0.5,-3.3,0.25,3.1,0.0,11605.0,620.0,1.0,0.1,50.0,50.0,5.0,0.0
02:08:11.456,64517.0,0.2,0.3,-6.3,0.25,1.8,0.0,14589.0,80.0,1.0,0.1,50.0,50.0,463.0,0.0
02:08:17.035,75146.0,0.5,0.9,-8.1,0.25,3.4,0.0,10190.0,860.0,1.0,0.1,50.0,50.0,231.0,0.0
02:08:22.772,102627.0,1.1,0.5,-9.4,0.25,1.0,0.0,27087.0,320.0,1.0,0.1,50.0,50.0,403.0,0.0
02:08:27.381,66854.0,0.3,0.4,1.4,0.25,0.3,0.0,11105.0,570.0,1.0,0.1,50.0,50.0,250.0,0.0
02:08:32.991,16462.0,0.5,1.7,-3.6,0.25,1.6,0.0,6325.0,250.0,1.0,0.1,50.0,50.0,73.0,0.0
02:08:37.587,91413.0,0.2,0.9,-4.3,0.25,0.2,0.0,6242.0,80.0,1.0,0.1,50.0,50.0,102.0,0.0
02:08:42.974,121574.0,0.3,0.7,-1.0,0.25,1.1,0.0,15261.0,150.0,1.0,0.1,50.0,50.0,380.0,0.0
02:08:48.113,39621.0,0.2,0.3,3.8,0.25,1.5,0.0,4093.0,550.0,1.0,0.1,50.0,50.0,322.0,0.0
02:08:53.737,67719.0,0.5,0.5,-0.2,0.25,2.1,0.0,6224.0,570.0,1.0,0.1,50.0,50.0,171.0,0.0
02:08:58.476,18007.0,0.4,1.1,-8.7,0.25,1.5,0.0,5316.0,570.0,1.0,0.1,50.0,50.0,322.0,0.0
02:09:04.195,13404.0,0.7,0.2,-9.4,0.25,1.0,0.0,8238.0,380.0,1.0,0.1,50.0,50.0,552.0,0.0
02:09:09.862,96764.0,0.9,1.1,-9.8,0.25,0.2,0.0,20085.0,510.0,1.0,0.1,50.0,50.0,69.0,0.0
02:09:14.599,37689.0,0.7,0.5,-5.6,0.25,4.2,0.0,15478.0,670.0,1.0,0.1,50.0,50.0,230.0,0.0
02:09:19.950,284811.0,0.7,0.5,-8.2,0.25,1.1,0.0,12811.0,800.0,1.0,0.1,50.0,50.0,260.0,0.0
02:09:24.768,159873.0,0.3,0.2,-9.9,0.25,2.1,0.0,5414.0,20.0,1.0,0.1,50.0,50.0,621.0,0.0
02:09:29.898,25996.0,0.2,1.2,-6.1,0.25,3.5,0.0,13471.0,410.0,1.0,0.1,50.0,50.0,780.0,0.0
02:09:34.640,23058.0,0.3,0.5,2.7,0.25,3.4,0.0,7252.0,160.0,1.0,0.1,50.0,50.0,13.0,0.0
02:09:39.940,47067.0,0.5,0.2,-8.4,0.25,3.5,0.0,21632.0,130.0,1.0,0.1,50.0,50.0,247.0,0.0
02:09:44.612,151544.0,0.5,1.8,-3.6,0.25,0.2,0.0,23608.0,440.0,1.0,0.1,50.0,50.0,49.0,0.0
02:09:49.813,134814.0,0.3,0.3,-2.2,0.25,2.1,0.0,288.0,940.0,1.0,0.1,50.0,50.0,567.0,0.0
02:09:54.517,142326.0,0.4,0.3,-4.8,0.25,2.5,0.0,76.0,160.0,1.0,0.1,50.0,50.0,49.0,0.0
02:09:59.672,34766.0,1.1,0.4,5.1,0.25,1.3,0.0,21437.0,640.0,1.0,0.1,50.0,50.0,190.0,0.0
02:10:04.331,164795.0,0.2,0.5,-8.4,0.25,0.3,0.0,15591.0,920.0,1.0,0.1,50.0,50.0,66.0,0.0
