time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro,MODE
02:07:20,1500.0,0.0002295043959748,0.001584914862178266,0.027019409462809563,0.00010478633339516819,0.0002436621580272913,0.0022676875814795494,-35.3632621,149.1652374,18.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0,STABILIZE
02:07:36,1500.0,-0.0012395023368299007,0.0010054626036435366,0.021502120420336723,0.0003168079419992864,0.0002644605119712651,0.0016486607491970062,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0,0.0,1.0,-1000.0,0.5,0.5,0.5,STABILIZE
02:07:38,1500.0,-0.0012131047745545704,0.0010085566124568384,0.02120191976428032,0.00023426876092950502,0.0003159378732865055,0.0014634084266920884,-35.3632622,149.1652375,0.0,-1.0,0.0,0.0,0.0,1.5,-1000.0,0.5,0.0,0.5,AUTO
02:07:40,181987.0,-0.0007890078898829719,0.0011081134822840493,0.0208948931346337,0.00028433384917055565,0.00021601999954630932,0.0014587688104559977,-35.3632621,149.1652375,21.0,0.0,0.0,-1.6666666666666667,0.0,2.0,-1000.0,0.3333333333333333,1.0,0.3333333333333333,AUTO
02:07:42,181987.0,-0.0001904008531710133,0.0016425567446276546,0.020429619898398716,0.0004182046007675429,0.00031043078827982146,0.0013391580044602354,-35.3632621,149.1652375,23.333333333333332,0.0,0.6666666666666666,-0.3333333333333333,0.0,4.666666666666667,-995.3333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,AUTO
02:07:44,181987.0,0.02428520160416762,-0.0012451007108514507,0.019973693415522575,0.04673944413661957,-0.0070386116082469625,0.002277037361636758,-35.363262033333335,149.16523756666666,1444.3333333333333,0.6666666666666666,6.666666666666667,-143.66666666666666,0.0,-0.3333333333333333,-1019.6666666666666,47.0,-6.0,1.3333333333333333,AUTO
02:07:45,244157.0,0.03373129456304014,0.009348162139455477,-0.029976765314737957,-0.10039266136785348,0.037335298489779234,-0.06861662988861401,-35.3632614,149.16524106666668,3343.0,7.666666666666667,51.333333333333336,-145.33333333333334,2.3333333333333335,-9.0,-996.6666666666666,-99.33333333333333,38.0,-68.33333333333333,AUTO
02:07:46,244157.0,-0.03178362858792146,0.008454996782044569,-0.06613710522651672,-0.05006555716196696,-0.020379131892696023,-0.03551160419980685,-35.3632609,149.165245,4479.666666666667,2.3333333333333335,38.333333333333336,-148.33333333333334,4.0,-8.666666666666666,-1004.6666666666666,-49.0,-19.0,-35.0,AUTO
02:07:48,244157.0,-0.012939138182749351,0.006818024441599846,-0.10933920741081238,0.06754311670859654,0.010618662151197592,-0.002299537998624146,-35.3632613,149.16524046666666,7559.0,-12.0,-62.333333333333336,-150.0,-5.333333333333333,10.666666666666666,-1003.0,67.66666666666667,10.666666666666666,-2.3333333333333335,AUTO
02:07:50,8475.0,0.04802368519206842,-0.05110558122396469,-0.050476305186748505,-0.08042635768651962,-0.07057011872529984,0.0873712442504863,-35.363264533333336,149.16523456666667,10664.666666666666,-2.6666666666666665,31.0,-148.66666666666666,4.333333333333333,-3.0,-997.3333333333334,-79.33333333333333,-69.66666666666667,86.33333333333333,AUTO
02:07:52,8475.0,-0.017845902281502884,0.023933596909046173,-0.16490018864472708,0.044307434310515724,0.01515661117931207,-0.04095439426600933,-35.36325996666667,149.16523743333332,13742.666666666666,16.0,-18.666666666666668,-152.66666666666666,-6.666666666666667,-0.3333333333333333,-1001.3333333333334,44.666666666666664,15.666666666666666,-40.333333333333336,AUTO
02:07:54,8475.0,0.011112025007605553,0.0060589426041891175,-0.16894124448299408,-0.016989814738432567,-0.014341220259666443,0.0040654310141690075,-35.36326066666666,149.16523526666666,16873.333333333332,-17.0,9.333333333333334,-151.0,2.6666666666666665,0.3333333333333333,-1000.0,-15.666666666666666,-13.0,4.0,AUTO
02:07:55,167737.0,-0.00253925829504927,-0.004210067757715781,-0.18129064639409384,-0.002206004108302295,0.0008730927171806494,-0.02272973271707694,-35.36326196666666,149.16523626666665,18815.333333333332,-8.0,7.0,-152.0,1.6666666666666667,0.0,-1000.3333333333334,-1.6666666666666667,1.6666666666666667,-22.333333333333332,AUTO
02:07:56,167737.0,-0.0010213403244658064,-0.00246348325163126,-0.2012461175521215,0.005357209127396345,0.005275221851964791,-0.028911621620257694,-35.3632622,149.1652365,19983.666666666668,-3.0,2.3333333333333335,-152.33333333333334,0.3333333333333333,0.0,-1000.0,5.666666666666667,5.333333333333333,-28.666666666666668,AUTO
02:07:58,167737.0,0.004824900223563115,0.0035010677141447863,-0.25091226895650226,-0.000549467047676444,0.002213826480632027,-0.01979966213305791,-35.3632622,149.1652365,23102.666666666668,0.0,2.3333333333333335,-153.0,0.0,0.0,-1000.0,0.6666666666666666,2.6666666666666665,-19.333333333333332,AUTO
02:08:00,167737.0,0.0036541662799815335,0.005601761707415183,-0.271895170211792,0.02615245245397091,-0.00151412437359492,0.01774518471211195,-35.363262133333336,149.1652365,26366.0,-4.333333333333333,-0.6666666666666666,-153.0,0.0,0.0,-1000.3333333333334,26.666666666666668,-0.6666666666666666,17.333333333333332,AUTO
02:08:01,241990.0,0.008079761328796545,0.0017894561169669032,-0.24201531211535135,-0.00655215544005235,-0.0012963254509183268,0.023243414858977,-35.36326236666667,149.1652367,28314.0,-2.3333333333333335,8.0,-152.0,0.3333333333333333,0.0,-999.6666666666666,-5.333333333333333,-0.3333333333333333,22.666666666666668,AUTO
