,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
10:46:12.880,49167.0,0.25,0.1,1000.0,30.0,0.8,6800.0,1000.0,19344.0,790.0,0.0,350.0,6.0,0.0,0.0
10:46:17.824,8225.0,0.25,0.1,1000.0,30.0,1.8,2400.0,1000.0,12428.0,2520.0,0.0,1000.0,2.3,0.0,0.0
10:46:23.290,3538.0,0.25,0.1,1000.0,30.0,0.8,9500.0,1000.0,21320.0,950.0,0.0,250.0,0.7,0.0,0.0
10:46:29.202,134260.0,0.25,0.1,1000.0,30.0,4.1,3300.0,1000.0,14532.0,720.0,0.0,1550.0,1.1,0.0,0.0
10:46:35.118,1205.0,0.25,0.1,1000.0,30.0,5.1,6300.0,1000.0,21410.0,2120.0,0.0,1000.0,5.3,0.0,0.0
10:46:41.224,43515.0,0.25,0.1,1000.0,30.0,2.2,5100.0,1000.0,13893.0,1700.0,0.0,250.0,1.6,0.0,0.0
10:46:47.187,16011.0,0.25,0.1,1000.0,30.0,2.9,4600.0,1000.0,2879.0,310.0,0.0,100.0,4.9,0.0,0.0
10:46:53.140,13716.0,0.25,0.1,1000.0,30.0,0.6,8700.0,1000.0,844.0,690.0,0.0,1650.0,9.4,0.0,0.0
10:46:59.001,41200.0,0.25,0.1,1000.0,30.0,1.2,7700.0,1000.0,14610.0,420.0,0.0,1400.0,9.3,0.0,0.0
10:47:04.997,138113.0,0.25,0.1,1000.0,30.0,2.5,4600.0,1000.0,14466.0,2010.0,0.0,150.0,2.2,0.0,0.0
10:47:10.944,99912.0,0.25,0.1,1000.0,30.0,3.1,1400.0,1000.0,4535.0,460.0,0.0,900.0,1.1,0.0,0.0
10:47:15.844,37932.0,0.25,0.1,1000.0,30.0,0.4,1300.0,1000.0,19465.0,2370.0,0.0,250.0,5.7,0.0,0.0
10:47:21.287,180109.0,0.25,0.1,1000.0,30.0,1.9,8100.0,1000.0,23963.0,2420.0,0.0,1400.0,7.0,0.0,0.0
10:47:27.323,26048.0,0.25,0.1,1000.0,30.0,2.8,4100.0,1000.0,1188.0,1340.0,0.0,750.0,1.9,0.0,0.0
10:47:33.368,60324.0,0.25,0.1,1000.0,30.0,1.9,1900.0,1000.0,8268.0,2470.0,0.0,1400.0,0.8,0.0,0.0
10:47:39.393,28704.0,0.25,0.1,1000.0,30.0,4.1,8200.0,1000.0,10617.0,700.0,0.0,250.0,0.8,0.0,0.0
10:47:45.294,257678.0,0.25,0.1,1000.0,30.0,2.4,700.0,1000.0,5995.0,1470.0,0.0,350.0,6.0,0.0,0.0
10:47:51.360,46521.0,0.25,0.1,1000.0,30.0,1.3,7900.0,1000.0,334.0,660.0,0.0,1900.0,1.4,0.0,0.0
10:47:57.338,4592.0,0.25,0.1,1000.0,30.0,2.1,4600.0,1000.0,11016.0,660.0,0.0,500.0,0.8,0.0,0.0
