,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG
05:04:00.033,198487.0,0.25,0.1,1000.0,30.0,1.9,8900.0,1000.0,6974.0,180.0,0.0,1150.0,1.6,0.0,0.0
05:04:05.786,180196.0,0.25,0.1,1000.0,30.0,1.5,5100.0,1000.0,10448.0,1500.0,0.0,250.0,5.7,0.0,0.0
05:04:10.565,10515.0,0.25,0.1,1000.0,30.0,0.2,6600.0,1000.0,91.0,1420.0,0.0,250.0,1.5,0.0,0.0
05:04:15.750,16330.0,0.25,0.1,1000.0,30.0,0.4,2100.0,1000.0,28359.0,90.0,0.0,1800.0,4.0,0.0,0.0
05:04:20.503,223224.0,0.25,0.1,1000.0,30.0,1.9,2100.0,1000.0,9598.0,510.0,0.0,150.0,2.8,0.0,0.0
05:04:25.708,112471.0,0.25,0.1,1000.0,30.0,0.8,1100.0,1000.0,8266.0,240.0,0.0,1900.0,2.5,0.0,0.0
05:04:30.344,81619.0,0.25,0.1,1000.0,30.0,1.8,4700.0,1000.0,11375.0,180.0,0.0,1050.0,1.8,0.0,0.0
05:04:36.120,286903.0,0.25,0.1,1000.0,30.0,1.9,4200.0,1000.0,5417.0,1250.0,0.0,650.0,5.7,0.0,0.0
05:04:41.751,88042.0,0.25,0.1,1000.0,30.0,1.9,2800.0,1000.0,5739.0,1000.0,0.0,200.0,4.6,0.0,0.0
05:04:46.475,31207.0,0.25,0.1,1000.0,30.0,3.2,5100.0,1000.0,3128.0,170.0,0.0,1650.0,5.1,0.0,0.0
05:04:52.243,6716.0,0.25,0.1,1000.0,30.0,4.4,13800.0,1000.0,19535.0,740.0,0.0,100.0,1.9,0.0,0.0
05:04:57.813,85463.0,0.25,0.1,1000.0,30.0,0.8,1600.0,1000.0,7085.0,210.0,0.0,250.0,5.7,0.0,0.0
05:05:02.556,54325.0,0.25,0.1,1000.0,30.0,1.1,2400.0,1000.0,2273.0,90.0,0.0,1050.0,4.6,0.0,0.0
05:05:07.756,122256.0,0.25,0.1,1000.0,30.0,2.1,1700.0,1000.0,6452.0,1950.0,0.0,350.0,1.1,0.0,0.0
05:05:12.490,65610.0,0.25,0.1,1000.0,30.0,3.2,2800.0,1000.0,5014.0,1040.0,0.0,1000.0,8.1,0.0,0.0
05:05:18.222,126574.0,0.25,0.1,1000.0,30.0,0.8,1900.0,1000.0,13287.0,350.0,0.0,250.0,5.1,0.0,0.0
05:05:23.837,536.0,0.25,0.1,1000.0,30.0,0.1,5300.0,1000.0,13233.0,690.0,0.0,450.0,1.6,0.0,0.0
05:05:28.486,119447.0,0.25,0.1,1000.0,30.0,1.3,4000.0,1000.0,17026.0,1690.0,0.0,100.0,2.8,0.0,0.0
05:05:34.212,21722.0,0.25,0.1,1000.0,30.0,1.8,6600.0,1000.0,3383.0,1740.0,0.0,1150.0,1.9,0.0,0.0
05:05:39.859,54061.0,0.25,0.1,1000.0,30.0,2.4,1300.0,1000.0,20237.0,350.0,0.0,1000.0,0.8,0.0,0.0
05:05:44.660,53548.0,0.25,0.1,1000.0,30.0,3.7,10200.0,1000.0,7730.0,2640.0,0.0,500.0,2.3,0.0,0.0
05:05:49.841,1717.0,0.25,0.1,1000.0,30.0,1.9,2800.0,1000.0,19966.0,1740.0,0.0,350.0,0.8,0.0,0.0
05:05:54.413,8563.0,0.25,0.1,1000.0,30.0,1.0,800.0,1000.0,23026.0,1070.0,0.0,450.0,0.8,0.0,0.0
05:06:00.102,105189.0,0.25,0.1,1000.0,30.0,0.6,8200.0,1000.0,6408.0,180.0,0.0,100.0,2.0,0.0,0.0
05:06:05.705,80941.0,0.25,0.1,1000.0,30.0,0.4,4000.0,1000.0,6103.0,1780.0,0.0,900.0,9.7,0.0,0.0
05:06:10.284,123975.0,0.25,0.1,1000.0,30.0,0.1,5100.0,1000.0,29577.0,1660.0,0.0,100.0,3.1,0.0,0.0
