time_stamp,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
07:10:00,193767.0,-0.00027634427533484995,0.0013962265802547336,0.027075229212641716,0.00015328999143093824,0.0002691369445528835,0.0021056977566331625,STABILIZE,-35.3632622,149.1652375,0.0,-2.0,2.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
07:10:02,193767.0,-0.0008223082695621997,0.0010759972501546144,0.026249256916344166,0.00021346783614717424,0.0002991637447848916,0.002126172068528831,STABILIZE,-35.3632622,149.1652375,0.0,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.0,0.0,0.0
07:10:12,193767.0,-0.0006852678197901696,0.0009696695196907967,0.022692124359309673,0.00026137809618376195,0.0002154240501113236,0.0016414260026067495,STABILIZE,-35.3632622,149.1652375,17.5,-1.0,1.0,0.0,0.0,1.0,-1000.0,0.5,0.0,0.0
07:10:14,193767.0,-0.0005406091513577849,0.0009478272986598313,0.02219746634364128,0.0002592335513327271,0.0002656907308846712,0.001500676036812365,STABILIZE,-35.3632622,149.1652375,21.666666666666668,-1.0,1.0,-1.0,0.0,1.5,-1000.0,0.5,0.5,0.0
07:10:15,33452.0,-0.0005292366452825566,0.0009682646680933734,0.021844673280914623,0.00034161001288642484,0.0002983056668502589,0.0015042270145689447,AUTO,-35.36326213333333,149.1652375,2.6666666666666665,-0.6666666666666666,1.0,0.0,0.0,1.6666666666666667,-1000.0,0.6666666666666666,0.0,0.0
07:10:16,33452.0,-0.0004722646068936835,0.001071003032848239,0.02164323938389619,0.00032025241913894814,0.000212060889073958,0.0014699010256056984,AUTO,-35.3632621,149.1652375,2.3333333333333335,0.0,0.0,0.0,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
07:10:18,33452.0,-2.861327629943844e-05,0.0015988715846712391,0.021055142084757488,0.00038469035644084215,0.00029083428671583533,0.0014168064420421918,AUTO,-35.3632621,149.1652374,12.666666666666666,0.0,0.0,-1.3333333333333333,0.0,1.3333333333333333,-1000.0,0.3333333333333333,0.0,0.3333333333333333
07:10:19,161258.0,0.0014059953003500898,0.0008879895127999285,0.02082091011106968,0.005210035111910353,0.0019786262807125845,0.0012642261184131105,AUTO,-35.3632621,149.16523743333335,456.6666666666667,0.0,0.0,-101.66666666666667,0.0,0.0,-1108.3333333333333,5.666666666666667,2.0,0.3333333333333333
07:10:20,161258.0,0.02448776364326477,-0.0013170392194297165,0.02073159875969092,0.0469059981405735,-0.006786094668010871,0.0023719386275236807,AUTO,-35.363262066666664,149.16523746666667,1427.3333333333333,0.3333333333333333,6.0,-144.0,0.0,-0.3333333333333333,-1019.6666666666666,47.333333333333336,-5.666666666666667,1.6666666666666667
07:10:22,161258.0,-0.0371756162494421,0.012728875347723564,-0.07308546205361684,-0.06531278664867084,-0.02206091272334258,-0.03587354781726996,AUTO,-35.363260966666665,149.16524483333333,4461.666666666667,0.3333333333333333,36.0,-147.66666666666666,4.0,-8.0,-1004.0,-64.33333333333333,-21.0,-36.0
