time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,RTL_ALT,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,MODE,lat,lon,relative_alt,vx,vy,vz
16:11:47,0.0,0.5,-999.8333333333334,16.833333333333332,0.16666666666666666,18.833333333333332,1500.0,0.006787415710277855,0.0034394805358412364,-0.24285535762707391,0.016113299468997866,-0.0009391678419585029,0.01926263328641653,AUTO,-35.36326206666667,149.16523655,26730.166666666668,-4.333333333333333,0.3333333333333333,-153.83333333333334
16:11:49,0.0,-0.42857142857142855,-1000.1428571428571,-1.8571428571428572,1.7142857142857142,19.857142857142858,1500.0,0.0021165070367195377,0.0017774823021941952,-0.1967078638928277,-0.0030104375743706313,0.001189187792728522,0.020257298967667987,AUTO,-35.3632623,149.16523747142858,30034.14285714286,-0.2857142857142857,7.428571428571429,-153.28571428571428
16:11:55,0.0,0.0,-1000.0,1.5,1.6666666666666667,8.666666666666666,1500.0,0.003389740129932761,0.0014232086444584031,-0.11748455216487248,0.0009098977122145394,0.0011029531985210876,0.00882004969753325,AUTO,-35.36326213333333,149.16523755,39661.166666666664,0.0,0.0,-153.5
16:11:57,0.0,0.0,-1000.0,1.8,0.8,7.6,1500.0,0.0028925071470439433,0.0014860801864415407,-0.10484396815299987,0.0009813347598537803,0.00021341651445254682,0.007815747242420911,AUTO,-35.36326208,149.1652374,42429.0,-0.6,1.0,-153.0
16:11:59,0.0,0.0,-1000.0,1.3333333333333333,1.0,5.833333333333333,1500.0,0.002783667567806939,0.001194257541404416,-0.0929715745151043,0.00046672846656292677,0.0004649755622570713,0.006154762619795899,AUTO,-35.363262,149.1652374,45432.0,-1.0,1.0,-153.0
16:12:05,-0.2,58.6,-853.4,282.0,-4.6,-14.6,1500.0,-0.018994666635990143,0.010647258162498474,0.20204006731510163,0.2709114462137222,-0.006216882052831352,-0.01546292072162032,ALT_HOLD,-35.363265240000004,149.16523464,49203.4,-6.2,-3.4,93.6
16:12:09,2.3333333333333335,4.166666666666667,-1048.0,109.83333333333333,-0.16666666666666666,-15.0,1500.0,-0.028628883883357048,-0.0014967640939479072,0.14088371147712073,0.10928793996572495,-0.0014311717241071165,-0.01598886540159583,AUTO,-35.36326796666667,149.16523583333333,46175.0,5.833333333333333,-19.0,-35.833333333333336
16:12:14,-2.3333333333333335,-12.0,-966.3333333333334,-74.0,4.333333333333333,-3.6666666666666665,1500.0,0.0075191897340118885,-0.004010177217423916,0.09120259433984756,-0.38021817803382874,0.004550856305286288,-0.0045533772790804505,AUTO,-35.36326755,149.16523354999998,50146.0,4.0,-18.5,-20.0
16:12:16,0.42857142857142855,-15.857142857142858,-996.7142857142857,-168.85714285714286,-10.142857142857142,-2.5714285714285716,1500.0,0.019080683389412507,-0.0119698330735056,0.08102618583611079,-0.16636177152395248,-0.011526927551520723,-0.003598978277295828,BRAKE,-35.363266957142855,149.16523370000002,50074.142857142855,5.285714285714286,3.857142857142857,11.285714285714286
16:12:22,-0.5,10.333333333333334,-996.6666666666666,332.8333333333333,-9.0,-2.6666666666666665,1500.0,-0.0025859844405204057,0.0037582580116577446,0.06837168037891388,0.41117297410964965,-0.012148228846490383,-0.002191759366542101,BRAKE,-35.36326436,149.16523982,49973.6,8.4,6.6,-1.0
16:12:24,-1.5,-16.5,-995.0,-127.5,-0.25,-2.25,1500.0,0.01622599797944228,-0.009841859651108583,0.058381401002407074,-0.38901711131135625,-0.003099031668777267,-0.003825831071784099,ALT_HOLD,-35.363263966666665,149.1652392,49986.0,3.0,5.0,0.0
16:12:25,-1.0,1.5,-855.0,-629.25,2.25,3.0,1500.0,-0.016820956370793283,0.00048437264922540635,0.05353029631078243,-0.6361118368804455,0.001450736410333775,0.00200287728512194,AUTO,-35.363264,149.16523769999998,49717.5,-1.25,2.0,77.75
16:12:29,-3.7142857142857144,-16.285714285714285,-1006.5714285714286,8.285714285714286,-40.142857142857146,415.85714285714283,1500.0,0.061915398708411624,-0.045964161200182777,0.22412919306329318,0.008913945938859667,-0.041413283973400085,0.41521998102377566,AUTO,-35.36326184285714,149.16523842857143,47400.57142857143,32.285714285714285,70.0,0.0
16:12:31,-49.833333333333336,-28.166666666666668,-1007.3333333333334,-46.666666666666664,-22.5,-5.833333333333333,1500.0,0.028391344162325065,-0.17536568144957224,1.068752149740855,-0.04770165883625547,-0.023488983667145174,-0.007640169778217872,AUTO,-35.36324848333334,149.16526301666667,47431.666666666664,124.5,213.0,-0.6666666666666666
16:12:33,-93.16666666666667,-49.666666666666664,-1001.1666666666666,-30.666666666666668,-18.833333333333332,-1.6666666666666667,1500.0,0.047628639886776604,-0.20687874654928842,1.0338812271753948,-0.03161864231030146,-0.01970834513970961,-0.0027043232694268227,AUTO,-35.363216216666665,149.1653252,47497.166666666664,235.83333333333334,382.1666666666667,-2.6666666666666665
16:12:35,-123.0,-61.833333333333336,-991.8333333333334,10.833333333333334,-21.0,1.5,1500.0,0.057970793917775154,-0.19198697557051977,1.0291928847630818,0.009930632387598356,-0.021388235812385876,0.00032793569456165034,AUTO,-35.363165433333336,149.16542465,47636.0,325.0,510.1666666666667,-10.0
16:12:37,-130.66666666666666,-68.83333333333333,-998.3333333333334,16.5,113.33333333333333,-6.5,1500.0,0.0678892470896244,-0.12620286581416926,1.0261792937914531,0.015651034424081445,0.11306046508252621,-0.008062665699981153,AUTO,-35.363103233333334,149.1655455,47888.333333333336,364.1666666666667,560.5,-18.166666666666668
16:12:39,-96.4,-46.2,-977.0,95.0,-43.0,-18.6,1500.0,0.07031128108501435,0.02616909462958574,1.0263485193252564,0.0927281379699707,-0.04358154945075512,-0.019753436371684075,AUTO,-35.363049360000005,149.16564888,48216.4,250.2,392.4,2.0
16:12:43,-92.0,-38.666666666666664,-996.5,122.0,-71.83333333333333,-33.166666666666664,1500.0,0.05093738064169884,-0.1871528880049785,1.0166260600090027,0.12047728073472778,-0.07298714419205983,-0.03484191388512651,AUTO,-35.362973483333334,149.16579591666667,48202.333333333336,245.83333333333334,370.0,0.6666666666666666
16:12:45,-119.71428571428571,-58.42857142857143,-1012.8571428571429,69.0,35.857142857142854,-0.14285714285714285,1500.0,0.0560069376868861,-0.19491265820605413,1.0168661390032088,0.06801118063075202,0.03479178888457162,-0.0013956000496234214,BRAKE,-35.36291907142857,149.16589882857144,48326.42857142857,319.14285714285717,485.7142857142857,-5.0
16:12:47,-63.714285714285715,-82.14285714285714,-979.0,-970.2857142857143,-56.285714285714285,58.714285714285715,1500.0,0.03953927745377379,0.17081548113908088,1.0342189584459578,-0.9696722243513379,-0.05748976767063141,0.057834407048566,BRAKE,-35.36286395714286,149.16600495714286,48759.0,160.14285714285714,256.0,0.14285714285714285
16:12:49,-27.333333333333332,-2.6666666666666665,-990.0,89.5,-5.166666666666667,-6.0,1500.0,0.015766750710705917,-0.005662083810117717,1.0338008403778076,0.08874064187208812,-0.006448531736774991,-0.00735266172947983,ALT_HOLD,-35.362846866666665,149.16603631666666,48584.833333333336,60.666666666666664,85.0,3.0
16:12:57,-6.0,21.166666666666668,-1062.5,758.6666666666666,-2.3333333333333335,4.833333333333333,1500.0,0.040991416511436306,-0.011632246741404137,1.0273176232973735,0.7570164352655411,-0.003832831202695767,0.003499488792537401,AUTO,-35.36282041666667,149.16605396666668,44260.833333333336,3.3333333333333335,36.5,28.0
16:13:02,-95.5,-48.0,-1018.5,31.0,18.0,-14.0,1500.0,0.040067246183753014,-0.22839869558811188,1.0188507437705994,0.02977708075195551,0.01635364117100835,-0.01537152798846364,AUTO,-35.36277905,149.1661441,44546.0,260.5,364.0,-24.5
16:13:03,-113.0,-66.6,-1004.8,12.2,33.0,-70.6,1500.0,0.0636492595076561,-0.18557397723197938,0.9784129381179809,0.011736982502043247,0.031133006513118743,-0.07173259556293488,AUTO,-35.362745880000006,149.16620673999998,44974.8,324.6,478.6,-43.2
16:13:11,-12.333333333333334,6.333333333333333,-909.0,-26.0,1.5,-5.666666666666667,1500.0,0.004470339510589838,-0.005342826091994842,1.036752720673879,-0.028201957543690998,-0.0002258535047682623,-0.0074875010177493095,AUTO,-35.36264818333333,149.16640716666666,45417.5,35.0,40.333333333333336,144.83333333333334
16:13:14,-7.5,17.0,-1027.75,302.75,-18.75,-17.75,1500.0,-0.012775875317553679,-0.026738859092195828,1.0341094334920247,0.5046682556470236,-0.029093910319109757,-0.024376653755704563,AUTO,-35.36264336666667,149.16642086666667,42273.666666666664,36.333333333333336,24.666666666666668,1.3333333333333333
16:13:16,-21.75,-8.25,-1017.75,213.25,-83.75,3.0,1500.0,0.0008206125348806381,-0.11703336425125599,1.0184783339500427,0.2150002121925354,-0.08650556579232216,0.0018259083590237424,AUTO,-35.362639,149.166428875,42347.0,74.25,73.75,-15.25
16:13:18,-80.66666666666667,-46.333333333333336,-1026.3333333333333,-1.3333333333333333,65.33333333333333,6.333333333333333,1500.0,0.07285335659980774,-0.1819047232468923,1.0072230100631714,-0.0011103744230543573,0.06274671480059624,0.00538678141310811,AUTO,-35.3626022,149.1664913,43241.0,223.66666666666666,355.3333333333333,-60.0
16:13:22,-42.2,-20.0,-994.0,105.2,34.8,-11.4,1500.0,0.033867763355374336,0.04562095832079649,1.019069105386734,0.28606120869517326,0.033379388973116875,-0.015970013104379177,AUTO,-35.3625411,149.16661335,45391.75,85.0,181.5,-22.5
16:13:28,-2.8,-22.2,-886.0,-11.4,10.6,11.2,1500.0,0.013965375791303813,-0.0018850041960831732,1.0149916172027589,-0.005597149953246117,0.008430184330791235,0.010071640415117145,ALT_HOLD,-35.36252922,149.16663858,45578.4,-7.4,14.4,44.6
16:13:33,0.42857142857142855,27.0,-1060.142857142857,180.85714285714286,-10.285714285714286,-1.8571428571428572,1500.0,-0.002018345519900322,-0.008017432038156715,1.0149172033582414,0.17399566514151438,-0.012769495702481695,-0.0034964793927169274,AUTO,-35.362527685714284,149.16663932857142,43086.0,-2.5714285714285716,4.0,146.57142857142858
16:13:35,-2.25,28.75,-1038.25,620.0,8.25,0.0,1500.0,-0.00829458108637482,-0.01700470340438187,1.0157603919506073,0.6174910813570023,0.00610567576950416,-0.0015173964202404022,AUTO,-35.362527525,149.1666423,41714.0,13.0,17.25,12.25
16:13:36,-9.0,1.75,-1012.0,2.75,-58.0,-4.25,1500.0,-0.011716314955265261,-0.05777226760983467,1.017748773097992,-0.00017106160521507263,-0.06133526377379894,-0.005979538866085932,AUTO,-35.362525825,149.16664725,41758.5,36.75,31.5,-11.25
16:13:38,-25.166666666666668,-12.833333333333334,-1004.1666666666666,8.5,57.833333333333336,-0.5,1500.0,0.017491234621653955,-0.032869992101041134,1.0180034240086873,0.007996016492446264,0.05551501642912626,-0.0019690367043949664,AUTO,-35.36251641666667,149.16666303333332,42248.0,75.83333333333333,96.5,-33.666666666666664
16:13:40,-14.0,-10.166666666666666,-988.8333333333334,-64.83333333333333,17.0,3.8333333333333335,1500.0,0.011604901092747847,0.020448116585612297,1.0187087059020996,-0.06548748165369034,0.014707752813895544,0.002494913642294705,AUTO,-35.362506466666666,149.16668123333335,42876.833333333336,34.833333333333336,60.333333333333336,-21.0
16:13:42,-0.8333333333333334,-5.5,-991.0,-216.16666666666666,-62.0,-1.3333333333333333,1500.0,-0.000837450361965845,-0.003960137524700258,1.0185565948486328,-0.2173364715029796,-0.06505643607427676,-0.0032230479021867118,AUTO,-35.362503499999995,149.16668796666667,43078.333333333336,-0.16666666666666666,3.1666666666666665,2.1666666666666665
16:13:44,-20.166666666666668,-18.666666666666668,-1013.6666666666666,-101.0,81.5,-1.3333333333333333,1500.0,0.013914615187483529,-0.06632912096877892,1.0174119075139363,-0.10146330762654543,0.07929946047564347,-0.003413571510463953,AUTO,-35.36249886666666,149.16669615,43217.166666666664,51.0,83.83333333333333,-20.0
16:13:59,-3.0,-27.666666666666668,-1034.6666666666667,-532.3333333333334,13.0,3.3333333333333335,1500.0,0.008689411915838718,-0.01854179861644904,1.0176202456156414,-0.5322136282920837,0.010372476962705454,0.001225017864877979,AUTO,-35.362479566666664,149.16672473333333,40615.333333333336,-4.0,26.333333333333332,11.333333333333334
16:14:03,-2.142857142857143,2.142857142857143,-1006.0,131.28571428571428,-28.142857142857142,4.428571428571429,1500.0,-0.004133237184890147,-0.023822086530604532,1.0178520679473877,0.12997967164431298,-0.03185732489717858,0.002310614084957966,BRAKE,-35.36247818571429,149.1667330285714,40877.57142857143,6.142857142857143,12.285714285714286,-5.571428571428571
16:14:08,-5.4,5.8,-995.6,79.2,-4.2,1.8,1500.0,0.01384399114176631,0.0100492337718606,1.0179845333099364,0.07691774666309356,-0.007897221483290195,-0.0003220156533643603,BRAKE,-35.362475,149.16673778,41101.2,10.6,18.8,-6.0
16:14:10,0.14285714285714285,-0.2857142857142857,-999.4285714285714,71.28571428571429,0.5714285714285714,3.0,1500.0,-0.0022130166598799406,-0.0004158378602109484,1.018191865512303,0.0705508142709732,-0.002527731836640409,0.0008975783130154014,ALT_HOLD,-35.36247411428572,149.1667401142857,41194.142857142855,-2.0,3.7142857142857144,-0.5714285714285714
16:14:12,2.1666666666666665,27.166666666666668,-881.0,850.1666666666666,2.3333333333333335,2.5,1500.0,0.012810962041839957,-0.0002030523764915415,1.0175765752792358,0.8496826893339554,-0.0008643120915318528,0.000497070102331539,AUTO,-35.362474866666666,149.16674093333333,40549.0,-3.5,-3.1666666666666665,117.0
16:14:16,-3.6666666666666665,-4.833333333333333,-1002.6666666666666,12.666666666666666,10.166666666666666,3.3333333333333335,1500.0,-0.011401407265414795,-0.0069052972830832005,1.0185554424921672,0.012686231484015783,0.007418499328196049,0.0012213703788196046,AUTO,-35.36247598333333,149.16674685,37695.5,27.666666666666668,4.166666666666667,-11.666666666666666
16:14:21,-8.0,0.3333333333333333,-1010.8333333333334,124.5,30.166666666666668,4.166666666666667,1500.0,0.012142493948340416,-0.025940914172679186,1.0177519083023072,0.018086786568164825,0.03459502924233675,0.0021737313363701105,AUTO,-35.36247122,149.1667506,38076.0,19.6,25.6,-14.6
16:14:23,-1.1666666666666667,-0.16666666666666666,-984.5,-48.5,-21.0,4.5,1500.0,0.012499187762538591,0.012735841718191901,1.0181121627489726,-0.0484539441143473,-0.02475589777653416,0.001967913626382748,BRAKE,-35.36246821666666,149.16675425,38376.0,-10.666666666666666,3.5,-3.1666666666666665
16:14:25,-0.5,-8.333333333333334,-996.0,-131.66666666666666,5.0,0.16666666666666666,1500.0,0.017662014889841277,-0.009261914684126774,1.0179400245348613,-0.13099543253580728,0.0018624191482861836,-0.0024461352343981466,BRAKE,-35.362467583333334,149.1667525,38405.333333333336,-17.333333333333332,3.3333333333333335,0.16666666666666666
16:14:28,0.8,4.6,-984.0,691.6,-10.8,2.6,1500.0,0.02680100565776229,-0.0026450267643667756,1.0161585092544556,0.6962412744760513,-0.01387785687111318,-0.0002424231730401516,AUTO,-35.36246276,149.16674594,36605.2,-4.8,-15.8,171.6
16:14:30,-0.75,-30.75,-1046.25,-377.5,15.25,2.75,1500.0,0.0031306201708503067,-0.01648410176858306,1.0174460411071777,-0.3766496144235134,0.011919745244085789,8.395843906328082e-05,AUTO,-35.36246155,149.16674455,34517.75,0.75,14.5,11.5
16:14:34,0.5,-10.0,-997.8333333333334,-60.833333333333336,-17.0,3.8333333333333335,1500.0,-0.014718587156191157,-0.006323771609459072,1.017627974351247,-0.06122041866183281,-0.020751318739106257,0.001526130208124717,AUTO,-35.36246121666667,149.16675080000002,34890.0,9.0,-5.166666666666667,-2.0
16:14:36,-6.833333333333333,3.1666666666666665,-1014.8333333333334,151.5,25.833333333333332,3.1666666666666665,1500.0,-0.004524258392242094,-0.02684535225853324,1.0178230007489522,0.14927495767672858,0.02259393808587144,0.0005795733692745367,AUTO,-35.3624602,149.16675371666668,35089.5,30.833333333333332,17.333333333333332,-22.0
16:14:38,-2.1666666666666665,-6.833333333333333,-979.0,-117.66666666666667,-12.166666666666666,4.333333333333333,1500.0,-0.0004257105222980802,0.015376868153301379,1.0171422759691875,-0.11743099490801494,-0.016300218490262825,0.0018938957170272868,AUTO,-35.362457,149.16675838333333,35569.666666666664,11.333333333333334,-1.5,-10.333333333333334
16:14:44,-11.0,-14.0,-1023.0,-477.0,19.0,7.0,1500.0,0.012545950710773468,-0.04172253608703613,1.017248272895813,-0.4799511134624481,0.015123434364795685,0.005023681093007326,BRAKE,-35.3624548,149.1667599,35744.0,19.0,34.0,-25.0
16:14:46,-3.4,-7.2,-991.0,-164.8,-5.6,5.2,1500.0,0.008055865106871351,0.006688541872426868,1.0179807901382447,-0.1661870338022709,-0.009469317086040974,0.002745946915820241,BRAKE,-35.362452440000006,149.16676372,36026.6,0.2,17.4,-11.8
16:14:48,-0.6,-3.8,-995.8,-236.6,3.4,2.0,1500.0,-0.0007393958629108965,-0.0034768993500620127,1.0179559230804442,-0.23994574546813965,-0.00013143615797162056,-0.00043730218894779684,ALT_HOLD,-35.36245178,149.16676536,36167.4,-5.8,4.2,-3.0
16:14:50,0.0,2.75,-903.375,302.25,10.875,16.625,1500.0,0.013212547346483916,0.00010291246917404351,1.0175067484378815,0.301575668156147,0.00726011220831424,0.013499122578650713,AUTO,-35.3624514625,149.166764875,35021.375,-8.0,-3.75,139.375
16:14:54,-0.5,-7.666666666666667,-1009.5,-6.5,10.666666666666666,1.5,1500.0,-0.012531288239794472,-0.0020914678510356075,1.0187581578890483,-0.007626960674921672,0.0071001901136090355,-0.0016377193193572264,AUTO,-35.36245183333333,149.16676723333333,31715.166666666668,5.333333333333333,12.666666666666666,-19.0
16:14:56,-0.8333333333333334,2.8333333333333335,-991.8333333333334,58.5,-8.666666666666666,4.166666666666667,1500.0,-0.012931055563967675,-0.002169450744986534,1.018163760503133,0.0567205927024285,-0.01258651411626488,0.0013754087655494611,AUTO,-35.36245211666666,149.16676981666663,32005.833333333332,12.666666666666666,-7.0,-9.166666666666666
16:14:58,-6.333333333333333,-1.8333333333333333,-1017.0,9.5,18.5,2.3333333333333335,1500.0,0.005483816339013477,-0.027494032091150682,1.0177891850471497,0.0073385884364446,0.015126989611114064,-0.000526798190549016,AUTO,-35.3624505,149.16677103333333,32225.166666666668,21.0,12.833333333333334,-21.5
16:15:00,-3.2,-5.8,-974.2,-1.8,9.4,3.6,1500.0,0.011529585905373096,0.014591214247047901,1.018210482597351,-0.002352532371878624,0.00539516806602478,0.0008086318615823984,AUTO,-35.36244754,149.16677457999998,32703.0,4.6,8.0,-17.0
16:15:02,-1.0,-1.0,-1017.0,296.5,-18.0,0.0,1500.0,0.010701516177505255,-0.03496372886002064,1.0180677771568298,0.29804510064423084,-0.023207398131489754,-0.0030824161367490888,AUTO,-35.3624472,149.16677520000002,32809.5,-1.0,12.5,-6.0
16:15:04,-4.0,-27.0,-982.0,-503.0,39.0,4.0,1500.0,-0.006110405549407005,0.021366339176893234,1.017652153968811,-0.5042679905891418,0.0348786935210228,0.001351773040369153,AUTO,-35.3624453,149.1667817,33400.0,11.0,20.0,-32.0
16:15:06,0.5,18.5,-990.5,-62.0,1.5,11.0,1500.0,-0.008310110308229923,-0.015866070054471493,1.0177060961723328,-0.06786482036113739,-0.002927507273852825,0.00823687098454684,AUTO,-35.3624454,149.16678224999998,33593.0,0.0,-6.0,4.0
16:15:08,-5.5,-4.333333333333333,-1022.5,74.16666666666667,43.666666666666664,3.8333333333333335,1500.0,0.000549759871015946,-0.031651135543749355,1.0178710023562114,0.07305949336538713,0.03965159901417792,0.0006149463976422945,BRAKE,-35.36244476666667,149.16678414999998,33725.5,18.666666666666668,22.833333333333332,-23.5
16:15:10,-2.5714285714285716,-7.714285714285714,-986.2857142857143,-107.71428571428571,-6.428571428571429,4.0,1500.0,-0.008893705738176192,0.0006286076178574669,1.0180325678416662,-0.1088017714875085,-0.01130774141555386,0.0010036327876150608,BRAKE,-35.362442785714286,149.16678988571428,34282.0,12.571428571428571,5.0,-13.0
16:15:12,-1.8333333333333333,2.5,-989.3333333333334,-28.833333333333332,10.0,4.333333333333333,1500.0,0.004688620800152421,-0.006335647311061621,1.0185450712839763,-0.030423554902275402,0.005974960668633382,0.0012197348017555971,ALT_HOLD,-35.36244121666667,149.1667907,34449.833333333336,6.166666666666667,0.0,-1.8333333333333333
16:15:14,0.2,-22.0,-940.4,-215.0,-8.0,0.2,1500.0,0.011461199959740043,-7.818175618012901e-05,1.0169196426868439,0.059167295694351196,-0.005648274207487702,0.0005718719912692904,AUTO,-35.3624403,149.16679027499998,33245.75,-4.75,-3.75,158.0
16:15:22,-1.2,-7.6,-998.0,-63.4,7.4,3.8,1500.0,0.005203699984122068,-0.0022170607408042997,1.0183733999729156,-0.09791755862534046,0.0024843517458066344,0.0015855306410230696,AUTO,-35.362438624999996,149.16679245,31155.25,-4.25,14.5,-15.5
16:15:24,-0.7142857142857143,-1.8571428571428572,-992.7142857142857,-13.142857142857142,-5.285714285714286,5.571428571428571,1500.0,0.006109879784552115,-0.0046018260982236825,1.0179425818579537,-0.01460664187158857,-0.009700576242591654,0.002408441455502595,AUTO,-35.36243842857143,149.16679342857145,31328.428571428572,-7.428571428571429,3.857142857142857,-0.14285714285714285
16:15:26,-3.857142857142857,-4.428571428571429,-1017.0,-119.57142857142857,19.571428571428573,3.4285714285714284,1500.0,0.01652438805571624,-0.01776198301065181,1.0181376763752528,-0.12242099483098302,0.01563118684238621,0.00017913926525839737,AUTO,-35.36243697142857,149.16679458571429,31488.285714285714,-5.142857142857143,24.428571428571427,-19.285714285714285
16:15:28,-0.6666666666666666,4.833333333333333,-984.0,108.5,-10.166666666666666,2.8333333333333335,1500.0,0.018638338583211105,0.005942793737631291,1.0185486475626628,0.10571472595135371,-0.01483647928883632,-2.96165623391668e-05,AUTO,-35.36243531666667,149.16679748333334,31950.0,-17.833333333333332,10.833333333333334,-7.333333333333333
16:15:30,-1.6,7.4,-1025.8,205.0,-4.2,1.6,1500.0,0.016205093637108803,-0.026839163899421693,1.0180473327636719,0.20164252519607545,-0.00839034616947174,-0.0018409676384180784,AUTO,-35.362435399999995,149.16679800000003,32005.0,-13.8,19.4,-8.4
16:15:32,-4.2,-4.8,-991.8,10.8,35.8,4.0,1500.0,0.013679151795804501,0.00718964017869439,1.017757821083069,0.007920441031455994,0.031974032521247864,0.0008149933535605669,AUTO,-35.36243394,149.1668026,32519.2,-3.2,29.0,-36.0
16:15:34,0.5,-2.375,-1000.25,72.125,-20.25,6.125,1500.0,0.007597905554575846,-0.012401924468576908,1.0179565250873566,0.06960180774331093,-0.02494687426951714,0.002995186165207997,AUTO,-35.362433800000005,149.16680428749999,32849.0,-12.0,3.875,0.125
16:15:37,-4.0,-21.666666666666668,-976.3333333333334,-212.0,37.666666666666664,2.6666666666666665,1500.0,-0.0019955158544083438,0.018664107657968998,1.0180559555689495,-0.2131385107835134,0.033755226681629814,-0.0002921919027964274,BRAKE,-35.3624326,149.16681026666666,33453.666666666664,8.333333333333334,19.0,-36.0
16:15:39,-0.3333333333333333,7.333333333333333,-986.0,-48.0,-7.333333333333333,4.333333333333333,1500.0,-0.0031805407003654786,-0.007329889165703207,1.0178827047348022,-0.053681125243504844,-0.012008350808173418,0.0012250914781664808,BRAKE,-35.362432416666664,149.16681131666667,33775.166666666664,-0.8333333333333334,-2.8333333333333335,-9.833333333333334
16:15:41,-1.2222222222222223,7.888888888888889,-1003.4444444444445,143.33333333333334,8.0,4.222222222222222,1500.0,0.012549570502920283,-0.007888697708646456,1.0182033644782171,0.13894669794374043,0.0038971088102294337,0.001019158245374759,ALT_HOLD,-35.362431433333334,149.16681114444444,33912.333333333336,-3.7777777777777777,4.777777777777778,-3.4444444444444446
16:15:43,1.0,-49.0,-886.8333333333334,-1039.6666666666667,5.333333333333333,9.333333333333334,1500.0,-0.006359479234864314,0.00038862018603443477,1.0180821816126506,-1.0434992164373398,0.0011069508424649637,0.0058034989051520824,AUTO,-35.3624311,149.16681168333335,33239.333333333336,-7.166666666666667,1.0,120.16666666666667
16:15:45,-2.0,34.4,-1075.2,808.0,2.2,5.6,1500.0,0.01613583881407976,-0.019148314744234084,1.0181540727615357,0.8040311962366105,-0.0021548742428421975,0.0024157395120710133,AUTO,-35.362431400000006,149.16681168,30895.2,-2.8,6.6,46.8
16:15:46,-2.0,7.0,-1005.5,302.75,11.5,3.25,1500.0,0.02455504797399044,-0.011736608576029539,1.0181962251663208,0.29932569712400436,0.007153253420256078,-0.0004361328901723027,AUTO,-35.36242982500001,149.166812225,30771.0,-4.5,18.25,-17.75
