time_stamp,alt,MODE_AUTO,MODE_LOITER,MODE_RTL,MODE_STABILIZE,vx,vy,vz
10:23:08.741,583930,0,0,0,1,-1,0,0
10:23:08.945,583930,0,0,0,1,-1,0,0
10:23:09.153,583930,0,0,0,1,-1,0,0
10:23:09.356,583930,0,0,0,1,-1,0,0
10:23:09.559,583930,0,0,0,1,-1,0,0
10:23:09.763,583930,0,0,0,1,-1,0,0
10:23:09.969,583930,0,0,0,1,-1,0,0
10:23:10.172,583930,0,0,0,1,-1,0,0
10:23:10.383,583930,0,0,0,1,-1,0,0
10:23:10.591,583930,0,0,0,1,-1,0,0
10:23:10.796,583930,0,0,0,1,-1,0,0
10:23:11.000,583930,0,0,0,1,-1,0,0
10:23:11.209,583930,0,0,0,1,-1,0,0
10:23:11.414,583930,0,0,0,1,-1,0,0
10:23:11.639,583940,0,0,0,1,-1,1,0
10:23:11.844,583940,0,0,0,1,-1,1,0
10:23:12.046,583940,0,0,0,1,-1,1,0
10:23:12.258,583940,0,0,0,1,-1,1,0
10:23:12.471,583940,0,0,0,1,-1,1,0
10:23:12.676,583940,0,0,0,1,-1,1,0
10:23:12.878,583940,0,0,0,1,-1,1,0
10:23:13.081,583940,0,0,0,1,-1,1,0
10:23:13.284,583940,0,0,0,1,-1,1,0
10:23:13.489,583940,0,0,0,1,-1,2,1
10:23:13.691,583940,1,0,0,0,-1,2,0
10:23:13.901,583940,1,0,0,0,-1,2,0
10:23:14.106,583940,1,0,0,0,-1,2,0
10:23:14.309,583940,1,0,0,0,-1,2,0
10:23:14.514,583940,1,0,0,0,-1,2,0
10:23:14.718,583940,1,0,0,0,-1,2,0
10:23:14.920,583940,1,0,0,0,-1,2,0
10:23:15.127,583940,1,0,0,0,-1,2,0
10:23:15.333,583940,1,0,0,0,-1,2,0
10:23:15.537,583930,1,0,0,0,0,0,0
10:23:15.739,583940,1,0,0,0,0,0,0
10:23:15.944,583940,1,0,0,0,0,0,0
10:23:16.148,583940,1,0,0,0,0,0,0
10:23:16.350,583940,1,0,0,0,0,0,0
10:23:16.551,583940,1,0,0,0,0,0,0
10:23:16.758,583940,1,0,0,0,0,0,0
10:23:16.962,583940,1,0,0,0,0,0,0
10:23:17.166,583940,1,0,0,0,0,0,0
10:23:17.369,583940,1,0,0,0,0,0,0
10:23:17.572,583930,1,0,0,0,0,0,0
10:23:17.778,584290,1,0,0,0,0,0,-92
10:23:17.985,584290,1,0,0,0,0,0,-92
10:23:18.192,584290,1,0,0,0,0,0,-92
10:23:18.396,584290,1,0,0,0,0,0,-92
10:23:18.600,584290,1,0,0,0,0,0,-92
10:23:18.805,584290,1,0,0,0,0,0,-92
10:23:19.008,584290,1,0,0,0,0,0,-92
10:23:19.211,584290,1,0,0,0,0,0,-92
10:23:19.414,584290,1,0,0,0,0,0,-92
10:23:19.616,585460,1,0,0,0,1,6,-145
10:23:19.818,587000,1,0,0,0,9,46,-147
10:23:20.022,587000,1,0,0,0,9,46,-147
10:23:20.228,587000,1,0,0,0,9,46,-147
10:23:20.431,587000,1,0,0,0,9,46,-147
10:23:20.635,587000,1,0,0,0,9,46,-147
10:23:20.841,587000,1,0,0,0,9,46,-147
10:23:21.047,587000,1,0,0,0,9,46,-147
10:23:21.250,587000,1,0,0,0,9,46,-147
10:23:21.453,587000,1,0,0,0,9,46,-147
10:23:21.661,588680,1,0,0,0,-2,29,-150
10:23:21.864,590230,1,0,0,0,-2,-34,-149
10:23:22.069,590230,1,0,0,0,-2,-34,-149
10:23:22.274,590230,1,0,0,0,-2,-34,-149
10:23:22.477,590230,1,0,0,0,-2,-34,-149
10:23:22.681,590230,1,0,0,0,-2,-34,-149
10:23:22.886,590230,1,0,0,0,-2,-34,-149
10:23:23.092,590230,1,0,0,0,-2,-34,-149
10:23:23.297,590230,1,0,0,0,-2,-34,-149
10:23:23.502,590230,1,0,0,0,-2,-34,-149
10:23:23.706,592310,1,0,0,0,-1,-54,-152
10:23:23.913,593490,1,0,0,0,-6,-17,-154
10:23:24.122,593490,1,0,0,0,-6,-17,-154
10:23:24.327,593490,1,0,0,0,-6,-17,-154
10:23:24.532,593490,1,0,0,0,-6,-17,-154
10:23:24.736,593490,1,0,0,0,-6,-17,-154
10:23:24.939,593490,1,0,0,0,-6,-17,-154
10:23:25.147,593490,1,0,0,0,-6,-17,-154
10:23:25.350,593490,1,0,0,0,-6,-17,-154
10:23:25.555,593490,1,0,0,0,-6,-17,-154
10:23:25.760,595280,1,0,0,0,-6,26,-150
10:23:25.963,596450,1,0,0,0,0,10,-152
10:23:26.166,596450,1,0,0,0,0,10,-152
10:23:26.372,596450,1,0,0,0,0,10,-152
10:23:26.584,596450,1,0,0,0,0,10,-152
10:23:26.788,596450,1,0,0,0,0,10,-152
10:23:26.991,596450,1,0,0,0,0,10,-152
10:23:27.194,596450,1,0,0,0,0,10,-152
10:23:27.398,596450,1,0,0,0,0,10,-152
10:23:27.602,596450,1,0,0,0,0,10,-152
10:23:29.018,598170,1,0,0,0,4,-7,-153
10:23:29.225,599730,1,0,0,0,2,-4,-153
10:23:29.428,599730,1,0,0,0,2,-4,-153
10:23:29.634,599730,1,0,0,0,2,-4,-153
10:23:29.840,599730,1,0,0,0,2,-4,-153
10:23:30.042,599730,1,0,0,0,2,-4,-153
10:23:30.246,599730,1,0,0,0,2,-4,-153
10:23:30.450,599730,1,0,0,0,2,-4,-153
10:23:30.656,599730,1,0,0,0,2,-4,-153
10:23:30.858,599730,1,0,0,0,2,-4,-153
10:23:31.061,601460,1,0,0,0,-1,3,-153
10:23:31.266,601460,1,0,0,0,-1,3,-153
10:23:31.472,601460,1,0,0,0,-1,3,-153
10:23:31.674,601460,1,0,0,0,-1,3,-153
10:23:31.877,601460,1,0,0,0,-1,3,-153
10:23:32.080,601460,1,0,0,0,-1,3,-153
10:23:32.283,601460,1,0,0,0,-1,3,-153
10:23:32.488,601460,1,0,0,0,-1,3,-153
10:23:32.692,602790,1,0,0,0,-2,6,-153
10:23:32.896,604740,1,0,0,0,-3,5,-154
10:23:33.100,604740,1,0,0,0,-3,5,-154
10:23:33.303,604740,1,0,0,0,-3,5,-154
10:23:33.508,604740,1,0,0,0,-3,5,-154
