,A.LOITER1
17:58:05.703,-1.0
17:58:05.904,-1.0
17:58:06.106,-1.0
17:58:06.306,-1.0
17:58:06.508,-1.0
17:58:06.708,-1.0
17:58:06.910,-1.0
17:58:07.112,-1.0
17:58:07.313,-1.0
17:58:07.515,-1.0
17:58:07.716,-1.0
17:58:07.917,-1.0
17:58:08.118,-1.0
17:58:08.319,-1.0
17:58:08.520,-1.0
17:58:08.721,-1.0
17:58:08.922,-1.0
17:58:09.125,-1.0
17:58:09.327,-1.0
17:58:09.529,-1.0
17:58:09.731,-1.0
17:58:09.932,-1.0
17:58:10.133,-1.0
17:58:10.335,-1.0
17:58:10.536,-1.0
17:58:10.737,-1.0
17:58:10.938,-1.0
17:58:11.139,-1.0
17:58:11.341,-1.0
17:58:11.544,-1.0
17:58:11.745,-1.0
17:58:11.946,-1.0
17:58:12.147,-1.0
17:58:12.350,-1.0
17:58:12.551,-1.0
17:58:12.752,-1.0
17:58:12.954,-1.0
17:58:13.155,-1.0
17:58:13.357,-1.0
17:58:13.559,-1.0
17:58:13.761,-1.0
17:58:13.962,-1.0
17:58:14.164,-1.0
17:58:14.365,-1.0
17:58:14.566,-1.0
17:58:14.767,-1.0
17:58:14.968,-1.0
17:58:15.171,-1.0
17:58:15.371,-1.0
17:58:15.575,-1.0
17:58:15.776,-1.0
17:58:15.977,-1.0
17:58:16.178,-1.0
17:58:16.380,-1.0
17:58:16.581,-1.0
17:58:16.782,-1.0
17:58:16.985,-1.0
17:58:17.187,-1.0
17:58:17.389,-1.0
17:58:17.591,-1.0
17:58:17.792,-1.0
17:58:17.994,-1.0
17:58:18.195,-1.0
17:58:18.396,-1.0
17:58:18.597,-1.0
17:58:18.798,-1.0
17:58:19.001,-1.0
17:58:19.203,-1.0
17:58:19.405,-1.0
17:58:19.606,-1.0
17:58:19.807,-1.0
17:58:20.008,-1.0
17:58:20.210,-1.0
17:58:20.411,-1.0
17:58:20.612,-1.0
17:58:20.814,-1.0
17:58:21.015,-1.0
17:58:21.217,-1.0
17:58:21.418,-1.0
17:58:21.619,-1.0
17:58:21.821,-1.0
17:58:22.022,-1.0
17:58:22.223,-1.0
17:58:22.425,-1.0
17:58:22.626,-1.0
17:58:22.827,-1.0
17:58:23.029,-1.0
17:58:23.231,-1.0
17:58:23.435,-1.0
17:58:23.636,-1.0
17:58:23.838,-1.0
17:58:24.843,-1.0
17:58:25.044,-1.0
17:58:25.247,-1.0
17:58:25.449,-1.0
17:58:25.650,-1.0
17:58:25.853,-1.0
17:58:26.054,-1.0
17:58:26.256,-1.0
17:58:26.458,-1.0
17:58:26.659,-1.0
17:58:26.860,-1.0
17:58:27.061,-1.0
17:58:27.263,-1.0
17:58:27.467,-1.0
17:58:27.668,-1.0
17:58:27.870,-1.0
17:58:28.071,-1.0
17:58:28.272,-1.0
17:58:28.473,-1.0
17:58:28.675,-1.0
17:58:28.876,-1.0
17:58:29.078,-1.0
17:58:29.279,-1.0
17:58:29.482,-1.0
17:58:29.683,-1.0
17:58:29.884,-1.0
17:58:30.086,-1.0
17:58:30.287,-1.0
17:58:30.488,-1.0
17:58:30.689,-1.0
17:58:30.891,-1.0
17:58:31.092,-1.0
17:58:31.293,-1.0
17:58:31.495,-1.0
17:58:31.696,-1.0
17:58:31.897,-1.0
17:58:32.098,-1.0
17:58:32.299,-1.0
17:58:32.501,-1.0
17:58:32.702,-1.0
17:58:32.903,-1.0
17:58:33.104,-1.0
17:58:33.307,-1.0
17:58:33.510,-1.0
17:58:33.712,-1.0
17:58:33.913,-1.0
17:58:34.115,-1.0
17:58:34.316,-1.0
17:58:34.517,-1.0
17:58:34.718,-1.0
17:58:34.919,-1.0
17:58:35.121,-1.0
17:58:35.322,-1.0
17:58:35.524,-1.0
17:58:35.725,-1.0
17:58:35.926,-1.0
17:58:36.127,-1.0
17:58:36.328,-1.0
17:58:36.529,-1.0
17:58:36.730,-1.0
17:58:36.932,-1.0
17:58:37.134,-1.0
17:58:37.335,-1.0
17:58:37.537,-1.0
17:58:37.738,-1.0
17:58:37.939,-1.0
17:58:38.141,-1.0
17:58:38.342,-1.0
17:58:38.543,-1.0
17:58:38.745,-1.0
17:58:38.946,-1.0
17:58:39.150,-1.0
17:58:39.353,-1.0
17:58:39.555,-1.0
17:58:39.756,-1.0
17:58:39.957,-1.0
17:58:40.159,-1.0
17:58:40.360,-1.0
17:58:40.561,-1.0
17:58:40.763,-1.0
17:58:40.964,-1.0
17:58:41.166,-1.0
17:58:41.367,-1.0
17:58:41.569,-1.0
17:58:41.770,-1.0
17:58:41.972,-1.0
17:58:42.173,-1.0
17:58:42.375,-1.0
17:58:42.576,-1.0
17:58:42.777,-1.0
17:58:42.979,-1.0
17:58:43.180,-1.0
17:58:43.381,-1.0
17:58:43.584,-1.0
17:58:43.785,-1.0
17:58:43.986,-1.0
17:58:44.187,-1.0
17:58:44.388,-1.0
17:58:44.591,-1.0
17:58:44.792,-1.0
17:58:44.994,-1.0
17:58:45.195,-1.0
17:58:45.397,-1.0
17:58:45.599,-1.0
17:58:45.800,-1.0
17:58:46.002,-1.0
17:58:46.204,-1.0
17:58:46.406,-1.0
17:58:46.607,-1.0
17:58:46.808,-1.0
17:58:47.010,-1.0
17:58:47.212,-1.0
17:58:47.415,-1.0
17:58:47.619,-1.0
17:58:47.821,-1.0
17:58:48.023,0.054
17:58:48.224,0.054
17:58:48.426,0.065
17:58:48.627,0.076
17:58:48.829,0.087
17:58:49.031,0.087
17:58:49.233,0.087
17:58:49.436,0.087
17:58:49.638,0.087
17:58:49.840,0.038
17:58:50.041,0.027
17:58:50.243,0.027
17:58:50.444,0.024
17:58:51.112,0.017
17:58:51.313,-1.0
17:58:51.516,-1.0
17:58:51.718,-1.0
17:58:51.920,-1.0
17:58:52.124,-1.0
17:58:52.325,-1.0
17:58:52.527,-1.0
17:58:52.728,-1.0
17:58:52.930,-1.0
17:58:53.131,-1.0
17:58:53.333,-1.0
17:58:53.535,-1.0
17:58:53.737,-1.0
17:58:53.940,-1.0
17:58:54.141,-1.0
17:58:54.342,-1.0
17:58:54.543,-1.0
17:58:54.744,-1.0
17:58:54.945,-1.0
17:58:55.146,-1.0
17:58:55.348,-1.0
17:58:55.549,-1.0
17:58:55.750,-1.0
17:58:55.951,-1.0
17:58:56.152,-1.0
17:58:56.356,-1.0
17:58:56.557,-1.0
17:58:56.758,-1.0
17:58:56.959,-1.0
17:58:57.160,-1.0
17:58:57.361,-1.0
17:58:57.563,-1.0
17:58:57.764,-1.0
17:58:57.965,-1.0
17:58:58.166,-1.0
17:58:58.367,-1.0
17:58:58.568,-1.0
17:58:58.769,-1.0
17:58:58.970,-1.0
17:58:59.172,-1.0
17:58:59.372,-1.0
17:58:59.573,-1.0
17:58:59.775,-1.0
17:58:59.976,-1.0
17:59:00.178,-1.0
17:59:00.379,-1.0
17:59:00.580,-1.0
17:59:00.781,-1.0
17:59:00.982,-1.0
17:59:01.183,-1.0
17:59:01.384,-1.0
17:59:01.585,-1.0
17:59:01.787,-1.0
17:59:01.989,-1.0
17:59:02.190,-1.0
17:59:02.391,-1.0
17:59:02.592,-1.0
17:59:02.793,-1.0
17:59:02.994,-1.0
17:59:03.195,-1.0
17:59:03.397,-1.0
17:59:03.598,-1.0
17:59:03.801,-1.0
17:59:04.003,-1.0
17:59:04.204,-1.0
17:59:04.405,-1.0
17:59:04.606,-1.0
17:59:04.807,-1.0
17:59:05.008,-1.0
17:59:05.209,-1.0
17:59:05.410,-1.0
17:59:05.611,-1.0
17:59:05.813,-1.0
17:59:06.015,-1.0
17:59:06.216,-1.0
17:59:06.417,-1.0
17:59:06.619,-1.0
17:59:06.820,-1.0
17:59:07.021,-1.0
17:59:07.222,-1.0
17:59:07.423,-1.0
17:59:07.624,0.041
17:59:07.825,0.041
17:59:08.026,0.024
17:59:08.229,0.02
17:59:08.430,0.02
17:59:08.631,0.02
17:59:08.833,0.018
17:59:09.034,0.013
17:59:09.235,-1.0
17:59:09.436,-1.0
17:59:09.637,-1.0
17:59:09.839,-1.0
17:59:10.042,-1.0
17:59:10.243,-1.0
17:59:10.444,-1.0
17:59:10.645,-1.0
17:59:10.846,0.134
17:59:11.047,0.225
17:59:11.248,-1.0
17:59:11.449,-1.0
17:59:11.650,-1.0
17:59:11.852,-1.0
17:59:12.054,-1.0
17:59:12.255,-1.0
17:59:12.456,-1.0
17:59:12.657,-1.0
17:59:12.858,-1.0
17:59:13.059,-1.0
17:59:13.261,-1.0
17:59:13.462,-1.0
17:59:13.663,-1.0
17:59:13.864,-1.0
17:59:14.065,-1.0
17:59:14.266,-1.0
17:59:14.467,-1.0
17:59:14.668,-1.0
17:59:14.869,-1.0
17:59:15.070,-1.0
17:59:15.271,-1.0
17:59:15.472,-1.0
17:59:15.674,-1.0
17:59:15.875,-1.0
17:59:16.076,-1.0
17:59:16.277,-1.0
17:59:16.478,-1.0
17:59:16.678,-1.0
17:59:16.880,-1.0
17:59:17.081,-1.0
17:59:17.283,-1.0
17:59:17.484,-1.0
17:59:17.685,-1.0
17:59:17.887,-1.0
17:59:18.088,-1.0
17:59:18.289,-1.0
17:59:18.490,-1.0
17:59:18.691,-1.0
17:59:18.892,-1.0
17:59:19.093,-1.0
17:59:19.294,-1.0
17:59:19.496,-1.0
17:59:19.698,-1.0
17:59:19.901,-1.0
17:59:20.102,-1.0
17:59:20.303,-1.0
17:59:20.504,-1.0
17:59:20.705,-1.0
17:59:20.907,-1.0
17:59:21.108,-1.0
17:59:21.309,-1.0
17:59:21.510,-1.0
17:59:21.712,-1.0
17:59:21.914,-1.0
17:59:22.115,-1.0
17:59:22.317,-1.0
17:59:22.519,-1.0
17:59:22.720,-1.0
17:59:22.922,-1.0
17:59:23.123,-1.0
17:59:23.326,-1.0
17:59:23.528,-1.0
17:59:23.729,-1.0
17:59:23.932,-1.0
17:59:24.133,-1.0
17:59:24.334,-1.0
17:59:24.536,-1.0
17:59:24.737,-1.0
17:59:24.940,0.001
17:59:25.141,0.089
17:59:25.343,-1.0
17:59:25.544,-1.0
17:59:25.746,-1.0
17:59:25.947,-1.0
17:59:26.148,-1.0
17:59:26.349,-1.0
17:59:26.551,-1.0
17:59:26.752,-1.0
17:59:26.953,-1.0
17:59:27.154,-1.0
17:59:27.355,-1.0
17:59:27.557,-1.0
17:59:27.758,-1.0
17:59:27.960,-1.0
17:59:28.161,-1.0
17:59:28.362,-1.0
17:59:28.564,-1.0
17:59:28.765,-1.0
17:59:28.966,-1.0
17:59:29.167,-1.0
17:59:29.368,-1.0
17:59:29.569,-1.0
17:59:29.770,-1.0
17:59:29.971,-1.0
17:59:30.173,-1.0
17:59:30.374,-1.0
17:59:30.575,-1.0
17:59:30.776,-1.0
17:59:30.977,-1.0
17:59:31.178,-1.0
17:59:31.380,-1.0
17:59:31.581,-1.0
17:59:31.783,-1.0
17:59:31.984,-1.0
17:59:32.185,-1.0
17:59:32.386,-1.0
17:59:32.587,-1.0
17:59:32.788,-1.0
17:59:32.990,-1.0
17:59:33.191,-1.0
17:59:33.392,-1.0
17:59:33.594,-1.0
17:59:33.797,-1.0
17:59:33.999,-1.0
17:59:34.200,-1.0
17:59:34.402,-1.0
17:59:34.603,-1.0
17:59:34.804,-1.0
17:59:35.006,-1.0
17:59:35.207,-1.0
17:59:35.409,-1.0
17:59:35.611,-1.0
17:59:35.813,-1.0
17:59:36.015,-1.0
17:59:36.216,-1.0
17:59:36.417,-1.0
17:59:36.618,-1.0
17:59:36.819,-1.0
17:59:37.020,-1.0
17:59:37.221,-1.0
17:59:37.423,-1.0
17:59:37.625,-1.0
17:59:37.827,-1.0
17:59:38.029,-1.0
17:59:38.230,-1.0
17:59:38.431,-1.0
17:59:38.633,-1.0
17:59:38.834,-1.0
17:59:39.036,-1.0
17:59:39.238,-1.0
17:59:39.439,-1.0
17:59:39.640,-1.0
17:59:39.842,-1.0
17:59:40.043,-1.0
17:59:40.245,-1.0
17:59:40.446,-1.0
17:59:40.647,-1.0
17:59:40.849,-1.0
17:59:41.050,-1.0
17:59:41.251,-1.0
17:59:41.452,-1.0
17:59:41.653,-1.0
17:59:41.854,-1.0
17:59:42.056,-1.0
17:59:42.257,-1.0
17:59:42.458,-1.0
17:59:42.659,-1.0
17:59:42.860,-1.0
17:59:43.061,-1.0
17:59:43.262,-1.0
17:59:43.463,-1.0
17:59:43.665,-1.0
17:59:43.866,-1.0
17:59:44.067,-1.0
17:59:44.268,-1.0
17:59:44.470,-1.0
17:59:44.671,-1.0
17:59:44.872,-1.0
17:59:45.074,-1.0
17:59:45.275,-1.0
17:59:45.476,-1.0
17:59:45.677,-1.0
17:59:45.879,-1.0
17:59:46.080,-1.0
17:59:46.281,-1.0
17:59:46.482,-1.0
17:59:46.684,-1.0
17:59:46.885,-1.0
17:59:47.087,-1.0
17:59:47.289,-1.0
17:59:47.490,-1.0
17:59:47.692,-1.0
17:59:47.894,-1.0
17:59:48.096,-1.0
17:59:48.297,-1.0
17:59:48.498,-1.0
17:59:48.699,0.454
17:59:48.901,0.595
17:59:49.102,0.666
17:59:49.303,0.666
17:59:49.504,-1.0
17:59:49.705,-1.0
17:59:49.906,-1.0
17:59:50.107,-1.0
17:59:50.308,-1.0
17:59:50.509,-1.0
17:59:50.711,-1.0
17:59:50.912,-1.0
17:59:51.113,-1.0
17:59:51.315,-1.0
17:59:51.516,-1.0
17:59:51.717,-1.0
17:59:51.918,-1.0
17:59:52.119,-1.0
17:59:52.321,-1.0
17:59:52.522,-1.0
17:59:52.723,-1.0
17:59:52.924,-1.0
17:59:53.126,-1.0
17:59:53.327,-1.0
