,A.ALT_HOLD2
16:08:12.032,-1.0
16:08:12.237,-1.0
16:08:12.440,-1.0
16:08:12.643,-1.0
16:08:12.847,-1.0
16:08:13.050,-1.0
16:08:13.255,-1.0
16:08:13.460,-1.0
16:08:13.662,-1.0
16:08:13.863,-1.0
16:08:14.066,-1.0
16:08:14.269,-1.0
16:08:14.472,-1.0
16:08:14.677,-1.0
16:08:14.878,-1.0
16:08:15.080,-1.0
16:08:15.282,-1.0
16:08:15.485,-1.0
16:08:15.686,-1.0
16:08:15.887,-1.0
16:08:16.088,-1.0
16:08:16.292,-1.0
16:08:16.494,-1.0
16:08:16.695,-1.0
16:08:16.901,-1.0
16:08:17.104,-1.0
16:08:17.306,-1.0
16:08:17.507,-1.0
16:08:17.709,-1.0
16:08:17.911,-1.0
16:08:18.113,-1.0
16:08:18.315,-1.0
16:08:18.516,-1.0
16:08:18.719,-1.0
16:08:18.921,-1.0
16:08:19.125,-1.0
16:08:19.336,-1.0
16:08:19.540,-1.0
16:08:19.741,-1.0
16:08:19.946,-1.0
16:08:20.148,-1.0
16:08:20.350,-1.0
16:08:20.551,-1.0
16:08:20.755,-1.0
16:08:20.957,-1.0
16:08:21.165,-1.0
16:08:21.367,-1.0
16:08:21.570,-1.0
16:08:21.772,-1.0
16:08:21.975,-1.0
16:08:22.176,-1.0
16:08:22.379,-1.0
16:08:22.583,-1.0
16:08:22.786,-1.0
16:08:22.987,-1.0
16:08:23.188,-1.0
16:08:23.390,-1.0
16:08:23.594,-1.0
16:08:23.797,-1.0
16:08:23.999,-1.0
16:08:24.210,-1.0
16:08:24.412,-1.0
16:08:24.614,-1.0
16:08:24.815,-1.0
16:08:25.023,-1.0
16:08:25.232,-1.0
16:08:25.436,-1.0
16:08:25.637,-1.0
16:08:25.839,-1.0
16:08:26.042,-1.0
16:08:26.245,-1.0
16:08:26.447,-1.0
16:08:26.648,-1.0
16:08:26.853,-1.0
16:08:27.058,-1.0
16:08:27.262,-1.0
16:08:27.464,-1.0
16:08:27.668,-1.0
16:08:27.872,-1.0
16:08:28.075,-1.0
16:08:28.278,-1.0
16:08:28.479,-1.0
16:08:28.685,-1.0
16:08:28.888,-1.0
16:08:29.090,-1.0
16:08:29.292,-1.0
16:08:29.493,-1.0
16:08:29.695,-1.0
16:08:29.899,-1.0
16:08:30.101,-1.0
16:08:30.302,-1.0
16:08:30.503,-1.0
16:08:30.707,-1.0
16:08:30.909,-1.0
16:08:31.111,-1.0
16:08:31.312,-1.0
16:08:31.515,-1.0
16:08:31.718,-1.0
16:08:31.920,-1.0
16:08:32.125,-1.0
16:08:32.327,-1.0
16:08:32.529,-1.0
16:08:32.732,-1.0
16:08:32.941,-1.0
16:08:33.144,-1.0
16:08:33.348,-1.0
16:08:33.553,-1.0
16:08:33.754,-1.0
16:08:33.957,-1.0
16:08:34.158,-1.0
16:08:34.361,-1.0
16:08:34.565,-1.0
16:08:34.768,-1.0
16:08:34.969,-1.0
16:08:35.171,-1.0
16:08:35.373,-1.0
16:08:35.575,-1.0
16:08:35.777,-1.0
16:08:35.979,-1.0
16:08:36.181,-1.0
16:08:36.382,-1.0
16:08:36.583,-1.0
16:08:36.785,-1.0
16:08:36.987,-1.0
16:08:37.190,-1.0
16:08:37.391,0.005
16:08:37.601,0.005
16:08:37.805,0.005
16:08:38.006,0.005
16:08:38.213,0.005
16:08:38.415,0.005
16:08:38.621,0.005
16:08:38.826,0.005
16:08:39.027,0.003
16:08:39.232,0.003
16:08:39.434,0.003
16:08:39.640,0.003
16:08:39.842,0.003
16:08:40.043,0.003
16:08:40.246,0.003
16:08:40.449,0.002
16:08:40.651,0.002
16:08:40.853,0.002
16:08:41.054,0.002
16:08:41.258,0.002
16:08:41.460,0.002
16:08:41.661,0.002
16:08:41.864,0.002
16:08:42.066,-1.0
16:08:42.270,-1.0
16:08:42.473,-1.0
16:08:42.674,-1.0
16:08:42.875,-1.0
16:08:43.077,-1.0
16:08:43.282,-1.0
16:08:43.484,-1.0
16:08:43.687,-1.0
16:08:43.893,-1.0
16:08:44.096,-1.0
16:08:44.297,-1.0
16:08:44.498,-1.0
16:08:44.700,-1.0
16:08:44.902,-1.0
16:08:45.103,-1.0
16:08:45.304,-1.0
16:08:45.505,-1.0
16:08:45.707,-1.0
16:08:45.913,-1.0
16:08:46.115,-1.0
16:08:46.318,-1.0
16:08:46.521,-1.0
16:08:46.722,-1.0
16:08:46.925,-1.0
16:08:47.126,-1.0
16:08:47.328,-1.0
16:08:47.529,-1.0
16:08:47.732,-1.0
16:08:47.935,-1.0
16:08:48.139,-1.0
16:08:48.344,-1.0
16:08:48.546,-1.0
16:08:48.755,-1.0
16:08:48.957,-1.0
16:08:49.162,-1.0
16:08:49.369,-1.0
16:08:49.570,-1.0
16:08:49.771,-1.0
16:08:49.973,-1.0
16:08:50.174,-1.0
16:08:50.377,-1.0
16:08:50.578,-1.0
16:08:50.781,-1.0
16:08:50.982,-1.0
16:08:51.186,-1.0
16:08:51.391,-1.0
16:08:51.596,-1.0
16:08:51.805,-1.0
16:08:52.007,-1.0
16:08:52.209,-1.0
16:08:52.412,-1.0
16:08:52.615,-1.0
16:08:52.819,-1.0
16:08:53.022,-1.0
16:08:53.227,-1.0
16:08:53.428,-1.0
16:08:53.630,-1.0
16:08:53.839,-1.0
16:08:54.042,-1.0
16:08:54.243,-1.0
16:08:54.448,-1.0
16:08:54.649,-1.0
16:08:54.851,-1.0
16:08:55.056,-1.0
16:08:55.257,-1.0
16:08:55.458,-1.0
16:08:55.661,-1.0
16:08:55.863,-1.0
16:08:56.065,-1.0
16:08:56.269,-1.0
16:08:56.472,-1.0
16:08:56.674,-1.0
16:08:56.875,-1.0
16:08:57.076,-1.0
16:08:57.278,-1.0
16:08:57.485,-1.0
16:08:57.691,-1.0
16:08:57.892,-1.0
16:08:58.094,-1.0
16:08:58.301,-1.0
16:08:58.502,-1.0
16:08:58.705,-1.0
16:08:58.906,-1.0
16:08:59.108,-1.0
16:08:59.310,-1.0
16:08:59.513,-1.0
16:08:59.714,-1.0
16:08:59.939,-1.0
16:09:00.141,-1.0
16:09:00.345,-1.0
16:09:00.546,-1.0
16:09:00.749,-1.0
16:09:00.950,-1.0
16:09:01.151,-1.0
16:09:01.357,-1.0
16:09:01.558,-1.0
16:09:01.759,-1.0
16:09:01.962,-1.0
16:09:02.166,-1.0
16:09:02.368,-1.0
16:09:02.569,-1.0
16:09:02.770,-1.0
16:09:02.974,0.002
16:09:03.175,0.003
16:09:03.376,0.003
16:09:03.578,0.003
16:09:03.779,0.003
16:09:03.981,0.003
16:09:04.187,0.003
16:09:04.391,0.003
16:09:04.595,0.003
16:09:04.797,0.003
16:09:04.998,0.003
16:09:05.200,0.003
16:09:05.402,0.006
16:09:05.604,0.006
16:09:05.806,0.006
16:09:06.009,0.006
16:09:06.215,0.006
16:09:06.419,0.006
16:09:06.623,0.006
16:09:06.824,0.006
16:09:07.027,0.006
16:09:07.229,0.006
16:09:07.432,0.002
16:09:07.634,-1.0
16:09:07.841,-1.0
16:09:08.045,-1.0
16:09:08.248,-1.0
16:09:08.449,-1.0
16:09:08.651,-1.0
16:09:08.853,-1.0
16:09:09.057,-1.0
16:09:09.258,-1.0
16:09:09.460,-1.0
16:09:09.665,-1.0
16:09:09.868,-1.0
16:09:10.070,-1.0
16:09:10.272,-1.0
16:09:10.474,-1.0
16:09:10.678,-1.0
16:09:10.879,-1.0
16:09:11.081,-1.0
16:09:11.283,-1.0
16:09:11.485,-1.0
16:09:11.688,-1.0
16:09:11.891,-1.0
16:09:12.092,-1.0
16:09:12.294,-1.0
16:09:12.498,-1.0
16:09:12.699,-1.0
16:09:12.903,-1.0
16:09:13.108,-1.0
16:09:13.312,-1.0
16:09:13.513,-1.0
16:09:13.717,-1.0
16:09:13.921,-1.0
16:09:14.124,-1.0
16:09:14.328,-1.0
16:09:14.534,-1.0
16:09:14.745,-1.0
16:09:14.950,-1.0
16:09:15.156,-1.0
16:09:15.359,-1.0
16:09:15.561,-1.0
16:09:15.765,-1.0
16:09:15.966,-1.0
16:09:16.174,-1.0
16:09:16.378,-1.0
16:09:16.588,-1.0
16:09:16.794,-1.0
16:09:16.998,-1.0
16:09:17.206,0.002
16:09:17.409,0.003
16:09:17.612,0.003
16:09:17.814,0.003
16:09:18.017,0.003
16:09:18.221,0.003
16:09:18.428,0.003
16:09:18.632,0.003
16:09:18.834,0.003
16:09:19.035,-1.0
16:09:19.238,-1.0
16:09:19.443,-1.0
16:09:19.649,-1.0
16:09:19.852,-1.0
16:09:20.063,-1.0
16:09:20.270,-1.0
16:09:20.477,-1.0
16:09:20.678,-1.0
16:09:20.880,-1.0
16:09:21.111,-1.0
16:09:21.314,-1.0
16:09:21.516,-1.0
16:09:21.719,-1.0
16:09:21.929,-1.0
16:09:22.130,-1.0
16:09:22.337,-1.0
16:09:22.540,-1.0
16:09:22.742,-1.0
16:09:22.945,-1.0
16:09:23.147,-1.0
16:09:23.348,-1.0
16:09:23.553,-1.0
16:09:23.757,-1.0
16:09:23.959,-1.0
16:09:24.160,-1.0
16:09:24.362,-1.0
16:09:24.564,-1.0
16:09:24.767,-1.0
16:09:24.969,-1.0
16:09:25.175,-1.0
16:09:25.377,-1.0
16:09:25.578,-1.0
16:09:25.779,-1.0
16:09:25.987,-1.0
16:09:26.189,-1.0
16:09:26.390,-1.0
16:09:26.592,-1.0
16:09:26.794,-1.0
16:09:26.998,-1.0
16:09:27.200,-1.0
16:09:27.402,-1.0
16:09:27.605,-1.0
16:09:27.807,-1.0
16:09:28.010,-1.0
16:09:28.214,-1.0
16:09:28.415,-1.0
16:09:28.618,-1.0
16:09:28.826,-1.0
16:09:29.033,0.003
16:09:29.242,0.003
16:09:29.445,0.003
16:09:29.656,0.003
16:09:29.863,0.003
16:09:30.064,0.003
16:09:30.267,-1.0
16:09:30.471,-1.0
16:09:30.673,-1.0
16:09:30.878,-1.0
16:09:31.080,-1.0
16:09:31.283,-1.0
16:09:31.485,-1.0
16:09:31.688,-1.0
16:09:31.889,-1.0
16:09:32.094,-1.0
16:09:32.298,0.005
16:09:32.501,0.006
16:09:32.702,0.006
16:09:32.907,0.006
16:09:33.110,0.006
16:09:33.311,0.006
16:09:33.512,0.006
16:09:33.716,0.006
16:09:33.918,0.006
16:09:34.123,0.006
16:09:34.325,-1.0
16:09:34.526,-1.0
16:09:34.728,-1.0
16:09:34.930,-1.0
16:09:35.132,-1.0
16:09:35.338,-1.0
16:09:35.540,-1.0
16:09:35.742,-1.0
16:09:35.943,-1.0
16:09:36.146,-1.0
16:09:36.349,-1.0
16:09:36.550,-1.0
16:09:36.753,-1.0
16:09:36.955,-1.0
16:09:37.156,-1.0
16:09:37.361,-1.0
16:09:37.564,-1.0
16:09:37.770,-1.0
16:09:37.972,-1.0
16:09:38.176,-1.0
16:09:38.377,-1.0
16:09:38.579,-1.0
16:09:38.784,-1.0
16:09:38.986,-1.0
16:09:39.188,-1.0
16:09:39.390,-1.0
16:09:39.593,-1.0
16:09:39.797,-1.0
16:09:40.001,-1.0
16:09:40.202,-1.0
16:09:40.403,-1.0
16:09:40.607,-1.0
16:09:40.809,-1.0
16:09:41.014,-1.0
16:09:41.216,-1.0
16:09:41.420,-1.0
16:09:41.621,-1.0
16:09:41.823,-1.0
16:09:42.025,-1.0
16:09:42.230,-1.0
16:09:42.432,-1.0
16:09:42.634,-1.0
16:09:42.836,-1.0
16:09:43.038,-1.0
16:09:43.240,-1.0
16:09:43.447,-1.0
16:09:43.650,-1.0
16:09:43.852,-1.0
16:09:44.053,-1.0
16:09:44.256,-1.0
16:09:44.460,-1.0
16:09:44.663,-1.0
16:09:44.866,-1.0
16:09:45.068,-1.0
16:09:45.269,-1.0
16:09:45.471,-1.0
16:09:45.673,-1.0
16:09:45.875,-1.0
16:09:46.078,-1.0
16:09:46.284,-1.0
16:09:46.492,-1.0
16:09:46.694,-1.0
16:09:46.895,-1.0
16:09:47.097,-1.0
16:09:47.299,0.003
16:09:47.503,0.003
16:09:47.705,0.003
16:09:47.907,0.003
16:09:48.110,0.003
16:09:48.317,0.003
16:09:48.518,0.003
16:09:48.720,0.003
16:09:48.925,0.003
16:09:49.128,0.003
16:09:49.330,0.002
16:09:49.531,0.002
16:09:49.734,0.002
16:09:49.936,0.002
16:09:50.137,0.002
16:09:50.339,0.002
16:09:50.542,0.002
16:09:50.747,0.002
16:09:50.949,0.002
16:09:51.150,0.002
16:09:51.352,0.002
16:09:51.553,0.002
16:09:51.757,0.002
16:09:51.960,0.005
16:09:52.163,0.008
16:09:52.366,0.008
16:09:52.569,0.008
16:09:52.771,0.008
16:09:52.974,0.008
16:09:53.177,0.008
16:09:53.379,0.008
16:09:53.581,0.008
16:09:53.783,0.008
16:09:53.987,0.008
16:09:54.188,0.002
16:09:54.390,-1.0
16:09:54.593,-1.0
16:09:54.795,-1.0
16:09:54.999,-1.0
16:09:55.201,-1.0
16:09:55.412,-1.0
16:09:55.614,-1.0
16:09:55.816,-1.0
16:09:56.017,-1.0
16:09:56.219,-1.0
16:09:56.421,-1.0
16:09:56.622,-1.0
16:09:56.824,-1.0
16:09:57.029,-1.0
16:09:57.235,-1.0
16:09:57.438,-1.0
16:09:57.643,-1.0
16:09:57.850,-1.0
16:09:58.055,-1.0
16:09:58.260,-1.0
16:09:58.461,-1.0
16:09:58.662,-1.0
16:09:58.864,-1.0
16:09:59.067,-1.0
16:09:59.269,-1.0
16:09:59.471,-1.0
16:09:59.673,-1.0
16:09:59.876,-1.0
16:10:00.078,-1.0
16:10:00.281,-1.0
16:10:00.484,-1.0
16:10:00.686,-1.0
16:10:00.887,-1.0
16:10:01.091,-1.0
16:10:01.295,-1.0
