time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
16:08:12.032,STABILIZE,-35.3632622,149.1652375,0,-0.0009057752904482186,0.0010121868690475821,0.01922832429409027,0.00032761850161477923,0.00027901335852220654,0.0013012143317610025,0,2,-1000,1,1,1,-1,1,0,583980,583.97998046875,0.0,1500.0
16:08:12.236,STABILIZE,-35.3632622,149.1652375,0,-0.0009057752904482186,0.0010121868690475821,0.01922832429409027,0.00032761850161477923,0.00027901335852220654,0.0013012143317610025,0,2,-1000,1,1,1,-1,1,0,583980,583.97998046875,0.0,1500.0
16:08:12.439,STABILIZE,-35.3632622,149.1652375,0,-0.0009057752904482186,0.0010121868690475821,0.01922832429409027,0.00032761850161477923,0.00027901335852220654,0.0013012143317610025,0,2,-1000,1,1,1,-1,1,0,583980,583.97998046875,0.0,1500.0
16:08:12.643,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:12.846,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:13.050,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:13.255,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:13.460,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:13.662,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:13.863,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:14.065,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:14.268,AUTO,-35.3632621,149.1652375,1227,0.01713448017835617,0.00016846877406351268,0.018249474465847015,0.047728996723890305,-0.006517614703625441,0.001695179147645831,0,0,-1026,48,-5,1,0,3,-142,585190,585.1900024414062,0.0,1500.0
16:08:14.472,AUTO,-35.3632614,149.1652408,3288,0.04531383141875267,0.010539238341152668,-0.02878330647945404,-0.12655748426914215,0.10502133518457413,-0.10570390522480011,1,-8,-993,4,7,-36,9,52,-145,587250,587.25,0.0,1500.0
16:08:14.676,AUTO,-35.363261,149.1652448,4427,-0.03796631470322609,0.05264542996883392,-0.11931317299604416,-0.0056578549556434155,0.03189784288406372,-0.12865884602069855,6,-7,-1008,-4,32,-128,-9,37,-148,588390,588.3900146484375,0.0,1500.0
16:08:14.878,AUTO,-35.363261,149.1652448,4427,-0.03796631470322609,0.05264542996883392,-0.11931317299604416,-0.0056578549556434155,0.03189784288406372,-0.12865884602069855,6,-7,-1008,-4,32,-128,-9,37,-148,588390,588.3900146484375,0.0,1500.0
16:08:15.080,AUTO,-35.363261,149.1652448,4427,-0.03796631470322609,0.05264542996883392,-0.11931317299604416,-0.0056578549556434155,0.03189784288406372,-0.12865884602069855,6,-7,-1008,-4,32,-128,-9,37,-148,588390,588.3900146484375,0.0,1500.0
