time_stamp,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,MODE,RTL_ALT,xacc,yacc,zacc,xgyro,ygyro,zgyro
20:36:34,-0.0030481871217489243,0.004957093857228756,-0.26013779640197754,-0.002442810917273164,0.0025711492635309696,-0.021750962361693382,-35.3632753,149.1652616,35972.0,0.0,2.0,-151.0,AUTO,1500.0,0.0,-1.0,-1000.0,0.0,3.0,-21.0
20:36:36,-0.003972372505813837,0.005005784332752228,-0.30152860283851624,-0.0006730002351105213,7.221451960504055e-05,-0.020884497091174126,-35.3632749,149.1652623,39089.0,-3.0,1.0,-152.0,AUTO,1500.0,0.0,0.0,-999.0,1.0,1.0,-20.0
20:36:40,-0.004301479551941156,0.0042118350975215435,-0.34452342987060547,0.00039371021557599306,-0.00032749975798651576,-0.020280174911022186,-35.3632749,149.165263,42227.0,-5.0,0.0,-152.0,AUTO,1500.0,0.0,0.0,-1000.0,1.0,0.0,-19.0
20:36:42,-0.0009171863785013556,0.0001269899948965758,-0.3831561207771301,-0.001292036846280098,-0.007078487426042557,-0.013591881841421127,-35.3632752,149.1652634,45347.0,-3.0,0.0,-153.0,BRAKE,1500.0,0.0,0.0,-999.0,0.0,-5.0,-12.0
20:36:44,0.028627892956137657,-0.04598727822303772,-0.046138133853673935,0.09524311125278473,-0.029872706159949303,-0.04566734656691551,-35.3632785,149.1652608,47804.0,-27.0,-19.0,-62.0,BRAKE,1500.0,2.0,8.0,-946.0,96.0,-28.0,-44.0
20:36:46,-0.01710028387606144,0.018564196303486824,-0.08139645308256149,-0.24072378873825073,0.028063546866178513,-0.008975175209343433,-35.3632765,149.165263,48387.0,21.0,19.0,-9.0,ALT_HOLD,1500.0,-2.0,-31.0,-936.0,-243.0,29.0,-7.0
20:36:48,0.02838301658630371,0.006458913441747427,-0.09513351321220398,1.879185676574707,0.014413920231163502,0.012362407520413399,-35.3632742,149.165266,46087.0,5.0,10.0,183.0,AUTO,1500.0,3.0,76.0,-1013.0,1880.0,15.0,13.0
20:36:50,-0.014352245256304741,-0.001371118240058422,-0.10705223679542542,0.047080278396606445,-0.013133250176906586,1.05935032479465e-05,-35.3632737,149.1652703,45575.0,0.0,-19.0,-138.0,AUTO,1500.0,1.0,-1.0,-1052.0,47.0,-12.0,0.0
20:36:52,-0.09357637912034988,0.0089378971606493,-0.16841177642345428,-0.21067595481872559,-0.02709977515041828,-0.03053579106926918,-35.3632724,149.1652761,48529.0,4.0,0.0,-146.0,AUTO,1500.0,2.0,-7.0,-996.0,-210.0,-26.0,-29.0
20:36:54,0.10426368564367294,-0.024979952722787857,-0.12363579869270325,-0.03087335266172886,0.004251294303685427,-0.007014757953584194,-35.3632756,149.1652601,50483.0,-13.0,-62.0,-24.0,AUTO,1500.0,-8.0,12.0,-940.0,-30.0,5.0,-6.0
20:36:56,0.03569205477833748,-0.005337463691830635,-0.1319132298231125,-0.7696078419685364,0.032320454716682434,-0.0030365223065018654,-35.363273,149.1652669,50045.0,45.0,105.0,16.0,AUTO,1500.0,5.0,-46.0,-1031.0,-768.0,33.0,-1.0
20:36:58,0.03442246466875076,0.005175377242267132,1.089558720588684,0.709888756275177,0.35508641600608826,0.0885651558637619,-35.3632638,149.165286,49965.0,56.0,95.0,-2.0,BRAKE,1500.0,-23.0,23.0,-1020.0,711.0,355.0,89.0
20:37:00,0.009957496076822281,-0.004656726494431496,0.9907729029655457,0.03202046826481819,0.005186761263757944,-0.007260627578943968,-35.3632596,149.1652948,49971.0,12.0,40.0,-2.0,BRAKE,1500.0,-5.0,-20.0,-991.0,28.0,5.0,-6.0
20:37:02,-0.010281438007950783,0.003594523062929511,0.9823565483093262,0.05223565548658371,-0.015566430054605007,-0.0029518986120820045,-35.3632584,149.1653,49978.0,9.0,13.0,-1.0,ALT_HOLD,1500.0,-4.0,15.0,-972.0,57.0,-14.0,-1.0
20:37:04,-0.020208990667015314,-0.0002823442141561827,0.9785220474004745,-1.369610520079732,-0.002178522539907135,0.0024412546772509813,-35.3632577,149.165303125,48358.25,6.0,12.0,177.0,AUTO,1500.0,-1.75,-42.0,-964.25,-1366.25,-1.25,3.25
20:37:06,-0.007184633985161781,-0.03511644899845123,1.026633381843567,0.6746742129325867,-0.006122940219938755,-0.02378387376666069,-35.3632538,149.1653153,45888.0,54.0,58.0,12.0,AUTO,1500.0,-17.0,19.0,-1041.0,677.0,-5.0,-22.0
20:37:08,-0.00892545934766531,-0.06537564098834991,1.0165035724639893,-0.45401015877723694,-0.011654403060674667,-0.004296086262911558,-35.3632425,149.1653372,45881.0,101.0,104.0,-3.0,AUTO,1500.0,-30.0,-28.0,-1002.0,-452.0,-10.0,-3.0
20:37:10,0.007035447750240564,-0.08332483470439911,1.011621356010437,-0.41318511962890625,-0.013544445857405663,0.009066962637007236,-35.3632233,149.165372,45988.0,145.0,169.0,-4.0,AUTO,1500.0,-46.0,-63.0,-1000.0,-416.0,-12.0,9.0
20:37:14,0.02802903950214386,-0.10046707093715668,1.0069990158081055,-0.2592398524284363,-0.002133750356733799,0.022887619212269783,-35.3631959,149.1654208,46110.0,183.0,240.0,-5.0,AUTO,1500.0,-65.0,-63.0,-1003.0,-262.0,0.0,23.0
