time_stamp,MODE_AUTO,MODE_RTL,MODE_STABILIZE,relative_alt,RTL_ALT,vx,vy,vz
20:35:43.067,0,0,1,13,1500.0,-1,1,-1
20:35:43.268,0,0,1,22,1500.0,-1,1,-3
20:35:43.469,0,0,1,22,1500.0,-1,1,-3
20:35:43.672,0,0,1,22,1500.0,-1,1,-3
20:35:43.888,0,0,1,22,1500.0,-1,1,-3
20:35:44.089,0,0,1,22,1500.0,-1,1,-3
20:35:44.292,0,0,1,22,1500.0,-1,1,-3
20:35:44.494,0,0,1,22,1500.0,-1,1,-3
20:35:44.695,0,0,1,22,1500.0,-1,1,-3
20:35:44.900,0,0,1,22,1500.0,-1,1,-3
20:35:45.101,0,0,1,34,1500.0,-1,1,-2
20:35:45.302,0,0,1,34,1500.0,-1,1,-2
20:35:45.504,0,0,1,35,1500.0,-1,1,-2
20:35:45.712,0,0,1,35,1500.0,-1,1,-2
20:35:45.914,0,0,1,35,1500.0,-1,1,-2
20:35:46.115,0,0,1,35,1500.0,-1,1,-2
20:35:46.317,0,0,1,35,1500.0,-1,1,-2
20:35:46.518,0,0,1,35,1500.0,-1,1,-2
20:35:46.720,0,0,1,35,1500.0,-1,1,-2
20:35:46.921,0,0,1,36,1500.0,-1,1,-1
20:35:47.122,0,0,1,35,1500.0,-1,1,-1
20:35:47.324,0,0,1,35,1500.0,-1,1,-1
20:35:47.525,0,0,1,35,1500.0,-1,1,-1
20:35:47.726,0,0,1,35,1500.0,-1,1,-1
20:35:47.928,0,0,1,35,1500.0,-1,1,-1
20:35:48.129,0,0,1,35,1500.0,-1,1,-1
20:35:48.332,0,0,1,35,1500.0,-1,1,-1
20:35:48.537,0,0,1,35,1500.0,-1,1,-1
20:35:48.738,0,0,1,35,1500.0,-1,1,-1
20:35:48.940,0,0,1,35,1500.0,-1,1,-1
20:35:49.142,0,0,1,31,1500.0,-1,1,0
20:35:49.343,0,0,1,31,1500.0,-1,1,0
20:35:49.544,0,0,1,30,1500.0,-1,1,0
20:35:49.745,0,0,1,30,1500.0,-1,1,0
20:35:49.947,0,0,1,30,1500.0,-1,1,0
20:35:50.150,0,0,1,30,1500.0,-1,1,0
20:35:50.353,0,0,1,30,1500.0,-1,1,0
20:35:50.554,0,0,1,30,1500.0,-1,1,0
20:35:50.757,0,0,1,30,1500.0,-1,1,0
20:35:50.958,0,0,1,30,1500.0,-1,1,0
20:35:51.159,0,0,1,25,1500.0,-1,1,0
20:35:51.360,0,0,1,25,1500.0,-1,1,0
20:35:51.561,0,0,1,24,1500.0,-1,1,0
20:35:51.763,0,0,1,24,1500.0,-1,1,0
20:35:51.966,0,0,1,24,1500.0,-1,1,0
20:35:52.170,0,0,1,24,1500.0,-1,1,0
20:35:52.371,0,0,1,24,1500.0,-1,1,0
20:35:52.573,0,0,1,24,1500.0,-1,1,0
20:35:52.774,0,0,1,24,1500.0,-1,1,0
20:35:52.976,0,0,1,21,1500.0,-1,1,0
20:35:53.177,0,0,1,19,1500.0,-1,1,0
20:35:53.378,0,0,1,19,1500.0,-1,1,0
20:35:53.580,0,0,1,19,1500.0,-1,1,0
20:35:53.781,0,0,1,19,1500.0,-1,1,0
20:35:53.983,0,0,1,19,1500.0,-1,1,0
20:35:54.184,0,0,1,19,1500.0,-1,1,0
20:35:54.387,0,0,1,19,1500.0,-1,1,0
20:35:54.592,0,0,1,19,1500.0,-1,1,0
20:35:54.794,0,0,1,15,1500.0,-1,1,0
20:35:54.995,0,0,1,14,1500.0,-1,1,0
20:35:55.196,0,0,1,14,1500.0,-1,1,0
20:35:55.399,0,0,1,13,1500.0,-1,1,0
20:35:55.604,0,0,1,13,1500.0,-1,1,0
20:35:55.805,0,0,1,13,1500.0,-1,1,0
20:35:56.007,0,0,1,13,1500.0,-1,1,0
20:35:56.208,0,0,1,13,1500.0,-1,1,0
20:35:56.410,0,0,1,13,1500.0,-1,1,0
20:35:56.611,0,0,1,13,1500.0,-1,1,0
20:35:56.813,0,0,1,13,1500.0,-1,1,0
20:35:57.015,0,0,1,0,1500.0,-1,1,0
20:35:57.216,1,0,0,0,1500.0,-1,1,0
20:35:57.418,1,0,0,0,1500.0,-1,1,0
20:35:57.621,1,0,0,0,1500.0,-1,1,0
20:35:57.823,1,0,0,0,1500.0,-1,1,0
20:35:58.025,1,0,0,0,1500.0,-1,1,0
20:35:58.228,1,0,0,0,1500.0,-1,1,0
20:35:58.431,1,0,0,0,1500.0,-1,1,0
20:35:58.633,1,0,0,0,1500.0,-1,1,0
20:35:58.835,1,0,0,0,1500.0,-1,1,0
20:35:59.037,1,0,0,0,1500.0,0,0,0
20:35:59.238,1,0,0,0,1500.0,0,0,0
20:35:59.440,1,0,0,0,1500.0,0,0,0
20:35:59.645,1,0,0,0,1500.0,0,0,0
20:35:59.847,1,0,0,0,1500.0,0,0,0
20:36:00.048,1,0,0,0,1500.0,0,0,0
20:36:00.251,1,0,0,0,1500.0,0,0,0
20:36:00.453,1,0,0,0,1500.0,0,0,0
20:36:00.655,1,0,0,0,1500.0,0,0,0
20:36:00.858,1,0,0,0,1500.0,0,0,0
20:36:01.060,1,0,0,175,1500.0,0,0,-91
20:36:01.261,1,0,0,450,1500.0,0,4,-124
20:36:01.463,1,0,0,781,1500.0,2,10,-138
20:36:01.665,1,0,0,781,1500.0,2,10,-138
20:36:01.866,1,0,0,781,1500.0,2,10,-138
20:36:02.069,1,0,0,781,1500.0,2,10,-138
20:36:02.271,1,0,0,781,1500.0,2,10,-138
20:36:02.473,1,0,0,781,1500.0,2,10,-138
20:36:02.674,1,0,0,781,1500.0,2,10,-138
20:36:02.875,1,0,0,781,1500.0,2,10,-138
20:36:05.723,1,0,0,2646,1500.0,7,58,-145
20:36:05.924,1,0,0,3407,1500.0,-9,63,-146
20:36:06.126,1,0,0,3787,1500.0,-15,60,-147
20:36:06.326,1,0,0,3787,1500.0,-15,60,-147
20:36:06.528,1,0,0,3787,1500.0,-15,60,-147
20:36:06.732,1,0,0,3787,1500.0,-15,60,-147
20:36:06.934,1,0,0,3787,1500.0,-15,60,-147
20:36:07.135,1,0,0,3787,1500.0,-15,60,-147
20:36:07.336,1,0,0,3787,1500.0,-15,60,-147
20:36:07.538,1,0,0,3787,1500.0,-15,60,-147
20:36:07.739,1,0,0,3787,1500.0,-15,60,-147
20:36:07.940,1,0,0,6469,1500.0,4,-74,-146
20:36:08.142,1,0,0,6844,1500.0,1,-89,-145
20:36:08.343,1,0,0,6844,1500.0,1,-89,-145
20:36:08.544,1,0,0,6844,1500.0,1,-89,-145
20:36:08.747,1,0,0,6844,1500.0,1,-89,-145
20:36:08.949,1,0,0,6844,1500.0,1,-89,-145
20:36:09.160,1,0,0,6844,1500.0,1,-89,-145
20:36:09.361,1,0,0,6844,1500.0,1,-89,-145
20:36:09.563,1,0,0,6844,1500.0,1,-89,-145
20:36:09.767,1,0,0,9392,1500.0,-43,-58,-154
20:36:09.968,1,0,0,9392,1500.0,-43,-58,-154
20:36:10.169,1,0,0,9788,1500.0,-49,-36,-154
20:36:10.374,1,0,0,9788,1500.0,-49,-36,-154
20:36:10.575,1,0,0,9788,1500.0,-49,-36,-154
20:36:10.778,1,0,0,9788,1500.0,-49,-36,-154
20:36:10.983,1,0,0,9788,1500.0,-49,-36,-154
20:36:11.185,1,0,0,9788,1500.0,-49,-36,-154
20:36:11.387,1,0,0,9788,1500.0,-49,-36,-154
20:36:11.590,1,0,0,12084,1500.0,12,95,-145
20:36:11.791,1,0,0,12454,1500.0,45,100,-142
20:36:11.992,1,0,0,12454,1500.0,45,100,-142
20:36:12.197,1,0,0,12819,1500.0,71,95,-142
20:36:12.400,1,0,0,12819,1500.0,71,95,-142
20:36:12.602,1,0,0,12819,1500.0,71,95,-142
20:36:12.805,1,0,0,12819,1500.0,71,95,-142
20:36:13.008,1,0,0,12819,1500.0,71,95,-142
20:36:13.212,1,0,0,12819,1500.0,71,95,-142
20:36:13.414,1,0,0,12819,1500.0,71,95,-142
20:36:13.617,1,0,0,12819,1500.0,71,95,-142
20:36:13.819,1,0,0,15126,1500.0,51,-35,-153
20:36:14.021,1,0,0,15519,1500.0,32,-55,-152
20:36:14.224,1,0,0,15907,1500.0,12,-70,-151
20:36:14.427,1,0,0,15907,1500.0,12,-70,-151
20:36:14.630,1,0,0,15907,1500.0,12,-70,-151
20:36:14.832,1,0,0,15907,1500.0,12,-70,-151
20:36:15.034,1,0,0,15907,1500.0,12,-70,-151
20:36:15.235,1,0,0,15907,1500.0,12,-70,-151
20:36:15.437,1,0,0,15907,1500.0,12,-70,-151
20:36:15.639,1,0,0,17825,1500.0,-87,-68,-149
20:36:15.843,1,0,0,18590,1500.0,-113,-31,-150
20:36:16.044,1,0,0,18590,1500.0,-113,-31,-150
20:36:16.245,1,0,0,18973,1500.0,-120,-6,-150
20:36:16.451,1,0,0,18973,1500.0,-120,-6,-150
20:36:16.654,1,0,0,18973,1500.0,-120,-6,-150
20:36:16.858,1,0,0,18973,1500.0,-120,-6,-150
20:36:17.061,1,0,0,18973,1500.0,-120,-6,-150
20:36:17.267,1,0,0,18973,1500.0,-120,-6,-150
20:36:17.469,1,0,0,18973,1500.0,-120,-6,-150
20:36:17.672,1,0,0,21256,1500.0,-8,116,-150
20:36:17.874,0,0,0,21634,1500.0,40,116,-145
20:36:18.083,0,0,0,21994,1500.0,87,106,-138
20:36:18.289,0,0,0,21994,1500.0,87,106,-138
20:36:18.494,0,0,0,21994,1500.0,87,106,-138
20:36:18.695,0,0,0,21994,1500.0,87,106,-138
20:36:18.897,0,0,0,21994,1500.0,87,106,-138
20:36:19.098,0,0,0,21994,1500.0,87,106,-138
20:36:19.300,0,0,0,21994,1500.0,87,106,-138
20:36:19.502,0,0,0,21994,1500.0,87,106,-138
20:36:19.706,0,0,0,21994,1500.0,87,106,-138
20:36:19.909,0,0,0,24091,1500.0,178,-19,-141
20:36:20.110,0,0,0,24794,1500.0,17,0,-119
20:36:20.312,0,0,0,24794,1500.0,17,0,-119
20:36:20.514,0,0,0,24794,1500.0,17,0,-119
20:36:20.716,0,0,0,24794,1500.0,17,0,-119
20:36:20.919,0,0,0,24794,1500.0,17,0,-119
20:36:21.122,0,0,0,24794,1500.0,17,0,-119
20:36:21.323,0,0,0,24794,1500.0,17,0,-119
20:36:21.525,0,0,0,24794,1500.0,17,0,-119
20:36:21.730,0,0,0,24794,1500.0,17,0,-119
20:36:21.931,0,0,0,25818,1500.0,-71,47,-17
20:36:22.133,0,0,0,25854,1500.0,-43,43,-12
20:36:22.336,0,0,0,25854,1500.0,-43,43,-12
20:36:22.538,0,0,0,25854,1500.0,-43,43,-12
20:36:22.740,0,0,0,25854,1500.0,-43,43,-12
20:36:22.942,0,0,0,25854,1500.0,-43,43,-12
20:36:23.145,0,0,0,25854,1500.0,-43,43,-12
20:36:23.351,0,0,0,25854,1500.0,-43,43,-12
20:36:23.555,0,0,0,25854,1500.0,-43,43,-12
20:36:23.757,0,0,0,24994,1500.0,-30,17,150
20:36:23.958,1,0,0,24577,1500.0,-31,18,171
20:36:24.159,1,0,0,24123,1500.0,-29,19,178
20:36:24.360,1,0,0,24123,1500.0,-29,19,178
20:36:24.561,1,0,0,24123,1500.0,-29,19,178
20:36:24.764,1,0,0,24123,1500.0,-29,19,178
20:36:24.966,1,0,0,24123,1500.0,-29,19,178
20:36:25.168,1,0,0,24123,1500.0,-29,19,178
20:36:25.370,1,0,0,24123,1500.0,-29,19,178
20:36:25.572,1,0,0,24123,1500.0,-29,19,178
20:36:25.776,1,0,0,24123,1500.0,-29,19,178
20:36:25.977,1,0,0,23554,1500.0,2,8,-125
20:36:26.179,1,0,0,23883,1500.0,5,11,-139
20:36:26.382,1,0,0,23883,1500.0,5,11,-139
20:36:26.584,1,0,0,23883,1500.0,5,11,-139
20:36:26.785,1,0,0,23883,1500.0,5,11,-139
20:36:26.988,1,0,0,23883,1500.0,5,11,-139
20:36:27.190,1,0,0,23883,1500.0,5,11,-139
20:36:27.392,1,0,0,23883,1500.0,5,11,-139
20:36:27.594,1,0,0,23883,1500.0,5,11,-139
20:36:27.797,1,0,0,23883,1500.0,5,11,-139
20:36:28.000,1,0,0,26094,1500.0,24,61,-145
20:36:28.207,1,0,0,26837,1500.0,10,47,-147
20:36:28.410,1,0,0,26837,1500.0,10,47,-147
20:36:28.613,1,0,0,26837,1500.0,10,47,-147
20:36:28.815,1,0,0,26837,1500.0,10,47,-147
20:36:29.017,1,0,0,26837,1500.0,10,47,-147
20:36:29.222,1,0,0,26837,1500.0,10,47,-147
20:36:29.425,1,0,0,26837,1500.0,10,47,-147
20:36:29.627,1,0,0,26837,1500.0,10,47,-147
20:36:29.829,1,0,0,29144,1500.0,-9,-29,-150
20:36:30.031,1,0,0,29530,1500.0,-11,-31,-150
20:36:30.233,1,0,0,29917,1500.0,-11,-30,-151
20:36:30.440,1,0,0,29917,1500.0,-11,-30,-151
20:36:30.645,1,0,0,29917,1500.0,-11,-30,-151
20:36:30.846,1,0,0,29917,1500.0,-11,-30,-151
20:36:31.048,1,0,0,29917,1500.0,-11,-30,-151
20:36:31.251,1,0,0,29917,1500.0,-11,-30,-151
20:36:31.453,1,0,0,29917,1500.0,-11,-30,-151
20:36:31.655,1,0,0,29917,1500.0,-11,-30,-151
20:36:31.856,1,0,0,32473,1500.0,-2,-3,-150
20:36:32.058,1,0,0,32860,1500.0,-1,-1,-150
20:36:32.260,1,0,0,32860,1500.0,-1,-1,-150
20:36:32.463,1,0,0,32860,1500.0,-1,-1,-150
20:36:32.667,1,0,0,32860,1500.0,-1,-1,-150
20:36:32.868,1,0,0,32860,1500.0,-1,-1,-150
20:36:33.072,1,0,0,32860,1500.0,-1,-1,-150
20:36:33.274,1,0,0,32860,1500.0,-1,-1,-150
20:36:33.477,1,0,0,32860,1500.0,-1,-1,-150
20:36:33.679,1,0,0,35193,1500.0,0,2,-151
20:36:33.880,1,0,0,35582,1500.0,0,2,-151
20:36:34.082,1,0,0,35972,1500.0,0,2,-151
20:36:34.289,1,0,0,35972,1500.0,0,2,-151
20:36:34.490,1,0,0,35972,1500.0,0,2,-151
20:36:34.691,1,0,0,35972,1500.0,0,2,-151
20:36:34.894,1,0,0,35972,1500.0,0,2,-151
20:36:35.095,1,0,0,35972,1500.0,0,2,-151
20:36:35.297,1,0,0,35972,1500.0,0,2,-151
20:36:35.498,1,0,0,35972,1500.0,0,2,-151
20:36:35.700,1,0,0,38308,1500.0,-3,1,-152
20:36:35.903,1,0,0,38698,1500.0,-3,1,-152
20:36:36.104,1,0,0,39089,1500.0,-3,1,-152
20:36:36.306,1,0,0,39089,1500.0,-3,1,-152
20:36:36.511,1,0,0,39089,1500.0,-3,1,-152
20:36:36.715,1,0,0,39089,1500.0,-3,1,-152
20:36:36.918,1,0,0,39089,1500.0,-3,1,-152
20:36:37.122,1,0,0,39089,1500.0,-3,1,-152
20:36:37.327,1,0,0,39089,1500.0,-3,1,-152
20:36:37.529,1,0,0,40266,1500.0,-4,1,-152
20:36:37.730,1,0,0,41439,1500.0,-4,0,-152
20:36:39.933,1,0,0,41836,1500.0,-5,0,-152
20:36:40.135,1,0,0,42227,1500.0,-5,0,-152
20:36:40.337,1,0,0,42227,1500.0,-5,0,-152
20:36:40.545,1,0,0,42227,1500.0,-5,0,-152
20:36:40.748,1,0,0,42227,1500.0,-5,0,-152
20:36:40.950,1,0,0,42227,1500.0,-5,0,-152
20:36:41.153,1,0,0,42227,1500.0,-5,0,-152
20:36:41.354,1,0,0,42227,1500.0,-5,0,-152
20:36:41.556,1,0,0,42227,1500.0,-5,0,-152
20:36:41.758,1,0,0,44564,1500.0,-4,0,-153
20:36:41.960,0,0,0,44955,1500.0,-4,0,-153
20:36:42.161,0,0,0,45347,1500.0,-3,0,-153
20:36:42.364,0,0,0,45347,1500.0,-3,0,-153
20:36:42.568,0,0,0,45347,1500.0,-3,0,-153
20:36:42.769,0,0,0,45347,1500.0,-3,0,-153
20:36:42.971,0,0,0,45347,1500.0,-3,0,-153
20:36:43.172,0,0,0,45347,1500.0,-3,0,-153
20:36:43.378,0,0,0,45347,1500.0,-3,0,-153
20:36:43.582,0,0,0,45347,1500.0,-3,0,-153
20:36:43.784,0,0,0,47149,1500.0,-39,-24,-110
20:36:43.986,0,0,0,47626,1500.0,-38,-26,-76
20:36:44.187,0,0,0,47804,1500.0,-27,-19,-62
20:36:44.389,0,0,0,47804,1500.0,-27,-19,-62
20:36:44.592,0,0,0,47804,1500.0,-27,-19,-62
20:36:44.794,0,0,0,47804,1500.0,-27,-19,-62
20:36:44.995,0,0,0,47804,1500.0,-27,-19,-62
20:36:45.201,0,0,0,47804,1500.0,-27,-19,-62
20:36:45.404,0,0,0,47804,1500.0,-27,-19,-62
20:36:45.608,0,0,0,47804,1500.0,-27,-19,-62
20:36:45.810,0,0,0,48315,1500.0,24,23,-16
20:36:46.012,0,0,0,48354,1500.0,24,24,-16
20:36:46.213,0,0,0,48387,1500.0,21,19,-9
20:36:46.416,0,0,0,48387,1500.0,21,19,-9
20:36:46.618,0,0,0,48387,1500.0,21,19,-9
20:36:46.820,0,0,0,48387,1500.0,21,19,-9
20:36:47.023,0,0,0,48387,1500.0,21,19,-9
20:36:47.225,0,0,0,48387,1500.0,21,19,-9
20:36:47.431,0,0,0,48387,1500.0,21,19,-9
20:36:47.632,0,0,0,48387,1500.0,21,19,-9
20:36:47.840,0,0,0,47017,1500.0,5,1,173
20:36:48.042,1,0,0,46560,1500.0,5,6,181
20:36:48.244,1,0,0,46087,1500.0,5,10,183
20:36:48.445,1,0,0,46087,1500.0,5,10,183
20:36:48.651,1,0,0,46087,1500.0,5,10,183
20:36:48.854,1,0,0,46087,1500.0,5,10,183
20:36:49.056,1,0,0,46087,1500.0,5,10,183
20:36:49.259,1,0,0,46087,1500.0,5,10,183
20:36:49.463,1,0,0,46087,1500.0,5,10,183
20:36:49.666,1,0,0,46087,1500.0,5,10,183
20:36:49.868,1,0,0,45019,1500.0,0,-16,-82
20:36:50.070,1,0,0,45261,1500.0,0,-19,-120
20:36:50.271,1,0,0,45575,1500.0,0,-19,-138
20:36:50.474,1,0,0,45575,1500.0,0,-19,-138
20:36:50.676,1,0,0,45575,1500.0,0,-19,-138
20:36:50.877,1,0,0,45575,1500.0,0,-19,-138
20:36:51.080,1,0,0,45575,1500.0,0,-19,-138
20:36:51.282,1,0,0,45575,1500.0,0,-19,-138
20:36:51.483,1,0,0,45575,1500.0,0,-19,-138
20:36:51.685,1,0,0,47413,1500.0,15,17,-148
20:36:51.887,1,0,0,47788,1500.0,13,21,-147
20:36:52.089,1,0,0,48158,1500.0,8,15,-147
20:36:52.290,1,0,0,48529,1500.0,4,0,-146
20:36:52.493,1,0,0,48529,1500.0,4,0,-146
20:36:52.695,1,0,0,48529,1500.0,4,0,-146
20:36:52.897,1,0,0,48529,1500.0,4,0,-146
20:36:53.100,1,0,0,48529,1500.0,4,0,-146
20:36:53.302,1,0,0,48529,1500.0,4,0,-146
20:36:53.506,1,0,0,48529,1500.0,4,0,-146
20:36:53.708,1,0,0,48529,1500.0,4,0,-146
20:36:53.909,1,0,0,50265,1500.0,-26,-110,-60
20:36:54.111,1,0,0,50397,1500.0,-20,-88,-41
20:36:54.313,1,0,0,50483,1500.0,-13,-62,-24
20:36:54.517,1,0,0,50483,1500.0,-13,-62,-24
20:36:54.721,1,0,0,50483,1500.0,-13,-62,-24
20:36:54.923,1,0,0,50483,1500.0,-13,-62,-24
20:36:55.124,1,0,0,50483,1500.0,-13,-62,-24
20:36:55.327,1,0,0,50483,1500.0,-13,-62,-24
20:36:55.529,1,0,0,50483,1500.0,-13,-62,-24
20:36:55.732,1,0,0,50290,1500.0,24,66,48
20:36:55.933,1,0,0,50103,1500.0,39,97,25
20:36:56.136,1,0,0,50045,1500.0,45,105,16
20:36:56.337,1,0,0,50045,1500.0,45,105,16
20:36:56.539,1,0,0,50045,1500.0,45,105,16
20:36:56.741,1,0,0,50045,1500.0,45,105,16
20:36:56.944,1,0,0,50045,1500.0,45,105,16
20:36:57.147,1,0,0,50045,1500.0,45,105,16
20:36:57.350,1,0,0,50045,1500.0,45,105,16
20:36:57.552,1,0,0,50045,1500.0,45,105,16
20:36:57.754,1,0,0,49963,1500.0,55,94,-2
20:36:57.956,0,0,0,49964,1500.0,57,96,-2
20:36:58.157,0,0,0,49965,1500.0,56,95,-2
20:36:58.360,0,0,0,49965,1500.0,56,95,-2
20:36:58.562,0,0,0,49965,1500.0,56,95,-2
20:36:58.763,0,0,0,49965,1500.0,56,95,-2
20:36:58.964,0,0,0,49965,1500.0,56,95,-2
20:36:59.166,0,0,0,49965,1500.0,56,95,-2
20:36:59.370,0,0,0,49965,1500.0,56,95,-2
20:36:59.572,0,0,0,49965,1500.0,56,95,-2
20:36:59.774,0,0,0,49973,1500.0,16,49,-2
20:36:59.975,0,0,0,49971,1500.0,12,43,-1
20:37:00.177,0,0,0,49971,1500.0,12,40,-2
20:37:00.379,0,0,0,49971,1500.0,12,40,-2
20:37:00.581,0,0,0,49971,1500.0,12,40,-2
20:37:00.783,0,0,0,49971,1500.0,12,40,-2
20:37:00.984,0,0,0,49971,1500.0,12,40,-2
20:37:01.186,0,0,0,49971,1500.0,12,40,-2
20:37:01.387,0,0,0,49971,1500.0,12,40,-2
20:37:01.590,0,0,0,49971,1500.0,12,40,-2
20:37:01.791,0,0,0,49975,1500.0,10,23,-1
20:37:01.993,0,0,0,49977,1500.0,10,15,-2
20:37:02.194,0,0,0,49978,1500.0,9,13,-1
20:37:02.395,0,0,0,49978,1500.0,9,13,-1
20:37:02.600,0,0,0,49978,1500.0,9,13,-1
20:37:02.805,0,0,0,49978,1500.0,9,13,-1
20:37:03.006,0,0,0,49978,1500.0,9,13,-1
20:37:03.209,0,0,0,49978,1500.0,9,13,-1
20:37:03.411,0,0,0,49978,1500.0,9,13,-1
20:37:03.617,0,0,0,49978,1500.0,9,13,-1
20:37:03.818,0,0,0,49978,1500.0,9,13,-1
20:37:04.022,0,0,0,49030,1500.0,5,12,160
20:37:04.224,1,0,0,47664,1500.0,6,13,187
20:37:04.425,1,0,0,47664,1500.0,6,13,187
20:37:04.629,1,0,0,47664,1500.0,6,13,187
20:37:04.830,1,0,0,47664,1500.0,6,13,187
20:37:05.033,1,0,0,47664,1500.0,6,13,187
20:37:05.235,1,0,0,47664,1500.0,6,13,187
20:37:05.436,1,0,0,47664,1500.0,6,13,187
20:37:05.638,1,0,0,46466,1500.0,25,32,97
20:37:05.841,1,0,0,46001,1500.0,44,49,30
20:37:06.045,1,0,0,45932,1500.0,49,53,20
20:37:06.246,1,0,0,45888,1500.0,54,58,12
20:37:06.449,1,0,0,45888,1500.0,54,58,12
20:37:06.651,1,0,0,45888,1500.0,54,58,12
20:37:06.855,1,0,0,45888,1500.0,54,58,12
20:37:07.057,1,0,0,45888,1500.0,54,58,12
20:37:07.260,1,0,0,45888,1500.0,54,58,12
20:37:07.464,1,0,0,45888,1500.0,54,58,12
20:37:07.667,1,0,0,45852,1500.0,83,82,-1
20:37:07.869,1,0,0,45860,1500.0,90,88,-2
20:37:08.070,1,0,0,45870,1500.0,96,95,-2
20:37:08.272,1,0,0,45881,1500.0,101,104,-3
20:37:08.475,1,0,0,45881,1500.0,101,104,-3
20:37:08.678,1,0,0,45881,1500.0,101,104,-3
