,RTL_ALT,ARMING_ACCTHRESH,ZIGZ_SIDE_DIST,CAM_SERVO_ON,FENCE_RADIUS,MOT_BOOST_SCALE,ATC_SLEW_YAW,CAM_SERVO_OFF,CHUTE_ALT_MIN,RTL_CLIMB_MIN,OA_DB_ALT_MIN,RTL_SPEED,RTL_CONE_SLOPE,RNGFND1_WSP_MAVG,RNGFND2_WSP_MAVG,RNGFND3_WSP_MAVG,RNGFND4_WSP_MAVG,RNGFND5_WSP_MAVG,RNGFND6_WSP_MAVG,RNGFND7_WSP_MAVG
07:46:42.353,300000.0,0.25,0.1,1000.0,30.0,5.1,1000.0,1000.0,19491.0,3000.0,0.0,1750.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:46:46.390,123496.0,0.25,0.1,1000.0,30.0,2.9,500.0,1000.0,7160.0,3000.0,0.0,100.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:46:50.413,33086.0,0.25,0.1,1000.0,30.0,2.3,14700.0,1000.0,23966.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:46:54.443,300000.0,0.25,0.1,1000.0,30.0,5.1,15400.0,1000.0,7132.0,0.0,0.0,1050.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:46:58.477,177558.0,0.25,0.1,1000.0,30.0,1.9,18000.0,1000.0,10698.0,810.0,0.0,1350.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:02.515,300000.0,0.25,0.1,1000.0,30.0,5.1,7200.0,1000.0,23246.0,2090.0,0.0,2000.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:06.033,72453.0,0.25,0.1,1000.0,30.0,1.2,9000.0,1000.0,3432.0,0.0,0.0,1600.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:10.057,81406.0,0.25,0.1,1000.0,30.0,2.3,16200.0,1000.0,15365.0,3000.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:14.104,300000.0,0.25,0.1,1000.0,30.0,0.0,17500.0,1000.0,21988.0,3000.0,0.0,700.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:18.128,93672.0,0.25,0.1,1000.0,30.0,5.1,18000.0,1000.0,11743.0,1940.0,0.0,1600.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07:47:22.141,10003.0,0.25,0.1,1000.0,30.0,1.5,500.0,1000.0,0.0,1490.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
