,A.RTL1,A.RTL2,A.RTL3,A.ALT_HOLD2
17:57:11.000,-1.0,-1.0,-1.0,-1
17:57:11.202,-1.0,-1.0,-1.0,-1
17:57:11.403,-1.0,-1.0,-1.0,-1
17:57:11.604,-1.0,-1.0,-1.0,-1
17:57:11.805,-1.0,-1.0,-1.0,-1
17:57:12.007,-1.0,-1.0,-1.0,-1
17:57:12.208,-1.0,-1.0,-1.0,-1
17:57:12.409,-1.0,-1.0,-1.0,-1
17:57:12.611,-1.0,-1.0,-1.0,-1
17:57:12.812,-1.0,-1.0,-1.0,-1
17:57:13.013,-1.0,-1.0,-1.0,-1
17:57:13.215,-1.0,-1.0,-1.0,-1
17:57:13.416,-1.0,-1.0,-1.0,-1
17:57:13.618,-1.0,-1.0,-1.0,-1
17:57:13.819,-1.0,-1.0,-1.0,-1
17:57:14.020,-1.0,-1.0,-1.0,-1
17:57:14.222,-1.0,-1.0,-1.0,-1
17:57:14.423,-1.0,-1.0,-1.0,-1
17:57:14.625,-1.0,-1.0,-1.0,-1
17:57:14.826,-1.0,-1.0,-1.0,-1
17:57:15.028,-1.0,-1.0,-1.0,-1
17:57:15.233,-1.0,-1.0,-1.0,-1
17:57:15.436,-1.0,-1.0,-1.0,-1
17:57:15.641,-1.0,-1.0,-1.0,-1
17:57:15.843,-1.0,-1.0,-1.0,-1
17:57:16.044,-1.0,-1.0,-1.0,-1
17:57:16.246,-1.0,-1.0,-1.0,-1
17:57:16.447,-1.0,-1.0,-1.0,-1
17:57:16.648,-1.0,-1.0,-1.0,-1
17:57:16.850,-1.0,-1.0,-1.0,-1
17:57:17.051,-1.0,-1.0,-1.0,-1
17:57:17.253,-1.0,-1.0,-1.0,-1
17:57:17.454,-1.0,-1.0,-1.0,-1
17:57:17.656,-1.0,-1.0,-1.0,-1
17:57:17.857,-1.0,-1.0,-1.0,-1
17:57:18.058,-1.0,-1.0,-1.0,-1
17:57:18.260,-1.0,-1.0,-1.0,-1
17:57:18.462,-1.0,-1.0,-1.0,-1
17:57:18.663,-1.0,-1.0,-1.0,-1
17:57:18.865,-1.0,-1.0,-1.0,-1
17:57:19.067,-1.0,-1.0,-1.0,-1
17:57:19.268,-1.0,-1.0,-1.0,-1
17:57:19.470,-1.0,-1.0,-1.0,-1
17:57:19.671,-1.0,-1.0,-1.0,-1
17:57:19.873,-1.0,-1.0,-1.0,-1
17:57:20.074,-1.0,-1.0,-1.0,-1
17:57:23.904,-1.0,-1.0,-1.0,-1
17:57:24.105,-1.0,-1.0,-1.0,-1
17:57:24.307,-1.0,-1.0,-1.0,-1
17:57:24.508,-1.0,-1.0,-1.0,-1
17:57:24.710,-1.0,-1.0,-1.0,-1
17:57:24.911,-1.0,-1.0,-1.0,-1
17:57:25.114,-1.0,-1.0,-1.0,-1
17:57:25.316,-1.0,-1.0,-1.0,-1
17:57:25.518,-1.0,-1.0,-1.0,-1
17:57:25.720,-1.0,-1.0,-1.0,-1
17:57:25.921,-1.0,-1.0,-1.0,-1
17:57:26.123,-1.0,-1.0,-1.0,-1
17:57:26.325,-1.0,-1.0,-1.0,-1
17:57:26.527,-1.0,-1.0,-1.0,-1
17:57:26.729,-1.0,-1.0,-1.0,-1
17:57:26.931,-1.0,-1.0,-1.0,-1
17:57:27.133,-1.0,-1.0,-1.0,-1
17:57:27.347,-1.0,-1.0,-1.0,-1
17:57:27.551,-1.0,-1.0,-1.0,-1
17:57:27.752,-1.0,-1.0,-1.0,-1
17:57:27.954,-1.0,-1.0,-1.0,-1
17:57:28.156,-1.0,-1.0,-1.0,-1
17:57:28.357,-1.0,-1.0,-1.0,-1
17:57:28.559,-1.0,-1.0,-1.0,-1
17:57:28.761,-1.0,-1.0,-1.0,-1
17:57:28.963,-1.0,-1.0,-1.0,-1
17:57:29.165,-1.0,-1.0,-1.0,-1
17:57:29.367,-1.0,-1.0,-1.0,-1
17:57:29.569,-1.0,-1.0,-1.0,-1
17:57:29.770,-1.0,-1.0,-1.0,-1
17:57:29.972,-1.0,-1.0,-1.0,-1
17:57:30.173,-1.0,-1.0,-1.0,-1
17:57:30.375,-1.0,-1.0,-1.0,-1
17:57:30.576,-1.0,-1.0,-1.0,-1
17:57:30.778,-1.0,-1.0,-1.0,-1
17:57:30.980,-1.0,-1.0,-1.0,-1
17:57:31.181,-1.0,-1.0,-1.0,-1
17:57:31.383,-1.0,-1.0,-1.0,-1
17:57:31.585,-1.0,-1.0,-1.0,-1
17:57:31.786,-1.0,-1.0,-1.0,-1
17:57:31.988,-1.0,-1.0,-1.0,-1
17:57:32.189,-1.0,-1.0,-1.0,-1
17:57:32.391,-1.0,-1.0,-1.0,-1
17:57:32.592,-1.0,-1.0,-1.0,-1
17:57:32.794,-1.0,-1.0,-1.0,-1
17:57:32.996,-1.0,-1.0,-1.0,-1
17:57:33.197,-1.0,-1.0,-1.0,-1
17:57:33.399,-1.0,-1.0,-1.0,-1
17:57:33.601,-1.0,-1.0,-1.0,-1
17:57:33.802,-1.0,-1.0,-1.0,-1
17:57:34.003,-1.0,-1.0,-1.0,-1
17:57:34.205,-1.0,-1.0,-1.0,-1
17:57:34.406,-1.0,-1.0,-1.0,-1
17:57:34.608,-1.0,-1.0,-1.0,-1
17:57:34.809,-1.0,-1.0,-1.0,-1
17:57:35.011,-1.0,-1.0,-1.0,-1
17:57:35.213,-1.0,-1.0,-1.0,-1
17:57:35.414,-1.0,-1.0,-1.0,-1
17:57:35.616,-1.0,-1.0,-1.0,-1
17:57:35.818,-1.0,-1.0,-1.0,-1
17:57:36.020,-1.0,-1.0,-1.0,-1
17:57:36.221,-1.0,-1.0,-1.0,-1
17:57:36.423,-1.0,-1.0,-1.0,-1
17:57:36.624,-1.0,-1.0,-1.0,-1
17:57:36.826,-1.0,-1.0,-1.0,-1
17:57:37.028,-1.0,-1.0,-1.0,-1
17:57:37.229,-1.0,-1.0,-1.0,-1
17:57:37.431,-1.0,-1.0,-1.0,-1
17:57:37.633,-1.0,-1.0,-1.0,-1
