,A.RTL3
16:45:21.803,-1.0
16:45:22.004,-1.0
16:45:22.208,-1.0
16:45:22.410,-1.0
16:45:22.611,-1.0
16:45:22.815,-1.0
16:45:23.016,-1.0
16:45:23.217,-1.0
16:45:23.418,-1.0
16:45:39.657,-1.0
16:45:39.861,-1.0
16:45:40.063,-1.0
16:45:40.264,-1.0
16:45:40.466,-1.0
16:45:40.668,-1.0
16:45:40.869,-1.0
16:45:41.072,-1.0
16:45:48.484,-1.0
16:45:48.685,-1.0
16:45:48.887,-1.0
16:45:49.089,-1.0
16:45:49.292,-1.0
16:45:49.496,-1.0
16:45:49.700,-1.0
16:45:49.903,-1.0
16:45:50.110,-1.0
16:45:50.314,-1.0
16:45:50.517,-1.0
16:45:50.723,-1.0
16:45:50.927,-1.0
16:45:51.130,-1.0
16:45:51.331,-1.0
16:45:51.533,-1.0
16:45:51.738,-1.0
16:45:51.942,-1.0
16:45:52.145,-1.0
16:45:52.347,-1.0
16:45:52.549,-1.0
16:45:52.750,-1.0
16:45:52.952,-1.0
16:45:53.153,-1.0
16:45:53.356,-1.0
16:45:53.558,-1.0
16:45:53.760,-1.0
16:45:53.962,-1.0
16:45:54.164,-1.0
16:45:54.368,-1.0
16:45:54.571,-1.0
16:45:54.772,-1.0
16:45:54.974,-1.0
16:45:55.177,-1.0
16:45:55.379,-1.0
16:45:55.581,-1.0
16:45:55.782,-1.0
16:45:55.983,-1.0
16:45:56.185,-1.0
16:45:56.387,-1.0
16:45:56.589,-1.0
16:45:56.792,-1.0
16:45:56.996,-1.0
16:45:57.197,-1.0
16:45:57.399,-1.0
16:45:57.601,-1.0
16:45:57.807,-1.0
16:45:58.010,-1.0
16:45:58.211,-1.0
16:45:58.412,-1.0
16:45:58.614,-1.0
16:45:58.817,-1.0
16:45:59.018,-1.0
16:45:59.221,-1.0
16:45:59.422,-1.0
16:45:59.624,-1.0
16:45:59.825,-1.0
16:46:00.027,-1.0
16:46:00.228,-1.0
16:46:00.430,-1.0
16:46:00.634,-1.0
16:46:00.836,-1.0
16:46:01.038,-1.0
16:46:01.241,-1.0
16:46:01.447,-1.0
16:46:01.648,-1.0
16:46:01.851,-1.0
16:46:02.052,-1.0
16:46:02.253,-1.0
16:46:02.455,-1.0
16:46:02.656,-1.0
16:46:02.858,-1.0
16:46:03.061,-1.0
16:46:03.263,-1.0
16:46:03.464,-1.0
16:46:03.666,-1.0
16:46:03.869,-1.0
16:46:04.070,-1.0
16:46:04.272,-1.0
16:46:04.475,-1.0
16:46:04.678,-1.0
16:46:04.879,-1.0
16:46:05.080,-1.0
16:46:05.285,-1.0
16:46:05.485,-1.0
16:46:05.687,-1.0
16:46:05.889,-1.0
16:46:06.091,-1.0
16:46:06.293,-1.0
16:46:06.495,-1.0
16:46:06.697,-1.0
16:46:06.900,-1.0
16:46:07.104,-1.0
16:46:07.305,-1.0
16:46:07.506,-1.0
16:46:07.708,-1.0
16:46:07.909,-1.0
16:46:08.110,-1.0
16:46:08.311,-1.0
16:46:08.513,-1.0
16:46:08.715,-1.0
16:46:08.916,-1.0
16:46:09.118,-1.0
16:46:09.320,-1.0
16:46:09.522,-1.0
16:46:09.725,-1.0
16:46:09.927,-1.0
16:46:10.131,-1.0
16:46:10.332,-1.0
16:46:10.535,-1.0
16:46:10.738,-1.0
16:46:10.941,-1.0
16:46:11.142,-1.0
16:46:11.343,-1.0
16:46:11.544,-1.0
16:46:11.747,-1.0
16:46:11.951,-1.0
16:46:12.153,-1.0
16:46:12.355,-1.0
16:46:12.559,-1.0
16:46:12.760,-1.0
16:46:12.962,-1.0
16:46:13.166,-1.0
16:46:13.367,-1.0
16:46:13.569,-1.0
16:46:13.771,-1.0
16:46:13.973,-1.0
16:46:14.176,-1.0
16:46:14.378,-1.0
16:46:14.582,-1.0
16:46:14.784,-1.0
16:46:14.987,-1.0
16:46:15.189,-1.0
16:46:15.391,-1.0
16:46:15.593,-1.0
16:46:15.794,-1.0
16:46:15.996,-1.0
16:46:16.198,-1.0
16:46:16.402,-1.0
16:46:16.604,-1.0
16:46:16.806,-1.0
16:46:17.008,-1.0
16:46:17.211,-1.0
16:46:17.413,-1.0
16:46:17.614,-1.0
16:46:17.816,-1.0
16:46:18.018,-1.0
16:46:18.220,-1.0
16:46:18.421,-1.0
16:46:18.623,-1.0
16:46:18.825,-1.0
16:46:19.027,-1.0
16:46:19.230,-1.0
16:46:19.431,-1.0
16:46:23.220,-1.0
16:46:23.422,-1.0
16:46:23.623,-1.0
16:46:23.829,-1.0
16:46:24.031,-1.0
16:46:24.235,-1.0
16:46:24.436,-1.0
16:46:24.638,-1.0
16:46:24.840,-1.0
16:46:25.042,-1.0
16:46:25.243,-1.0
16:46:25.446,-1.0
16:46:25.648,-1.0
16:46:25.851,-1.0
16:46:26.055,-1.0
16:46:26.256,-1.0
16:46:26.461,-1.0
16:46:26.663,-1.0
16:46:26.865,-1.0
16:46:27.066,-1.0
16:46:27.267,-1.0
16:46:27.471,-1.0
16:46:27.674,-1.0
16:46:27.877,-1.0
16:46:28.080,-1.0
16:46:28.282,-1.0
16:46:28.484,-1.0
16:46:28.686,-1.0
16:46:28.890,-1.0
16:46:29.093,-1.0
16:46:29.295,-1.0
16:46:29.498,-1.0
16:46:29.701,-1.0
16:46:29.904,-1.0
16:46:30.109,-1.0
16:46:30.310,-1.0
16:46:30.511,-1.0
16:46:30.714,-1.0
16:46:30.916,-1.0
16:46:31.118,-1.0
16:46:31.320,-1.0
16:46:31.525,-1.0
16:46:31.729,-1.0
16:46:31.932,-1.0
16:46:32.135,-1.0
16:46:32.337,-1.0
16:46:32.540,-1.0
16:46:32.743,-1.0
16:46:32.944,-1.0
16:46:33.146,-1.0
