time_stamp,MODE,RTL_ALT,LAND_SPEED_HIGH,WPNAV_SPEED_DN,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,lat,lon,relative_alt,vx,vy,vz,xacc,yacc,zacc,xgyro,ygyro,zgyro
13:02:18,GUIDED,1500.0,500.0,90.0,-0.0006822974683018401,0.0014304399373941123,0.02487164782360196,0.00028905796352773905,0.0002766423494904302,0.0019489707192406058,-35.3632621,149.1652374,14.0,0.0,0.0,0.0,0.0,1.2,-1000.0,0.0,0.2,0.2
13:02:20,GUIDED,1500.0,500.0,90.0,-0.00015730647137388588,0.0017683518584817649,0.02411060072481632,0.0031565143843181433,-0.002773355878889561,0.001668235077522695,-35.3632621,149.1652374,17.4,0.0,0.0,-0.6,0.0,0.8,-1010.8,2.8,-2.8,0.2
13:02:24,GUIDED,1500.0,500.0,90.0,-0.0415187175385654,0.019943786785006523,-0.0985212866216898,-0.041471319971606135,-0.04562830086797476,-0.023271855898201466,-35.36326115,149.165245825,4867.5,-9.0,27.5,-149.5,5.5,-5.75,-1003.0,-40.5,-45.0,-24.0
13:02:26,GUIDED,1500.0,500.0,90.0,-0.025105657588158335,-0.019385662794645344,-0.07120483687945775,0.05827682518533298,0.015572968338217055,0.009307385488812412,-35.36326164285714,149.16524209999997,7447.714285714285,7.285714285714286,-52.857142857142854,-150.0,-6.857142857142857,8.857142857142858,-1002.4285714285714,58.42857142857143,15.857142857142858,8.0
13:02:28,GUIDED,1500.0,500.0,90.0,0.051501200534403324,0.0397374932654202,-0.10850976966321468,-0.036815494298934937,-0.01946312841027975,-0.016662040492519736,-35.363260700000005,149.16523345000002,10923.0,-16.5,18.0,-150.5,3.0,-0.75,-996.5,-36.5,-19.0,-17.5
13:02:31,GUIDED,1500.0,500.0,90.0,0.003909903374733403,-0.0011318063479848206,-0.14720353186130525,0.01776252742856741,0.015500402078032494,-0.027414386719465257,-35.36326278,149.16523704,15942.6,9.6,-12.6,-153.0,-4.0,0.6,-1000.0,17.8,15.4,-27.8
13:02:33,GUIDED,1500.0,500.0,90.0,0.0069217015989124775,0.007916667498648167,-0.18105565011501312,-0.0026155919767916203,-0.0030082091689109802,-0.009435788728296757,-35.3632614,149.1652355,19618.0,-2.0,6.0,-153.0,0.0,0.0,-1000.0,-1.0,-2.0,-10.0
13:02:35,GUIDED,1500.0,500.0,90.0,0.0001898510818136856,0.002829886507242918,-0.21016809344291687,0.0022449640091508627,-0.0009834023658186197,-0.01882426254451275,-35.3632616,149.1652364,22750.0,-3.0,4.0,-153.0,0.0,0.0,-1000.0,3.0,0.0,-19.0
13:02:37,GUIDED,1500.0,500.0,90.0,-0.005676004744600505,0.0023477700306102633,-0.24219996109604836,0.005200492130825296,0.0013917811738792807,-0.018353469669818878,-35.363261725,149.1652367,25287.5,-3.0,0.25,-153.25,0.0,0.25,-1000.75,6.0,1.5,-18.75
13:02:39,GUIDED,1500.0,500.0,90.0,0.007338358787819743,0.0020087683806195855,-0.2179190218448639,-0.010122017003595829,0.000210190934012644,0.023976080119609833,-35.363262250000005,149.16523660000001,28812.0,-1.5,9.5,-153.0,1.0,-0.5,-1000.0,-9.0,0.5,23.5
