,INS_HNTC2_ATT,INS_HNTCH_ATT,FOLL_SYSID,FOLL_OFS_Z,FOLL_POS_P,FOLL_OFS_X,FOLL_DIST_MAX,FOLL_OFS_Y,EK3_GPS_VACC_MAX,EK2_RNG_USE_HGT,EK3_RNG_USE_HGT,EK2_RNG_USE_SPD,EK3_RNG_USE_SPD,AHRS_YAW_P,ADSB_LIST_ALT,CHUTE_ALT_MIN,EK2_WIND_PSCALE,EK3_WIND_PSCALE,PILOT_TKOFF_ALT,PSC_POSZ_P,WPNAV_TER_MARGIN,FS_DR_TIMEOUT,LGR_DEPLOY_ALT,LGR_RETRACT_ALT,ATC_ANG_LIM_TC
11:41:53.043,5.0,5.0,0.0,-8.0,0.46,100.0,1.0,100.0,10.1,70.0,35.0,4.5,2.0,0.37,0.0,18168.0,0.4,0.0,830.0,1.0,0.1,0.0,470.0,233.0,0.5
11:43:00.290,5.0,5.0,0.0,-100.0,0.09,-27.0,1.0,-5.0,4.5,47.0,-1.0,2.0,4.0,0.37,0.0,11601.0,0.6,1.8,1000.0,1.0,0.1,0.0,0.0,854.0,0.5
11:43:06.468,5.0,5.0,0.0,-100.0,0.01,-100.0,1.0,-1.0,2.1,37.0,10.0,5.0,2.0,0.4,0.0,0.0,1.1,0.6,390.0,1.0,0.1,0.0,1000.0,862.0,0.5
11:43:33.344,5.0,5.0,0.0,36.0,0.22,100.0,1.0,100.0,7.2,52.0,23.0,6.0,4.0,0.33,0.0,2268.0,1.1,0.9,800.0,1.0,0.1,0.0,614.0,660.0,0.5
11:43:40.233,5.0,5.0,0.0,-25.0,0.23,45.0,1.0,30.0,10.1,2.0,2.0,3.0,3.0,0.19,0.0,19694.0,0.3,1.9,850.0,1.0,0.1,0.0,0.0,970.0,0.5
11:43:49.471,5.0,5.0,0.0,-49.0,1.0,14.0,1.0,-100.0,3.6,24.0,70.0,6.0,4.0,0.29,0.0,9334.0,0.2,0.5,520.0,1.0,0.1,0.0,680.0,60.0,0.5
