time_stamp,MODE,lat,lon,relative_alt,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,xacc,yacc,zacc,xgyro,ygyro,zgyro,vx,vy,vz,alt,VFR_HUD_alt,EK2_ALT_SOURCE,RTL_ALT
09:01:14.957,AUTO,-35.3632622,149.1652375,7,-0.0006965607171878219,0.0009884038008749485,0.020318560302257538,0.00028357404517009854,0.0003381964052096009,0.0014142778236418962,0,1,-1000,1,0,1,-1,0,-2,583950,583.9500122070312,0.0,1500.0
09:01:15.159,AUTO,-35.3632622,149.1652375,7,-0.0006965607171878219,0.0009884038008749485,0.020318560302257538,0.00028357404517009854,0.0003381964052096009,0.0014142778236418962,0,1,-1000,1,0,1,-1,0,-2,583950,583.9500122070312,0.0,1500.0
09:01:15.361,AUTO,-35.3632622,149.1652375,7,-0.0006965607171878219,0.0009884038008749485,0.020318560302257538,0.00028357404517009854,0.0003381964052096009,0.0014142778236418962,0,1,-1000,1,0,1,-1,0,-2,583950,583.9500122070312,0.0,1500.0
09:01:15.564,AUTO,-35.363262,149.1652378,1884,0.03744859993457794,-0.0033177142031490803,0.01913123019039631,0.0447281152009964,-0.008656509220600128,0.002879844745621085,0,0,-1014,47,-6,1,2,14,-147,585830,585.4500122070312,0.0,1500.0
09:01:15.766,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:15.970,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:16.176,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:16.381,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:16.584,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:16.787,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:16.990,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:17.201,AUTO,-35.3632619,149.1652383,2267,0.0481567345559597,-0.005597673822194338,0.019360821694135666,0.041764818131923676,-0.009626585990190506,0.003227394539862871,0,-3,-1001,42,-9,2,3,23,-148,586210,586.2099609375,0.0,1500.0
09:01:17.408,AUTO,-35.3632613,149.1652414,3410,0.031646478921175,0.01823371835052967,-0.036952510476112366,-0.16960640251636505,0.07608268409967422,-0.09243297576904297,2,-10,-992,-168,76,-92,9,55,-144,587360,587.3599853515625,0.0,1500.0
09:01:17.611,AUTO,-35.3632608,149.1652461,4939,-0.047454215586185455,0.003051190171390772,-0.07449787110090256,-0.07415662705898285,0.0019897513557225466,-0.040898360311985016,3,-6,-999,-73,2,-41,2,23,-148,588880,588.8800048828125,0.0,1500.0
09:01:17.812,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:18.046,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:18.251,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:18.458,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:18.662,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:18.864,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:19.067,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:19.270,AUTO,-35.3632607,149.1652465,5322,-0.07027024030685425,0.0036472156643867493,-0.0844200849533081,-0.10043025016784668,0.007359594572335482,-0.0424237996339798,1,-4,-998,-99,8,-42,1,7,-147,589270,589.2699584960938,0.0,1500.0
09:01:19.473,AUTO,-35.3632608,149.1652441,6698,-0.046590954065322876,0.002740129828453064,-0.10754269361495972,0.06094907596707344,0.005406017415225506,-0.010963699780404568,-5,8,-1001,61,6,-11,-6,-51,-148,590640,590.6400146484375,0.0,1500.0
09:01:19.677,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:19.880,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:20.088,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:20.290,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:20.493,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:20.698,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:20.900,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:21.103,AUTO,-35.3632619,149.1652376,8243,0.0196177139878273,0.011820279061794281,-0.11119905114173889,0.06893909722566605,0.008004688657820225,0.0006618560873903334,-5,13,-1004,69,8,0,-18,-54,-151,592190,592.1900024414062,0.0,1500.0
09:01:21.305,AUTO,-35.3632634,149.1652344,9423,0.06807848066091537,0.012263763695955276,-0.10713479667901993,0.04628906399011612,-0.01526152528822422,0.02440371923148632,0,8,-999,46,-14,24,-23,-14,-152,593370,593.3699951171875,0.0,1500.0
09:01:21.507,AUTO,-35.3632643,149.1652356,10975,0.01324529480189085,-0.06146693229675293,-0.03321892023086548,-0.12284975498914719,0.07097982615232468,-0.024431152269244194,2,-6,-997,-122,71,-24,17,31,-147,594920,594.9199829101562,0.0,1500.0
09:01:21.708,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:21.910,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:22.117,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:22.322,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:22.525,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:22.729,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:22.932,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:23.138,AUTO,-35.3632639,149.1652363,11355,-0.011587636545300484,-0.03761289641261101,-0.047597937285900116,-0.0812336653470993,0.10030770301818848,-0.07881234586238861,-1,-9,-1004,-80,100,-79,29,28,-147,595300,595.2999877929688,0.0,1500.0
09:01:23.341,AUTO,-35.36326,149.1652367,13683,-0.007485130336135626,0.026285320520401,-0.16335821151733398,0.04348315671086311,0.012944201938807964,-0.03448788821697235,-5,0,-1001,44,13,-34,12,-16,-152,597630,597.6300048828125,0.0,1500.0
09:01:23.543,AUTO,-35.3632597,149.1652362,14077,0.002203524811193347,0.027880586683750153,-0.17039839923381805,0.036118630319833755,0.0021568136289715767,-0.019859319552779198,-4,1,-1000,36,2,-20,5,-16,-152,598020,598.0199584960938,0.0,1500.0
09:01:23.745,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:23.949,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:24.154,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:24.356,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:24.559,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:24.764,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:24.965,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:25.168,AUTO,-35.3632596,149.1652358,14470,0.009933672845363617,0.026846494525671005,-0.17332687973976135,0.02510945312678814,-0.008361202664673328,-0.007277525030076504,-3,2,-999,26,-7,-7,-1,-13,-152,598420,598.4199829101562,0.0,1500.0
09:01:28.949,AUTO,-35.3632608,149.1652352,16815,0.009365115314722061,0.004806434735655785,-0.16452758014202118,-0.014366963878273964,-0.013435401022434235,0.00017557737010065466,3,0,-1000,-13,-12,0,-15,9,-151,600760,600.760009765625,0.0,1500.0
09:01:29.151,AUTO,-35.3632611,149.1652354,17205,0.006019566673785448,0.0018881652504205704,-0.1652625948190689,-0.013645924627780914,-0.011004215106368065,-0.0046860878355801105,3,0,-1000,-12,-10,-4,-14,10,-151,601150,601.1499633789062,0.0,1500.0
09:01:29.352,AUTO,-35.3632614,149.1652356,17595,0.0031295993831008673,-0.0005237121949903667,-0.1671767383813858,-0.010143641382455826,-0.0083474637940526,-0.011446458287537098,3,0,-1000,-9,-7,-11,-12,10,-151,601540,601.5399780273438,0.0,1500.0
09:01:29.554,AUTO,-35.3632614,149.1652356,17595,0.0031295993831008673,-0.0005237121949903667,-0.1671767383813858,-0.010143641382455826,-0.0083474637940526,-0.011446458287537098,3,0,-1000,-9,-7,-11,-12,10,-151,601540,601.5399780273438,0.0,1500.0
