,LAND_SPEED_HIGH,PLND_XY_DIST_MAX,PLND_TIMEOUT,AVOID_MARGIN,FOLL_OFS_Z,CAM_TRIGG_DIST,RNGFND1_PWRRNG,RNGFND2_PWRRNG,RNGFND3_PWRRNG,RNGFND4_PWRRNG
13:21:01.379,100.0,2.5147307974817767,0.36306165832759696,3.694492244433981,-25.0,512.5098933045621,203.44158127122566,1264.274779851182,1358.6951233836512,5593.564543905447
13:21:04.385,410.0,3.927861398229328,9.811043012603083,5.661770190309541,24.0,897.5535904496583,14027.366302685357,9479.450897420396,31089.29702403092,5038.124481855329
13:21:07.391,390.0,5.829417516068832,8.580759003353194,1.82868969959921,21.0,442.19860344489734,12303.695924689977,26341.259242849148,6236.709316906426,15366.252657107696
13:21:10.399,280.0,6.80656920150883,0.9366243799727036,6.404206523926556,93.0,165.6267750244118,27574.58918663009,16983.37393243236,18599.138342035047,3337.6604051805975
13:21:13.415,250.0,2.364310945557142,3.02638281422259,5.718840721021835,21.0,918.2575759739028,14777.79134256433,20937.18613158689,22251.118652350902,14491.471961252613
13:21:16.421,110.0,0.7151004947503703,0.2293289056961645,3.6213187420115323,-88.0,280.57880126841275,24633.885289045447,31513.50936352291,24041.52914058868,14042.1853071998
13:21:21.392,180.0,2.9070862238417905,0.9290768964648821,7.291403462493717,-32.0,808.7111256863345,4992.543988348981,22808.66378072718,17363.835018043195,27029.271705962543
13:21:24.399,200.0,5.131539071664592,7.952754708780043,6.0608511303828845,-22.0,258.02807577392275,25226.95650831075,20504.499342304134,31480.747371122972,24514.04451088696
13:21:27.404,330.0,6.57594340717438,19.088416645893936,1.1028065648067402,32.0,533.732935951818,25946.875611954765,2897.1272219294765,8696.49680153427,12889.95136606097
13:21:30.417,420.0,0.4605037198716855,3.442796263454988,4.515556540653896,-12.0,460.864169425361,4925.307695939352,6196.312786967673,10409.787209878465,5197.367981287842
13:21:33.423,360.0,2.3553552691346558,4.280949363458834,8.956309608005139,47.0,77.13050834232472,29406.299055987263,21322.881418796183,21468.664929132876,14473.538750766282
13:21:36.430,170.0,5.183980672162244,15.27943079144806,7.118381173934904,77.0,800.2864994609229,19381.61180809432,18784.066042286246,19010.270092609073,31509.89587716772
13:21:39.438,400.0,5.15348796258143,0.46115689391862613,5.292104872283941,0.0,653.8159961298886,14978.684599563576,10015.008432440729,4689.030928604667,28161.801566608534
13:21:42.443,310.0,2.0351759466199084,9.8218367822998,5.3097854605854495,21.0,441.9169416775746,32248.753081840034,9636.196075315513,18548.82226923337,26050.09931324014
13:21:45.449,310.0,9.864517927315784,7.090887645254876,9.90100403447542,3.0,936.5851626255115,12850.671775194187,23340.282103631187,6064.161879041302,3532.518334366195
13:21:48.455,480.0,0.7685706759345612,2.0200840170410483,6.125870156587436,23.0,65.65633919095582,17496.742878156092,29128.997511368772,29695.468314398306,12449.11461183728
13:21:51.465,50.0,9.818429795504777,14.100274792273748,7.405277408625458,-60.0,259.1336500031831,25951.542578438864,17925.858517328285,32636.514405657366,26278.541531003437
13:21:56.589,500.0,2.7100025813676574,18.706707995988808,3.212042958850267,-61.0,687.5594303331292,22310.58132398662,6600.389165290805,25166.936553087828,8085.147739342947
13:21:59.594,300.0,9.094523808820687,10.153115737135824,3.727994711295343,68.0,151.8515200472269,20973.92021368249,6283.499839543361,8155.908805080118,26900.117269202405
13:22:02.603,90.0,5.506864178354722,10.75115035352048,5.991573404501685,50.0,597.107388042679,14099.314177989121,6370.093847100302,29004.808781677744,32729.62699152509
13:22:05.614,390.0,3.834040734476819,18.255632326536638,1.0384286685618103,96.0,294.0039326067966,12138.152216501183,20090.564485197076,18417.15395881466,13598.570399224456
13:22:08.625,20.0,5.5083464160576145,1.8821074726164144,3.7820745020747255,-82.0,849.0028043294793,31651.569423174908,20007.797637882264,22763.973211578766,4689.092824179192
13:22:11.632,410.0,4.091455353127174,6.379683305406411,7.341353187991073,48.0,145.48503641540356,30120.20025760825,21627.55617993272,13056.065613263858,11253.970651562493
13:22:14.638,440.0,6.919927073628997,11.988624374047372,7.15335136526254,22.0,163.93506054341046,30013.49732989624,24871.704770350083,14976.981006233724,12979.981266139168
13:22:17.652,470.0,7.405998745852119,18.89684978666901,6.9448212172455825,55.0,445.35966838643395,12365.764894414991,9465.87699935227,27066.76373963863,20078.300617745244
