time_stamp,xacc,yacc,zacc,xgyro,ygyro,zgyro,roll,pitch,yaw,rollspeed,pitchspeed,yawspeed,RTL_ALT,lat,lon,relative_alt,vx,vy,vz,MODE
16:22:18,-46.0,-27.5,-1036.5,3.5,137.0,-9.5,-0.08985836058855057,0.07715884037315845,-0.3616086095571518,0.002600550651550293,0.1365489959716797,-0.01058502634987235,1500.0,-35.363241599999995,149.16525585,41410.5,196.5,-86.0,-161.0,AUTO
16:22:20,21.0,33.0,-976.0,-63.0,-173.0,150.0,0.023812368512153625,0.19456858932971954,-0.3756372928619385,-0.06536003947257996,-0.17493633925914764,0.14994864165782928,1500.0,-35.3632427,149.1652355,44726.0,-202.0,-17.0,-124.0,AUTO
16:22:24,-38.333333333333336,12.333333333333334,-958.6666666666666,356.6666666666667,53.666666666666664,52.333333333333336,-0.0034701209515333176,0.0443889486292998,-0.07413626462221146,0.35582976539929706,0.05290258974613001,0.052159816647569336,1500.0,-35.36326863333334,149.1652454,49734.0,97.66666666666667,-155.0,-67.66666666666667,AUTO
16:22:42,-12.75,-2.75,-987.75,-85.25,-7.875,-14.25,0.016351010592188686,0.007753999496344477,1.1204363703727722,-0.08712831325829029,-0.008908701260224916,-0.014706593472510576,1500.0,-35.3631384875,149.16547434999998,49964.75,9.25,36.625,1.0,ALT_HOLD
16:22:44,-5.428571428571429,10.857142857142858,-1030.7142857142858,204.71428571428572,-6.857142857142857,-7.142857142857143,0.008423125770475184,-0.001370604133366474,1.1051615476608276,0.20041539200714656,-0.008228775662636119,-0.007208210682230336,1500.0,-35.36313154285714,149.1654807,48277.71428571428,14.142857142857142,15.571428571428571,116.71428571428571,AUTO
16:22:46,-9.0,-12.166666666666666,-1012.3333333333334,-184.33333333333334,-52.333333333333336,-36.0,-0.021573812545587618,-0.04068486547718445,1.0822764039039612,-0.18664843340714773,-0.054432437444726624,-0.036184804824491344,1500.0,-35.363128833333334,149.1654887166667,47209.0,34.166666666666664,33.5,2.1666666666666665,AUTO
16:22:48,-47.333333333333336,-34.166666666666664,-1006.5,-112.83333333333333,19.333333333333332,-3.3333333333333335,0.015361223738485327,-0.15286162743965784,1.0568448702494304,-0.1141215314467748,0.01754593973358472,-0.00300391453007857,1500.0,-35.36311591666667,149.16551183333334,47207.0,137.33333333333334,176.83333333333334,-5.333333333333333,AUTO
16:22:53,-111.4,-75.4,-1000.2,12.0,168.0,-38.8,0.09035564810037613,0.010729846730828285,1.0458542346954345,0.010969457030296326,0.1663839928805828,-0.038704505749046804,1500.0,-35.363017379999995,149.16569752,47676.6,299.2,466.2,-42.4,AUTO
16:22:54,-64.6,-59.4,-990.0,154.8,-3.8,10.2,0.037263454496860506,0.034076761454343796,1.0360580444335938,0.155566269159317,-0.005515758413821459,0.010416143573820591,1500.0,-35.362984499999996,149.16576658,47895.8,188.4,303.0,5.2,AUTO
16:22:56,-61.2,-27.8,-1002.4,160.2,-172.2,12.0,0.011069817189127206,-0.17963828295469284,1.0314748525619506,0.15899440944194793,-0.17425351589918137,0.01156115708872676,1500.0,-35.362962519999996,149.16581322,47804.4,182.4,255.4,5.8,AUTO
16:22:58,-86.42857142857143,-51.142857142857146,-994.2857142857143,53.57142857142857,-71.42857142857143,12.714285714285714,0.06424742617777415,-0.15829800628125668,1.025274702480861,0.05276185433779444,-0.07332072340484176,0.01213168924940484,1500.0,-35.362923328571426,149.16588257142854,47927.857142857145,247.28571428571428,364.7142857142857,-6.714285714285714,AUTO
