,LOIT_BRK_DELAY,WPNAV_TER_MARGIN,LOIT_BRK_ACCEL,CHUTE_DELAY_MS,GUID_TIMEOUT,SERVO_ROB_POSMAX,SERVO_ROB_POSMIN,EK2_BCN_DELAY,EK2_FLOW_DELAY,EK3_FLOW_DELAY,BARO_FLTR_RNG,COMPASS_FLTR_RNG,H_RSC_AROT_PCT,BATT2_LOW_TIMER,BATT3_LOW_TIMER,BATT4_LOW_TIMER,BATT5_LOW_TIMER,BATT6_LOW_TIMER,BATT7_LOW_TIMER,BATT8_LOW_TIMER,BATT9_LOW_TIMER,BATT_LOW_TIMER,DISARM_DELAY,OSD_MSG_TIME,EK2_TAU_OUTPUT
16:22:15.216,2.0,0.1,25.0,676.0,0.1,0.0,0.0,100.0,130.0,0.0,0.0,100.0,0.0,83.0,35.0,18.0,0.0,0.0,0.0,66.0,53.0,107.0,0.0,1.0,45.0
16:22:19.378,0.0,0.1,25.0,5000.0,0.1,0.0,0.0,90.0,70.0,90.0,0.0,0.0,18.0,65.0,37.0,0.0,120.0,120.0,0.0,0.0,120.0,56.0,0.0,1.0,10.0
16:22:25.213,2.0,0.1,250.0,4698.0,0.1,0.0,0.0,30.0,130.0,40.0,38.0,67.0,0.0,42.0,89.0,34.0,120.0,51.0,0.0,108.0,92.0,93.0,0.0,1.0,20.0
16:22:43.150,1.8,0.1,56.0,4820.0,0.1,0.0,0.0,60.0,30.0,250.0,61.0,0.0,40.0,120.0,77.0,29.0,59.0,47.0,120.0,94.0,68.0,97.0,0.0,1.0,25.0
16:22:49.184,0.9,0.1,25.0,2486.0,0.1,0.0,0.0,10.0,0.0,20.0,40.0,0.0,33.0,120.0,100.0,38.0,58.0,58.0,55.0,120.0,120.0,93.0,0.0,1.0,50.0
16:22:54.111,1.9,0.1,98.0,2451.0,0.1,0.0,0.0,50.0,90.0,120.0,84.0,26.0,40.0,9.0,118.0,102.0,14.0,0.0,120.0,33.0,70.0,85.0,0.0,1.0,50.0
16:22:59.263,2.0,0.1,250.0,3365.0,0.1,0.0,0.0,20.0,60.0,200.0,97.0,100.0,0.0,70.0,99.0,0.0,69.0,51.0,0.0,59.0,120.0,114.0,0.0,1.0,50.0
16:23:08.184,1.0,0.1,34.0,0.0,0.1,0.0,0.0,90.0,10.0,0.0,22.0,98.0,40.0,0.0,0.0,96.0,24.0,120.0,72.0,103.0,0.0,0.0,0.0,1.0,10.0
16:23:12.752,0.7,0.1,224.0,288.0,0.1,0.0,0.0,30.0,110.0,150.0,0.0,31.0,19.0,120.0,116.0,4.0,120.0,48.0,0.0,21.0,88.0,101.0,0.0,1.0,50.0
16:23:17.595,2.0,0.1,250.0,2024.0,0.1,0.0,0.0,50.0,120.0,0.0,0.0,77.0,0.0,0.0,120.0,99.0,0.0,0.0,67.0,0.0,54.0,19.0,0.0,1.0,15.0
